sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 14d 0h:07m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 3594842553 | Bytes Rx: 1365194055 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 14d 0h:07m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 3594842553 | Bytes Rx: 1365194055 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.8 | Public IP: 103.100.37.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:42 IST Mon Jun 22 2020 | Duration: 2d 18h:03m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 2340286925 | Bytes Rx: 1270870384 | IP Addr: 10.150.239.8 | Public IP: 103.100.37.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:42 IST Mon Jun 22 2020 | Duration: 2d 18h:03m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 2340286925 | Bytes Rx: 1270870384 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45498 | Audit Session ID: 0a96cf6a0b1ba0005ef06b42 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45498 | Audit Session ID: 0a96cf6a0b1ba0005ef06b42 | Security Group Tag: none | EasyVPN: 0 ||
Username: sduvva | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.161 | Public IP: 103.20.125.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:33:41 IST Mon Jun 22 2020 | Duration: 2d 15h:26m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 63133385 | Bytes Rx: 7664717 | IP Addr: 10.150.239.161 | Public IP: 103.20.125.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:33:41 IST Mon Jun 22 2020 | Duration: 2d 15h:26m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 63133385 | Bytes Rx: 7664717 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 46221 | Audit Session ID: 0a96cf6a0b48d0005ef0900d | Security Group Tag: none | EasyVPN: 0 |Session ID: 46221 | Audit Session ID: 0a96cf6a0b48d0005ef0900d | Security Group Tag: none | EasyVPN: 0 ||
Username: AArulsel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.168 | Public IP: 49.37.203.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:11:11 IST Tue Jun 23 2020 | Duration: 1d 13h:49m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1782668237 | Bytes Rx: 386087084 | IP Addr: 10.150.239.168 | Public IP: 49.37.203.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:11:11 IST Tue Jun 23 2020 | Duration: 1d 13h:49m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1782668237 | Bytes Rx: 386087084 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 50325 | Audit Session ID: 0a96cf6a0c4950005ef1f867 | Security Group Tag: none | EasyVPN: 0 |Session ID: 50325 | Audit Session ID: 0a96cf6a0c4950005ef1f867 | Security Group Tag: none | EasyVPN: 0 ||
Username: SandeepP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC55 | IP Addr: 10.150.247.33 | Public IP: 103.105.109.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:48:12 IST Wed Jun 24 2020 | Duration: 20h:12m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 1315045537 | Bytes Rx: 356079150 | IP Addr: 10.150.247.33 | Public IP: 103.105.109.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:48:12 IST Wed Jun 24 2020 | Duration: 20h:12m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 1315045537 | Bytes Rx: 356079150 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 52401 | Audit Session ID: 0a96cf6a0ccb10005ef2f024 | Security Group Tag: none | EasyVPN: 0 |Session ID: 52401 | Audit Session ID: 0a96cf6a0ccb10005ef2f024 | Security Group Tag: none | EasyVPN: 0 ||
Username: jezjesud | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.240 | Public IP: 103.78.165.123 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:05:34 IST Wed Jun 24 2020 | Duration: 18h:54m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 254377872 | Bytes Rx: 2418045244 | IP Addr: 10.150.249.240 | Public IP: 103.78.165.123 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:05:34 IST Wed Jun 24 2020 | Duration: 18h:54m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 254377872 | Bytes Rx: 2418045244 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 52742 | Audit Session ID: 0a96cf6a0ce060005ef30246 | Security Group Tag: none | EasyVPN: 0 |Session ID: 52742 | Audit Session ID: 0a96cf6a0ce060005ef30246 | Security Group Tag: none | EasyVPN: 0 ||
Username: PBommina | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.174 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:49:32 IST Wed Jun 24 2020 | Duration: 18h:10m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 133795298 | Bytes Rx: 57556149 | IP Addr: 10.150.238.174 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:49:32 IST Wed Jun 24 2020 | Duration: 18h:10m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 133795298 | Bytes Rx: 57556149 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 52896 | Audit Session ID: 0a96cf6a0cea00005ef30c94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 52896 | Audit Session ID: 0a96cf6a0cea00005ef30c94 | Security Group Tag: none | EasyVPN: 0 ||
Username: ARupanaw | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.153 | Public IP: 106.210.208.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:13 IST Wed Jun 24 2020 | Duration: 17h:33m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 876673387 | Bytes Rx: 213954107 | IP Addr: 10.150.239.153 | Public IP: 106.210.208.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:13 IST Wed Jun 24 2020 | Duration: 17h:33m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 876673387 | Bytes Rx: 213954107 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 53073 | Audit Session ID: 0a96cf6a0cf510005ef31569 | Security Group Tag: none | EasyVPN: 0 |Session ID: 53073 | Audit Session ID: 0a96cf6a0cf510005ef31569 | Security Group Tag: none | EasyVPN: 0 ||
Username: vineet.pathak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.110 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 18:52:35 IST Wed Jun 24 2020 | Duration: 13h:07m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 448408521 | Bytes Rx: 212163001 | IP Addr: 10.150.239.110 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 18:52:35 IST Wed Jun 24 2020 | Duration: 13h:07m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 448408521 | Bytes Rx: 212163001 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 53961 | Audit Session ID: 0a96cf6a0d2c90005ef3539b | Security Group Tag: none | EasyVPN: 0 |Session ID: 53961 | Audit Session ID: 0a96cf6a0d2c90005ef3539b | Security Group Tag: none | EasyVPN: 0 ||
Username: AKawale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.235 | Public IP: 106.193.138.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:25:27 IST Wed Jun 24 2020 | Duration: 11h:34m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 5268056452 | Bytes Rx: 258273685 | IP Addr: 10.150.238.235 | Public IP: 106.193.138.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:25:27 IST Wed Jun 24 2020 | Duration: 11h:34m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 5268056452 | Bytes Rx: 258273685 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54175 | Audit Session ID: 0a96cf6a0d39f0005ef3695f | Security Group Tag: none | EasyVPN: 0 |Session ID: 54175 | Audit Session ID: 0a96cf6a0d39f0005ef3695f | Security Group Tag: none | EasyVPN: 0 ||
Username: dgusain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.177 | Public IP: 122.169.90.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:40:08 IST Wed Jun 24 2020 | Duration: 11h:20m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 213927570 | Bytes Rx: 97799463 | IP Addr: 10.150.239.177 | Public IP: 122.169.90.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:40:08 IST Wed Jun 24 2020 | Duration: 11h:20m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 213927570 | Bytes Rx: 97799463 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54218 | Audit Session ID: 0a96cf6a0d3ca0005ef36cd0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 54218 | Audit Session ID: 0a96cf6a0d3ca0005ef36cd0 | Security Group Tag: none | EasyVPN: 0 ||
