sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 16d 0h:37m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 4244101768 | Bytes Rx: 1523271421 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 16d 0h:37m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 4244101768 | Bytes Rx: 1523271421 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: rupameht | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.216 | Public IP: 171.79.9.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:40 IST Thu Jun 25 2020 | Duration: 1d 22h:32m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1519099890 | Bytes Rx: 726104679 | IP Addr: 10.150.238.216 | Public IP: 171.79.9.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:40 IST Thu Jun 25 2020 | Duration: 1d 22h:32m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1519099890 | Bytes Rx: 726104679 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55278 | Audit Session ID: 0a96cf6a0d7ee0005ef427bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 55278 | Audit Session ID: 0a96cf6a0d7ee0005ef427bc | Security Group Tag: none | EasyVPN: 0 ||
Username: nisinha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.100 | Public IP: 103.86.182.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:03 IST Thu Jun 25 2020 | Duration: 1d 21h:01m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 299279003 | Bytes Rx: 120671076 | IP Addr: 10.150.239.100 | Public IP: 103.86.182.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:03 IST Thu Jun 25 2020 | Duration: 1d 21h:01m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 299279003 | Bytes Rx: 120671076 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55951 | Audit Session ID: 0a96cf6a0da8f0005ef43d27 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55951 | Audit Session ID: 0a96cf6a0da8f0005ef43d27 | Security Group Tag: none | EasyVPN: 0 ||
Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.200 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:16:40 IST Thu Jun 25 2020 | Duration: 1d 15h:13m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 800185296 | Bytes Rx: 307094409 | IP Addr: 10.150.239.200 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:16:40 IST Thu Jun 25 2020 | Duration: 1d 15h:13m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 800185296 | Bytes Rx: 307094409 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 57737 | Audit Session ID: 0a96cf6a0e1890005ef48ea0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 57737 | Audit Session ID: 0a96cf6a0e1890005ef48ea0 | Security Group Tag: none | EasyVPN: 0 ||
Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.162 | Public IP: 219.91.250.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:21:33 IST Fri Jun 26 2020 | Duration: 1d 0h:08m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 1949376057 | Bytes Rx: 460739675 | IP Addr: 10.150.238.162 | Public IP: 219.91.250.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:21:33 IST Fri Jun 26 2020 | Duration: 1d 0h:08m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 1949376057 | Bytes Rx: 460739675 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 58792 | Audit Session ID: 0a96cf6a0e5a80005ef562b5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 58792 | Audit Session ID: 0a96cf6a0e5a80005ef562b5 | Security Group Tag: none | EasyVPN: 0 ||
Username: AArulsel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.246.143 | Public IP: 49.37.203.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:17:38 IST Fri Jun 26 2020 | Duration: 20h:12m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1194779727 | Bytes Rx: 851286565 | IP Addr: 10.150.246.143 | Public IP: 49.37.203.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:17:38 IST Fri Jun 26 2020 | Duration: 20h:12m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1194779727 | Bytes Rx: 851286565 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60151 | Audit Session ID: 0a96cf6a0eaf70005ef59a0a | Security Group Tag: none | EasyVPN: 0 |Session ID: 60151 | Audit Session ID: 0a96cf6a0eaf70005ef59a0a | Security Group Tag: none | EasyVPN: 0 ||
Username: khusaini | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.91 | Public IP: 122.161.221.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:26:25 IST Fri Jun 26 2020 | Duration: 18h:03m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 253551398 | Bytes Rx: 511656267 | IP Addr: 10.150.249.91 | Public IP: 122.161.221.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:26:25 IST Fri Jun 26 2020 | Duration: 18h:03m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 253551398 | Bytes Rx: 511656267 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60747 | Audit Session ID: 0a96cf6a0ed4b0005ef5b839 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60747 | Audit Session ID: 0a96cf6a0ed4b0005ef5b839 | Security Group Tag: none | EasyVPN: 0 ||
Username: SWGADEKA | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.214 | Public IP: 157.33.138.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:01:04 IST Fri Jun 26 2020 | Duration: 15h:29m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 283960507 | Bytes Rx: 129432114 | IP Addr: 10.150.249.214 | Public IP: 157.33.138.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:01:04 IST Fri Jun 26 2020 | Duration: 15h:29m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 283960507 | Bytes Rx: 129432114 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61320 | Audit Session ID: 0a96cf6a0ef880005ef5dc78 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61320 | Audit Session ID: 0a96cf6a0ef880005ef5dc78 | Security Group Tag: none | EasyVPN: 0 ||
Username: rakesoni | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.211 | Public IP: 103.85.10.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:32:05 IST Fri Jun 26 2020 | Duration: 14h:58m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 320083574 | Bytes Rx: 44460301 | IP Addr: 10.150.249.211 | Public IP: 103.85.10.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:32:05 IST Fri Jun 26 2020 | Duration: 14h:58m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 320083574 | Bytes Rx: 44460301 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61413 | Audit Session ID: 0a96cf6a0efe50005ef5e3bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 61413 | Audit Session ID: 0a96cf6a0efe50005ef5e3bd | Security Group Tag: none | EasyVPN: 0 ||
Username: sipandit | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.141 | Public IP: 103.252.52.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:53:09 IST Fri Jun 26 2020 | Duration: 12h:37m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 130097405 | Bytes Rx: 74125833 | IP Addr: 10.150.238.141 | Public IP: 103.252.52.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:53:09 IST Fri Jun 26 2020 | Duration: 12h:37m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 130097405 | Bytes Rx: 74125833 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61790 | Audit Session ID: 0a96cf6a0f15e0005ef604cd | Security Group Tag: none | EasyVPN: 0 |Session ID: 61790 | Audit Session ID: 0a96cf6a0f15e0005ef604cd | Security Group Tag: none | EasyVPN: 0 ||
Username: vatelang | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.149 | Public IP: 122.172.20.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:54:36 IST Fri Jun 26 2020 | Duration: 12h:35m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 8153534066 | Bytes Rx: 842862006 | IP Addr: 10.150.239.149 | Public IP: 122.172.20.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:54:36 IST Fri Jun 26 2020 | Duration: 12h:35m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 8153534066 | Bytes Rx: 842862006 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61792 | Audit Session ID: 0a96cf6a0f1600005ef60524 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61792 | Audit Session ID: 0a96cf6a0f1600005ef60524 | Security Group Tag: none | EasyVPN: 0 ||
