sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 8d 0h:15m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 2524774085 | Bytes Rx: 733805109 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 8d 0h:15m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 2524774085 | Bytes Rx: 733805109 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.127 | Public IP: 219.91.249.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:23 IST Mon Jun 15 2020 | Duration: 3d 17h:40m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 4925802297 | Bytes Rx: 1863992202 | IP Addr: 10.150.238.127 | Public IP: 219.91.249.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:23 IST Mon Jun 15 2020 | Duration: 3d 17h:40m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 4925802297 | Bytes Rx: 1863992202 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 24885 | Audit Session ID: 0a96cf6a061350005ee737f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 24885 | Audit Session ID: 0a96cf6a061350005ee737f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.29 | Public IP: 103.100.37.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:29:21 IST Thu Jun 18 2020 | Duration: 1d 7h:38m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 3784814925 | Bytes Rx: 691703592 | IP Addr: 10.150.238.29 | Public IP: 103.100.37.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:29:21 IST Thu Jun 18 2020 | Duration: 1d 7h:38m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 3784814925 | Bytes Rx: 691703592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33199 | Audit Session ID: 0a96cf6a081af0005eea6809 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33199 | Audit Session ID: 0a96cf6a081af0005eea6809 | Security Group Tag: none | EasyVPN: 0 ||
Username: rvaishna | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.209 | Public IP: 103.121.153.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:49 IST Thu Jun 18 2020 | Duration: 23h:31m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 3953681409 | Bytes Rx: 830871744 | IP Addr: 10.150.239.209 | Public IP: 103.121.153.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:49 IST Thu Jun 18 2020 | Duration: 23h:31m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 3953681409 | Bytes Rx: 830871744 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33444 | Audit Session ID: 0a96cf6a082a40005eeada49 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33444 | Audit Session ID: 0a96cf6a082a40005eeada49 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajesh.mhatre | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.143 | Public IP: 1.23.47.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:25 IST Thu Jun 18 2020 | Duration: 22h:31m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1642518377 | Bytes Rx: 812781758 | IP Addr: 10.150.238.143 | Public IP: 1.23.47.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:25 IST Thu Jun 18 2020 | Duration: 22h:31m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1642518377 | Bytes Rx: 812781758 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33652 | Audit Session ID: 0a96cf6a083740005eeae841 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33652 | Audit Session ID: 0a96cf6a083740005eeae841 | Security Group Tag: none | EasyVPN: 0 ||
Username: AArulsel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.157 | Public IP: 49.37.203.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:38:24 IST Thu Jun 18 2020 | Duration: 22h:29m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 735070143 | Bytes Rx: 254469127 | IP Addr: 10.150.238.157 | Public IP: 49.37.203.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:38:24 IST Thu Jun 18 2020 | Duration: 22h:29m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 735070143 | Bytes Rx: 254469127 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33664 | Audit Session ID: 0a96cf6a083800005eeae8b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33664 | Audit Session ID: 0a96cf6a083800005eeae8b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: PraTatte | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.7 | Public IP: 1.186.119.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:11:30 IST Thu Jun 18 2020 | Duration: 20h:56m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 892652611 | Bytes Rx: 371396345 | IP Addr: 10.150.249.7 | Public IP: 1.186.119.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:11:30 IST Thu Jun 18 2020 | Duration: 20h:56m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 892652611 | Bytes Rx: 371396345 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34324 | Audit Session ID: 0a96cf6a086140005eeafe8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 34324 | Audit Session ID: 0a96cf6a086140005eeafe8a | Security Group Tag: none | EasyVPN: 0 ||
Username: PratKamb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.141 | Public IP: 157.47.35.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:06:35 IST Thu Jun 18 2020 | Duration: 20h:01m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1016789956 | Bytes Rx: 235224382 | IP Addr: 10.150.239.141 | Public IP: 157.47.35.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:06:35 IST Thu Jun 18 2020 | Duration: 20h:01m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1016789956 | Bytes Rx: 235224382 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34583 | Audit Session ID: 0a96cf6a087170005eeb0b73 | Security Group Tag: none | EasyVPN: 0 |Session ID: 34583 | Audit Session ID: 0a96cf6a087170005eeb0b73 | Security Group Tag: none | EasyVPN: 0 ||
Username: sendhil.kumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.190 | Public IP: 27.6.186.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:54:44 IST Thu Jun 18 2020 | Duration: 13h:13m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 753116609 | Bytes Rx: 126005926 | IP Addr: 10.150.239.190 | Public IP: 27.6.186.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:54:44 IST Thu Jun 18 2020 | Duration: 13h:13m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 753116609 | Bytes Rx: 126005926 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36140 | Audit Session ID: 0a96cf6a08d2c0005eeb6b1c | Security Group Tag: none | EasyVPN: 0 |Session ID: 36140 | Audit Session ID: 0a96cf6a08d2c0005eeb6b1c | Security Group Tag: none | EasyVPN: 0 ||
Username: SharadC | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.167 | Public IP: 157.33.145.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:52:43 IST Thu Jun 18 2020 | Duration: 12h:15m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 402157432 | Bytes Rx: 147338329 | IP Addr: 10.150.238.167 | Public IP: 157.33.145.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:52:43 IST Thu Jun 18 2020 | Duration: 12h:15m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 402157432 | Bytes Rx: 147338329 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36257 | Audit Session ID: 0a96cf6a08da10005eeb78b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 36257 | Audit Session ID: 0a96cf6a08da10005eeb78b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: PriBorse | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.214 | Public IP: 49.35.4.127 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 20:46:12 IST Thu Jun 18 2020 | Duration: 11h:21m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1624730864 | Bytes Rx: 300607747 | IP Addr: 10.150.238.214 | Public IP: 49.35.4.127 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 20:46:12 IST Thu Jun 18 2020 | Duration: 11h:21m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1624730864 | Bytes Rx: 300607747 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36358 | Audit Session ID: 0a96cf6a08e060005eeb853c | Security Group Tag: none | EasyVPN: 0 |Session ID: 36358 | Audit Session ID: 0a96cf6a08e060005eeb853c | Security Group Tag: none | EasyVPN: 0 ||
