sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mheeley | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.237 | Public IP: 5.65.65.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:38 UTC Wed Jun 3 2020 | Duration: 8d 19h:47m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 5608928172 | Bytes Rx: 836436506 | IP Addr: 10.145.232.237 | Public IP: 5.65.65.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:38 UTC Wed Jun 3 2020 | Duration: 8d 19h:47m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 5608928172 | Bytes Rx: 836436506 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 79585 | Audit Session ID: 0a910728136e10005ed7942e | Security Group Tag: none | EasyVPN: 0 |Session ID: 79585 | Audit Session ID: 0a910728136e10005ed7942e | Security Group Tag: none | EasyVPN: 0 ||
Username: shreeshp | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.185 | Public IP: 188.211.162.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:40 UTC Wed Jun 3 2020 | Duration: 8d 18h:50m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 17070662791 | Bytes Rx: 10977110986 | IP Addr: 10.145.233.185 | Public IP: 188.211.162.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:40 UTC Wed Jun 3 2020 | Duration: 8d 18h:50m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 17070662791 | Bytes Rx: 10977110986 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 79614 | Audit Session ID: 0a910728136fe0005ed7a18c | Security Group Tag: none | EasyVPN: 0 |Session ID: 79614 | Audit Session ID: 0a910728136fe0005ed7a18c | Security Group Tag: none | EasyVPN: 0 ||
Username: mwest | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.239 | Public IP: 86.184.104.157 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:34:33 UTC Mon Jun 8 2020 | Duration: 3d 22h:27m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 6244942611 | Bytes Rx: 1848958480 | IP Addr: 10.145.233.239 | Public IP: 86.184.104.157 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:34:33 UTC Mon Jun 8 2020 | Duration: 3d 22h:27m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 6244942611 | Bytes Rx: 1848958480 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81140 | Audit Session ID: 0a91072813cf40005ede0629 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81140 | Audit Session ID: 0a91072813cf40005ede0629 | Security Group Tag: none | EasyVPN: 0 ||
Username: shivaji.m | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.212 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:23:14 UTC Mon Jun 8 2020 | Duration: 3d 21h:38m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 2875475168 | Bytes Rx: 2726486015 | IP Addr: 10.145.233.212 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:23:14 UTC Mon Jun 8 2020 | Duration: 3d 21h:38m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 2875475168 | Bytes Rx: 2726486015 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81165 | Audit Session ID: 0a91072813d0d0005ede1192 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81165 | Audit Session ID: 0a91072813d0d0005ede1192 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmoussa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.1 | Public IP: 37.156.75.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:10 UTC Tue Jun 9 2020 | Duration: 2d 23h:09m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2762245555 | Bytes Rx: 822504704 | IP Addr: 10.145.232.1 | Public IP: 37.156.75.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:10 UTC Tue Jun 9 2020 | Duration: 2d 23h:09m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2762245555 | Bytes Rx: 822504704 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81595 | Audit Session ID: 0a91072813ebb0005edf4dba | Security Group Tag: none | EasyVPN: 0 |Session ID: 81595 | Audit Session ID: 0a91072813ebb0005edf4dba | Security Group Tag: none | EasyVPN: 0 ||
Username: ahollowa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.241 | Public IP: 86.20.115.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:06 UTC Tue Jun 9 2020 | Duration: 2d 19h:48m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 3092953191 | Bytes Rx: 4419488585 | IP Addr: 10.145.233.241 | Public IP: 86.20.115.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:06 UTC Tue Jun 9 2020 | Duration: 2d 19h:48m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 3092953191 | Bytes Rx: 4419488585 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81715 | Audit Session ID: 0a91072813f330005edf7d0e | Security Group Tag: none | EasyVPN: 0 |Session ID: 81715 | Audit Session ID: 0a91072813f330005edf7d0e | Security Group Tag: none | EasyVPN: 0 ||
Username: bkashyap | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.14 | Public IP: 109.154.3.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:57:31 UTC Tue Jun 9 2020 | Duration: 2d 12h:04m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 9020521068 | Bytes Rx: 3260266332 | IP Addr: 10.145.232.14 | Public IP: 109.154.3.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:57:31 UTC Tue Jun 9 2020 | Duration: 2d 12h:04m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 9020521068 | Bytes Rx: 3260266332 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81824 | Audit Session ID: 0a91072813fa00005edfe9ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 81824 | Audit Session ID: 0a91072813fa00005edfe9ab | Security Group Tag: none | EasyVPN: 0 ||
Username: stevjen | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.202 | Public IP: 94.14.125.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:30:26 UTC Wed Jun 10 2020 | Duration: 2d 1h:31m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1694436527 | Bytes Rx: 567104155 | IP Addr: 10.145.233.202 | Public IP: 94.14.125.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:30:26 UTC Wed Jun 10 2020 | Duration: 2d 1h:31m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1694436527 | Bytes Rx: 567104155 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81904 | Audit Session ID: 0a91072813ff00005ee07e02 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81904 | Audit Session ID: 0a91072813ff00005ee07e02 | Security Group Tag: none | EasyVPN: 0 ||
Username: PrasGupt | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.206 | Public IP: 42.108.201.155 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:47:25 UTC Wed Jun 10 2020 | Duration: 1d 23h:14m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 58890880 | Bytes Rx: 22282265 | IP Addr: 10.145.233.206 | Public IP: 42.108.201.155 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:47:25 UTC Wed Jun 10 2020 | Duration: 1d 23h:14m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 58890880 | Bytes Rx: 22282265 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 82025 | Audit Session ID: 0a910728140690005ee09e1d | Security Group Tag: none | EasyVPN: 0 |Session ID: 82025 | Audit Session ID: 0a910728140690005ee09e1d | Security Group Tag: none | EasyVPN: 0 ||
Username: mwest | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.136 | Public IP: 86.184.104.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:26:25 UTC Wed Jun 10 2020 | Duration: 1d 14h:35m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 2656253437 | Bytes Rx: 691417334 | IP Addr: 10.145.233.136 | Public IP: 86.184.104.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:26:25 UTC Wed Jun 10 2020 | Duration: 1d 14h:35m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 2656253437 | Bytes Rx: 691417334 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 82212 | Audit Session ID: 0a910728141240005ee117c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 82212 | Audit Session ID: 0a910728141240005ee117c1 | Security Group Tag: none | EasyVPN: 0 ||
Username: JorgHart | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.170 | Public IP: 80.136.22.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:12:12 UTC Wed Jun 10 2020 | Duration: 1d 12h:49m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 724720574 | Bytes Rx: 155836713 | IP Addr: 10.145.233.170 | Public IP: 80.136.22.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:12:12 UTC Wed Jun 10 2020 | Duration: 1d 12h:49m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 724720574 | Bytes Rx: 155836713 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 82226 | Audit Session ID: 0a910728141320005ee1308c | Security Group Tag: none | EasyVPN: 0 |Session ID: 82226 | Audit Session ID: 0a910728141320005ee1308c | Security Group Tag: none | EasyVPN: 0 ||
