sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: aviral.bansal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.39 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:02:39 IST Mon Jun 8 2020 | Duration: 2d 17h:27m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 698731603 | Bytes Rx: 3553451141 | IP Addr: 10.150.249.39 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:02:39 IST Mon Jun 8 2020 | Duration: 2d 17h:27m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 698731603 | Bytes Rx: 3553451141 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5156 | Audit Session ID: 0a96cf6a014240005ede05b7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5156 | Audit Session ID: 0a96cf6a014240005ede05b7 | Security Group Tag: none | EasyVPN: 0 ||
Username: ABMALAVE | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.218 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:15 IST Tue Jun 9 2020 | Duration: 1d 21h:40m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 1084198216 | Bytes Rx: 329041163 | IP Addr: 10.150.249.218 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:15 IST Tue Jun 9 2020 | Duration: 1d 21h:40m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 1084198216 | Bytes Rx: 329041163 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7387 | Audit Session ID: 0a96cf6a01cdb0005edf1c0f | Security Group Tag: none | EasyVPN: 0 |Session ID: 7387 | Audit Session ID: 0a96cf6a01cdb0005edf1c0f | Security Group Tag: none | EasyVPN: 0 ||
Username: PBommina | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.245 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:10:58 IST Tue Jun 9 2020 | Duration: 1d 18h:19m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 675553028 | Bytes Rx: 264946041 | IP Addr: 10.150.238.245 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:10:58 IST Tue Jun 9 2020 | Duration: 1d 18h:19m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 675553028 | Bytes Rx: 264946041 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8250 | Audit Session ID: 0a96cf6a0203a0005edf4b1a | Security Group Tag: none | EasyVPN: 0 |Session ID: 8250 | Audit Session ID: 0a96cf6a0203a0005edf4b1a | Security Group Tag: none | EasyVPN: 0 ||
Username: RevanthK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.216 | Public IP: 103.83.212.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:18:17 IST Wed Jun 10 2020 | Duration: 22h:12m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 2561891664 | Bytes Rx: 636165706 | IP Addr: 10.150.238.216 | Public IP: 103.83.212.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:18:17 IST Wed Jun 10 2020 | Duration: 22h:12m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 2561891664 | Bytes Rx: 636165706 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10408 | Audit Session ID: 0a96cf6a028a80005ee06611 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10408 | Audit Session ID: 0a96cf6a028a80005ee06611 | Security Group Tag: none | EasyVPN: 0 ||
Username: Adeori | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.148 | Public IP: 116.75.161.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:02:27 IST Wed Jun 10 2020 | Duration: 14h:27m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 99407013 | Bytes Rx: 36126999 | IP Addr: 10.150.238.148 | Public IP: 116.75.161.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:02:27 IST Wed Jun 10 2020 | Duration: 14h:27m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 99407013 | Bytes Rx: 36126999 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 12368 | Audit Session ID: 0a96cf6a030500005ee0d2db | Security Group Tag: none | EasyVPN: 0 |Session ID: 12368 | Audit Session ID: 0a96cf6a030500005ee0d2db | Security Group Tag: none | EasyVPN: 0 ||
Username: NikSomas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.147 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:09:26 IST Wed Jun 10 2020 | Duration: 14h:20m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 77358080 | Bytes Rx: 4998589 | IP Addr: 10.150.238.147 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:09:26 IST Wed Jun 10 2020 | Duration: 14h:20m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 77358080 | Bytes Rx: 4998589 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 12382 | Audit Session ID: 0a96cf6a0305e0005ee0d47e | Security Group Tag: none | EasyVPN: 0 |Session ID: 12382 | Audit Session ID: 0a96cf6a0305e0005ee0d47e | Security Group Tag: none | EasyVPN: 0 ||
Username: kumabhin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.113 | Public IP: 45.251.35.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:27:12 IST Wed Jun 10 2020 | Duration: 14h:03m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 60912398 | Bytes Rx: 50013195 | IP Addr: 10.150.238.113 | Public IP: 45.251.35.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:27:12 IST Wed Jun 10 2020 | Duration: 14h:03m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 60912398 | Bytes Rx: 50013195 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 12437 | Audit Session ID: 0a96cf6a030950005ee0d8a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 12437 | Audit Session ID: 0a96cf6a030950005ee0d8a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: SuvratT | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.88 | Public IP: 103.110.242.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:45:39 IST Wed Jun 10 2020 | Duration: 13h:44m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 394417770 | Bytes Rx: 156228520 | IP Addr: 10.150.238.88 | Public IP: 103.110.242.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:45:39 IST Wed Jun 10 2020 | Duration: 13h:44m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 394417770 | Bytes Rx: 156228520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 12478 | Audit Session ID: 0a96cf6a030be0005ee0dcfb | Security Group Tag: none | EasyVPN: 0 |Session ID: 12478 | Audit Session ID: 0a96cf6a030be0005ee0dcfb | Security Group Tag: none | EasyVPN: 0 ||
Username: Ishkalas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.171 | Public IP: 49.35.22.98 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 20:22:06 IST Wed Jun 10 2020 | Duration: 12h:08m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 970469146 | Bytes Rx: 299656304 | IP Addr: 10.150.239.171 | Public IP: 49.35.22.98 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 20:22:06 IST Wed Jun 10 2020 | Duration: 12h:08m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 970469146 | Bytes Rx: 299656304 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 12704 | Audit Session ID: 0a96cf6a031a00005ee0f396 | Security Group Tag: none | EasyVPN: 0 |Session ID: 12704 | Audit Session ID: 0a96cf6a031a00005ee0f396 | Security Group Tag: none | EasyVPN: 0 ||
Username: devpawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.32 | Public IP: 103.208.74.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:19:49 IST Wed Jun 10 2020 | Duration: 11h:10m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 2364888303 | Bytes Rx: 150643891 | IP Addr: 10.150.239.32 | Public IP: 103.208.74.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:19:49 IST Wed Jun 10 2020 | Duration: 11h:10m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 2364888303 | Bytes Rx: 150643891 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 12823 | Audit Session ID: 0a96cf6a032170005ee1011d | Security Group Tag: none | EasyVPN: 0 |Session ID: 12823 | Audit Session ID: 0a96cf6a032170005ee1011d | Security Group Tag: none | EasyVPN: 0 ||
Username: ANUJAGAW | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.47 | Public IP: 182.48.199.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:51:22 IST Wed Jun 10 2020 | Duration: 10h:38m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 376623245 | Bytes Rx: 163405007 | IP Addr: 10.150.239.47 | Public IP: 182.48.199.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:51:22 IST Wed Jun 10 2020 | Duration: 10h:38m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 376623245 | Bytes Rx: 163405007 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 12871 | Audit Session ID: 0a96cf6a032470005ee10882 | Security Group Tag: none | EasyVPN: 0 |Session ID: 12871 | Audit Session ID: 0a96cf6a032470005ee10882 | Security Group Tag: none | EasyVPN: 0 ||
