sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 20h:00m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 58767727713 | Bytes Rx: 3298900246 | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 20h:00m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 58767727713 | Bytes Rx: 3298900246 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 ||
Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.54 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:50 IST Thu Jun 18 2020 | Duration: 2d 6h:58m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 431105682 | Bytes Rx: 640878762 | IP Addr: 10.149.233.54 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:50 IST Thu Jun 18 2020 | Duration: 2d 6h:58m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 431105682 | Bytes Rx: 640878762 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158927 | Audit Session ID: 0a95072a26ccf0005eeaf53e | Security Group Tag: none | EasyVPN: 0 |Session ID: 158927 | Audit Session ID: 0a95072a26ccf0005eeaf53e | Security Group Tag: none | EasyVPN: 0 ||
Username: ADe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.27 | Public IP: 223.191.1.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:57 IST Thu Jun 18 2020 | Duration: 2d 6h:05m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1213551021 | Bytes Rx: 920613094 | IP Addr: 10.149.233.27 | Public IP: 223.191.1.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:57 IST Thu Jun 18 2020 | Duration: 2d 6h:05m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1213551021 | Bytes Rx: 920613094 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159119 | Audit Session ID: 0a95072a26d8f0005eeb01b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 159119 | Audit Session ID: 0a95072a26d8f0005eeb01b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: sathkuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.37 | Public IP: 49.37.198.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:25 IST Fri Jun 19 2020 | Duration: 1d 2h:23m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1507542356 | Bytes Rx: 1232946871 | IP Addr: 10.149.240.37 | Public IP: 49.37.198.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:25 IST Fri Jun 19 2020 | Duration: 1d 2h:23m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1507542356 | Bytes Rx: 1232946871 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162277 | Audit Session ID: 0a95072a279e50005eec8719 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162277 | Audit Session ID: 0a95072a279e50005eec8719 | Security Group Tag: none | EasyVPN: 0 ||
Username: kupawan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.15 | Public IP: 123.201.100.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:07:14 IST Sat Jun 20 2020 | Duration: 17h:23m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 359018459 | Bytes Rx: 99406509 | IP Addr: 10.149.233.15 | Public IP: 123.201.100.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:07:14 IST Sat Jun 20 2020 | Duration: 17h:23m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 359018459 | Bytes Rx: 99406509 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163011 | Audit Session ID: 0a95072a27cc30005eed05da | Security Group Tag: none | EasyVPN: 0 |Session ID: 163011 | Audit Session ID: 0a95072a27cc30005eed05da | Security Group Tag: none | EasyVPN: 0 ||
Username: dkarale | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.59 | Public IP: 157.33.161.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:39 IST Sat Jun 20 2020 | Duration: 8h:22m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 207157969 | Bytes Rx: 66467480 | IP Addr: 10.149.233.59 | Public IP: 157.33.161.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:39 IST Sat Jun 20 2020 | Duration: 8h:22m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 207157969 | Bytes Rx: 66467480 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163586 | Audit Session ID: 0a95072a27f020005eed8483 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163586 | Audit Session ID: 0a95072a27f020005eed8483 | Security Group Tag: none | EasyVPN: 0 ||
Username: shushind | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.240 | Public IP: 106.210.132.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:41 IST Sat Jun 20 2020 | Duration: 8h:19m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 204490530 | Bytes Rx: 111834627 | IP Addr: 10.149.233.240 | Public IP: 106.210.132.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:41 IST Sat Jun 20 2020 | Duration: 8h:19m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 204490530 | Bytes Rx: 111834627 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163591 | Audit Session ID: 0a95072a27f070005eed8539 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163591 | Audit Session ID: 0a95072a27f070005eed8539 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkumaran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.242 | Public IP: 157.50.190.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:58 IST Sat Jun 20 2020 | Duration: 8h:19m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 197716328 | Bytes Rx: 80344265 | IP Addr: 10.149.233.242 | Public IP: 157.50.190.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:58 IST Sat Jun 20 2020 | Duration: 8h:19m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 197716328 | Bytes Rx: 80344265 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163593 | Audit Session ID: 0a95072a27f090005eed854a | Security Group Tag: none | EasyVPN: 0 |Session ID: 163593 | Audit Session ID: 0a95072a27f090005eed854a | Security Group Tag: none | EasyVPN: 0 ||
Username: sivnatar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC6 | IP Addr: 10.149.248.102 | Public IP: 157.50.1.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:27 IST Sat Jun 20 2020 | Duration: 7h:45m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 605451311 | Bytes Rx: 365352606 | IP Addr: 10.149.248.102 | Public IP: 157.50.1.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:27 IST Sat Jun 20 2020 | Duration: 7h:45m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 605451311 | Bytes Rx: 365352606 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163628 | Audit Session ID: 0a95072a27f2c0005eed8d23 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163628 | Audit Session ID: 0a95072a27f2c0005eed8d23 | Security Group Tag: none | EasyVPN: 0 ||
Username: nramshet | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.107 | Public IP: 49.248.231.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:42 IST Sat Jun 20 2020 | Duration: 7h:43m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 345718665 | Bytes Rx: 124540931 | IP Addr: 10.149.232.107 | Public IP: 49.248.231.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:42 IST Sat Jun 20 2020 | Duration: 7h:43m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 345718665 | Bytes Rx: 124540931 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163631 | Audit Session ID: 0a95072a27f2f0005eed8daa | Security Group Tag: none | EasyVPN: 0 |Session ID: 163631 | Audit Session ID: 0a95072a27f2f0005eed8daa | Security Group Tag: none | EasyVPN: 0 ||
Username: bharathi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.133 | Public IP: 157.50.47.30 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:49:40 IST Sat Jun 20 2020 | Duration: 7h:40m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 941576795 | Bytes Rx: 318282882 | IP Addr: 10.149.232.133 | Public IP: 157.50.47.30 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:49:40 IST Sat Jun 20 2020 | Duration: 7h:40m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 941576795 | Bytes Rx: 318282882 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163638 | Audit Session ID: 0a95072a27f360005eed8e5c | Security Group Tag: none | EasyVPN: 0 |Session ID: 163638 | Audit Session ID: 0a95072a27f360005eed8e5c | Security Group Tag: none | EasyVPN: 0 ||
