sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 15d 0h:40m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 3727883005 | Bytes Rx: 1445191644 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 15d 0h:40m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 3727883005 | Bytes Rx: 1445191644 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: sduvva | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.161 | Public IP: 103.20.125.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:33:41 IST Mon Jun 22 2020 | Duration: 3d 15h:59m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 73209748 | Bytes Rx: 10936123 | IP Addr: 10.150.239.161 | Public IP: 103.20.125.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:33:41 IST Mon Jun 22 2020 | Duration: 3d 15h:59m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 73209748 | Bytes Rx: 10936123 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 46221 | Audit Session ID: 0a96cf6a0b48d0005ef0900d | Security Group Tag: none | EasyVPN: 0 |Session ID: 46221 | Audit Session ID: 0a96cf6a0b48d0005ef0900d | Security Group Tag: none | EasyVPN: 0 ||
Username: AArulsel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.168 | Public IP: 49.37.203.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:11:11 IST Tue Jun 23 2020 | Duration: 2d 14h:22m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 3518837111 | Bytes Rx: 660555764 | IP Addr: 10.150.239.168 | Public IP: 49.37.203.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:11:11 IST Tue Jun 23 2020 | Duration: 2d 14h:22m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 3518837111 | Bytes Rx: 660555764 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 50325 | Audit Session ID: 0a96cf6a0c4950005ef1f867 | Security Group Tag: none | EasyVPN: 0 |Session ID: 50325 | Audit Session ID: 0a96cf6a0c4950005ef1f867 | Security Group Tag: none | EasyVPN: 0 ||
Username: rupameht | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.216 | Public IP: 122.176.135.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:40 IST Thu Jun 25 2020 | Duration: 22h:35m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 880817111 | Bytes Rx: 369911906 | IP Addr: 10.150.238.216 | Public IP: 122.176.135.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:40 IST Thu Jun 25 2020 | Duration: 22h:35m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 880817111 | Bytes Rx: 369911906 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55278 | Audit Session ID: 0a96cf6a0d7ee0005ef427bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 55278 | Audit Session ID: 0a96cf6a0d7ee0005ef427bc | Security Group Tag: none | EasyVPN: 0 ||
Username: priyanka.saxena | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.40 | Public IP: 47.30.151.148 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:49:20 IST Thu Jun 25 2020 | Duration: 21h:44m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 766955737 | Bytes Rx: 526036722 | IP Addr: 10.150.238.40 | Public IP: 47.30.151.148 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:49:20 IST Thu Jun 25 2020 | Duration: 21h:44m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 766955737 | Bytes Rx: 526036722 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55716 | Audit Session ID: 0a96cf6a0d9a40005ef433d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55716 | Audit Session ID: 0a96cf6a0d9a40005ef433d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: nisinha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.100 | Public IP: 103.86.182.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:03 IST Thu Jun 25 2020 | Duration: 21h:04m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 227617956 | Bytes Rx: 77914139 | IP Addr: 10.150.239.100 | Public IP: 103.86.182.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:03 IST Thu Jun 25 2020 | Duration: 21h:04m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 227617956 | Bytes Rx: 77914139 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55951 | Audit Session ID: 0a96cf6a0da8f0005ef43d27 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55951 | Audit Session ID: 0a96cf6a0da8f0005ef43d27 | Security Group Tag: none | EasyVPN: 0 ||
Username: vineet.pathak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.190 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:46 IST Thu Jun 25 2020 | Duration: 17h:24m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 796835322 | Bytes Rx: 281842097 | IP Addr: 10.150.239.190 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:46 IST Thu Jun 25 2020 | Duration: 17h:24m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 796835322 | Bytes Rx: 281842097 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 57335 | Audit Session ID: 0a96cf6a0dff70005ef470a6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 57335 | Audit Session ID: 0a96cf6a0dff70005ef470a6 | Security Group Tag: none | EasyVPN: 0 ||
Username: RevanthK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.108 | Public IP: 103.83.212.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:42:23 IST Thu Jun 25 2020 | Duration: 16h:51m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 905948711 | Bytes Rx: 463654940 | IP Addr: 10.150.249.108 | Public IP: 103.83.212.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:42:23 IST Thu Jun 25 2020 | Duration: 16h:51m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 905948711 | Bytes Rx: 463654940 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 57471 | Audit Session ID: 0a96cf6a0e07f0005ef47887 | Security Group Tag: none | EasyVPN: 0 |Session ID: 57471 | Audit Session ID: 0a96cf6a0e07f0005ef47887 | Security Group Tag: none | EasyVPN: 0 ||
Username: deepasin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.202 | Public IP: 45.251.51.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:58:18 IST Thu Jun 25 2020 | Duration: 16h:35m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 507138749 | Bytes Rx: 208764860 | IP Addr: 10.150.238.202 | Public IP: 45.251.51.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:58:18 IST Thu Jun 25 2020 | Duration: 16h:35m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 507138749 | Bytes Rx: 208764860 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 57518 | Audit Session ID: 0a96cf6a0e0ae0005ef47c42 | Security Group Tag: none | EasyVPN: 0 |Session ID: 57518 | Audit Session ID: 0a96cf6a0e0ae0005ef47c42 | Security Group Tag: none | EasyVPN: 0 ||
Username: PShriwas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.80 | Public IP: 106.220.189.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:04:00 IST Thu Jun 25 2020 | Duration: 16h:29m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 436965298 | Bytes Rx: 135387609 | IP Addr: 10.150.238.80 | Public IP: 106.220.189.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:04:00 IST Thu Jun 25 2020 | Duration: 16h:29m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 436965298 | Bytes Rx: 135387609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 57526 | Audit Session ID: 0a96cf6a0e0b60005ef47d98 | Security Group Tag: none | EasyVPN: 0 |Session ID: 57526 | Audit Session ID: 0a96cf6a0e0b60005ef47d98 | Security Group Tag: none | EasyVPN: 0 ||
Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.200 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:16:40 IST Thu Jun 25 2020 | Duration: 15h:16m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 226516048 | Bytes Rx: 76592032 | IP Addr: 10.150.239.200 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:16:40 IST Thu Jun 25 2020 | Duration: 15h:16m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 226516048 | Bytes Rx: 76592032 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 57737 | Audit Session ID: 0a96cf6a0e1890005ef48ea0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 57737 | Audit Session ID: 0a96cf6a0e1890005ef48ea0 | Security Group Tag: none | EasyVPN: 0 ||
