sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 4d 6h:10m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1932872868 | Bytes Rx: 783245990 | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 4d 6h:10m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1932872868 | Bytes Rx: 783245990 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 ||
Username: arunpran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.61 | Public IP: 183.83.152.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:50:11 IST Fri Jun 12 2020 | Duration: 1d 1h:10m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1089617406 | Bytes Rx: 894922384 | IP Addr: 10.149.242.61 | Public IP: 183.83.152.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:50:11 IST Fri Jun 12 2020 | Duration: 1d 1h:10m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1089617406 | Bytes Rx: 894922384 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166385 | Audit Session ID: 0a95072b289f10005ee356db | Security Group Tag: none | EasyVPN: 0 |Session ID: 166385 | Audit Session ID: 0a95072b289f10005ee356db | Security Group Tag: none | EasyVPN: 0 ||
Username: prpandil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.2 | Public IP: 60.243.210.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:20:47 IST Sat Jun 13 2020 | Duration: 11h:39m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 439640300 | Bytes Rx: 344141347 | IP Addr: 10.149.235.2 | Public IP: 60.243.210.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:20:47 IST Sat Jun 13 2020 | Duration: 11h:39m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 439640300 | Bytes Rx: 344141347 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167071 | Audit Session ID: 0a95072b28c9f0005ee414d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167071 | Audit Session ID: 0a95072b28c9f0005ee414d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: uvenkate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.3 | Public IP: 157.45.148.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:36:28 IST Sat Jun 13 2020 | Duration: 10h:23m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1312950468 | Bytes Rx: 163873846 | IP Addr: 10.149.235.3 | Public IP: 157.45.148.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:36:28 IST Sat Jun 13 2020 | Duration: 10h:23m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1312950468 | Bytes Rx: 163873846 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167088 | Audit Session ID: 0a95072b28cb00005ee42694 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167088 | Audit Session ID: 0a95072b28cb00005ee42694 | Security Group Tag: none | EasyVPN: 0 ||
Username: garumuga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.6 | Public IP: 27.7.73.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:10 IST Sat Jun 13 2020 | Duration: 10h:20m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1138088350 | Bytes Rx: 276662329 | IP Addr: 10.149.235.6 | Public IP: 27.7.73.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:10 IST Sat Jun 13 2020 | Duration: 10h:20m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1138088350 | Bytes Rx: 276662329 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167094 | Audit Session ID: 0a95072b28cb60005ee42772 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167094 | Audit Session ID: 0a95072b28cb60005ee42772 | Security Group Tag: none | EasyVPN: 0 ||
Username: mansoomo | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.172 | Public IP: 27.5.180.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:59 IST Sat Jun 13 2020 | Duration: 9h:50m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 920475557 | Bytes Rx: 346880495 | IP Addr: 10.149.235.172 | Public IP: 27.5.180.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:59 IST Sat Jun 13 2020 | Duration: 9h:50m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 920475557 | Bytes Rx: 346880495 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167115 | Audit Session ID: 0a95072b28ccb0005ee42e6f | Security Group Tag: none | EasyVPN: 0 |Session ID: 167115 | Audit Session ID: 0a95072b28ccb0005ee42e6f | Security Group Tag: none | EasyVPN: 0 ||
Username: Devsivan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.15 | Public IP: 157.50.89.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:25:03 IST Sat Jun 13 2020 | Duration: 9h:35m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 997800804 | Bytes Rx: 824255122 | IP Addr: 10.149.234.15 | Public IP: 157.50.89.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:25:03 IST Sat Jun 13 2020 | Duration: 9h:35m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 997800804 | Bytes Rx: 824255122 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167134 | Audit Session ID: 0a95072b28cde0005ee431f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167134 | Audit Session ID: 0a95072b28cde0005ee431f7 | Security Group Tag: none | EasyVPN: 0 ||
Username: KumVivek | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.185 | Public IP: 150.107.10.139 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:14 IST Sat Jun 13 2020 | Duration: 9h:08m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 278337365 | Bytes Rx: 111078462 | IP Addr: 10.149.235.185 | Public IP: 150.107.10.139 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:14 IST Sat Jun 13 2020 | Duration: 9h:08m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 278337365 | Bytes Rx: 111078462 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167151 | Audit Session ID: 0a95072b28cef0005ee43856 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167151 | Audit Session ID: 0a95072b28cef0005ee43856 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rashadar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.174 | Public IP: 137.97.109.177 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:51 IST Sat Jun 13 2020 | Duration: 8h:54m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 231315087 | Bytes Rx: 51442959 | IP Addr: 10.149.235.174 | Public IP: 137.97.109.177 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:51 IST Sat Jun 13 2020 | Duration: 8h:54m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 231315087 | Bytes Rx: 51442959 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167158 | Audit Session ID: 0a95072b28cf60005ee43b87 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167158 | Audit Session ID: 0a95072b28cf60005ee43b87 | Security Group Tag: none | EasyVPN: 0 ||
Username: narakale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.111 | Public IP: 157.45.211.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:32:46 IST Sat Jun 13 2020 | Duration: 8h:27m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 180064858 | Bytes Rx: 99592094 | IP Addr: 10.149.235.111 | Public IP: 157.45.211.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:32:46 IST Sat Jun 13 2020 | Duration: 8h:27m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 180064858 | Bytes Rx: 99592094 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167175 | Audit Session ID: 0a95072b28d070005ee441d6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167175 | Audit Session ID: 0a95072b28d070005ee441d6 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.venkatesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.192 | Public IP: 49.205.78.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:01 IST Sat Jun 13 2020 | Duration: 8h:03m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 365386279 | Bytes Rx: 66058688 | IP Addr: 10.149.235.192 | Public IP: 49.205.78.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:01 IST Sat Jun 13 2020 | Duration: 8h:03m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 365386279 | Bytes Rx: 66058688 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167183 | Audit Session ID: 0a95072b28d0f0005ee44785 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167183 | Audit Session ID: 0a95072b28d0f0005ee44785 | Security Group Tag: none | EasyVPN: 0 ||
