sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 7d 2h:07m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 2297305637 | Bytes Rx: 690467779 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 7d 2h:07m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 2297305637 | Bytes Rx: 690467779 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: ABMALAVE | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.33 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:49 IST Mon Jun 15 2020 | Duration: 2d 23h:26m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 2258227946 | Bytes Rx: 696932224 | IP Addr: 10.150.249.33 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:49 IST Mon Jun 15 2020 | Duration: 2d 23h:26m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 2258227946 | Bytes Rx: 696932224 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 23759 | Audit Session ID: 0a96cf6a05ccf0005ee70135 | Security Group Tag: none | EasyVPN: 0 |Session ID: 23759 | Audit Session ID: 0a96cf6a05ccf0005ee70135 | Security Group Tag: none | EasyVPN: 0 ||
Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.127 | Public IP: 219.91.248.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:23 IST Mon Jun 15 2020 | Duration: 2d 19h:32m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 4144397609 | Bytes Rx: 1471402308 | IP Addr: 10.150.238.127 | Public IP: 219.91.248.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:23 IST Mon Jun 15 2020 | Duration: 2d 19h:32m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 4144397609 | Bytes Rx: 1471402308 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 24885 | Audit Session ID: 0a96cf6a061350005ee737f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 24885 | Audit Session ID: 0a96cf6a061350005ee737f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: lchidura | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.246.129 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:58:01 IST Tue Jun 16 2020 | Duration: 1d 19h:02m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 362072785 | Bytes Rx: 146872317 | IP Addr: 10.150.246.129 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:58:01 IST Tue Jun 16 2020 | Duration: 1d 19h:02m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 362072785 | Bytes Rx: 146872317 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28570 | Audit Session ID: 0a96cf6a06f9a0005ee890a1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28570 | Audit Session ID: 0a96cf6a06f9a0005ee890a1 | Security Group Tag: none | EasyVPN: 0 ||
Username: AncSingh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.12 | Public IP: 103.215.148.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:53 IST Wed Jun 17 2020 | Duration: 23h:36m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 184510704 | Bytes Rx: 97959931 | IP Addr: 10.150.249.12 | Public IP: 103.215.148.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:53 IST Wed Jun 17 2020 | Duration: 23h:36m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 184510704 | Bytes Rx: 97959931 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30573 | Audit Session ID: 0a96cf6a0776d0005ee9a1e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30573 | Audit Session ID: 0a96cf6a0776d0005ee9a1e1 | Security Group Tag: none | EasyVPN: 0 ||
Username: RaviJais | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.190 | Public IP: 103.232.244.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:15:30 IST Wed Jun 17 2020 | Duration: 22h:44m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 231173527 | Bytes Rx: 182246117 | IP Addr: 10.150.249.190 | Public IP: 103.232.244.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:15:30 IST Wed Jun 17 2020 | Duration: 22h:44m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 231173527 | Bytes Rx: 182246117 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30916 | Audit Session ID: 0a96cf6a078c40005ee9adfa | Security Group Tag: none | EasyVPN: 0 |Session ID: 30916 | Audit Session ID: 0a96cf6a078c40005ee9adfa | Security Group Tag: none | EasyVPN: 0 ||
Username: DRJayant | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.13 | Public IP: 157.44.169.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:43:45 IST Wed Jun 17 2020 | Duration: 14h:16m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 2402706114 | Bytes Rx: 295724097 | IP Addr: 10.150.239.13 | Public IP: 157.44.169.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:43:45 IST Wed Jun 17 2020 | Duration: 14h:16m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 2402706114 | Bytes Rx: 295724097 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 32762 | Audit Session ID: 0a96cf6a07ffa0005eea2519 | Security Group Tag: none | EasyVPN: 0 |Session ID: 32762 | Audit Session ID: 0a96cf6a07ffa0005eea2519 | Security Group Tag: none | EasyVPN: 0 ||
Username: styagi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.70 | Public IP: 182.70.107.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:05:12 IST Wed Jun 17 2020 | Duration: 10h:55m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 120666138 | Bytes Rx: 38569762 | IP Addr: 10.150.238.70 | Public IP: 182.70.107.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:05:12 IST Wed Jun 17 2020 | Duration: 10h:55m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 120666138 | Bytes Rx: 38569762 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33109 | Audit Session ID: 0a96cf6a081550005eea5450 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33109 | Audit Session ID: 0a96cf6a081550005eea5450 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.29 | Public IP: 103.100.37.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:29:21 IST Thu Jun 18 2020 | Duration: 9h:30m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 65575352 | Bytes Rx: 32882567 | IP Addr: 10.150.238.29 | Public IP: 103.100.37.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:29:21 IST Thu Jun 18 2020 | Duration: 9h:30m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 65575352 | Bytes Rx: 32882567 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33199 | Audit Session ID: 0a96cf6a081af0005eea6809 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33199 | Audit Session ID: 0a96cf6a081af0005eea6809 | Security Group Tag: none | EasyVPN: 0 ||
Username: dgusain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.50 | Public IP: 122.169.90.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:08:54 IST Thu Jun 18 2020 | Duration: 7h:51m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 184578334 | Bytes Rx: 68586526 | IP Addr: 10.150.238.50 | Public IP: 122.169.90.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:08:54 IST Thu Jun 18 2020 | Duration: 7h:51m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 184578334 | Bytes Rx: 68586526 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33220 | Audit Session ID: 0a96cf6a081c40005eea7f5e | Security Group Tag: none | EasyVPN: 0 |Session ID: 33220 | Audit Session ID: 0a96cf6a081c40005eea7f5e | Security Group Tag: none | EasyVPN: 0 ||
Username: saravanan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.134 | Public IP: 157.45.236.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:00:22 IST Thu Jun 18 2020 | Duration: 4h:59m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 100401541 | Bytes Rx: 25520376 | IP Addr: 10.150.239.134 | Public IP: 157.45.236.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:00:22 IST Thu Jun 18 2020 | Duration: 4h:59m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 100401541 | Bytes Rx: 25520376 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33251 | Audit Session ID: 0a96cf6a081e30005eeaa78e | Security Group Tag: none | EasyVPN: 0 |Session ID: 33251 | Audit Session ID: 0a96cf6a081e30005eeaa78e | Security Group Tag: none | EasyVPN: 0 ||
