sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 12d 10h:07m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 3500921759 | Bytes Rx: 1252243374 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 12d 10h:07m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 3500921759 | Bytes Rx: 1252243374 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.8 | Public IP: 103.100.37.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:42 IST Mon Jun 22 2020 | Duration: 1d 4h:03m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1640102120 | Bytes Rx: 969756849 | IP Addr: 10.150.239.8 | Public IP: 103.100.37.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:42 IST Mon Jun 22 2020 | Duration: 1d 4h:03m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1640102120 | Bytes Rx: 969756849 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45498 | Audit Session ID: 0a96cf6a0b1ba0005ef06b42 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45498 | Audit Session ID: 0a96cf6a0b1ba0005ef06b42 | Security Group Tag: none | EasyVPN: 0 ||
Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.125 | Public IP: 182.57.234.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:19:22 IST Mon Jun 22 2020 | Duration: 1d 1h:40m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1755568468 | Bytes Rx: 1037984315 | IP Addr: 10.150.249.125 | Public IP: 182.57.234.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:19:22 IST Mon Jun 22 2020 | Duration: 1d 1h:40m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1755568468 | Bytes Rx: 1037984315 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 46168 | Audit Session ID: 0a96cf6a0b4580005ef08cb2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 46168 | Audit Session ID: 0a96cf6a0b4580005ef08cb2 | Security Group Tag: none | EasyVPN: 0 ||
Username: sduvva | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.161 | Public IP: 103.20.125.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:33:41 IST Mon Jun 22 2020 | Duration: 1d 1h:26m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 26746279 | Bytes Rx: 2413007 | IP Addr: 10.150.239.161 | Public IP: 103.20.125.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:33:41 IST Mon Jun 22 2020 | Duration: 1d 1h:26m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 26746279 | Bytes Rx: 2413007 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 46221 | Audit Session ID: 0a96cf6a0b48d0005ef0900d | Security Group Tag: none | EasyVPN: 0 |Session ID: 46221 | Audit Session ID: 0a96cf6a0b48d0005ef0900d | Security Group Tag: none | EasyVPN: 0 ||
Username: martiner | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.3 | Public IP: 31.21.198.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:29:12 IST Mon Jun 22 2020 | Duration: 1d 0h:31m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1163425540 | Bytes Rx: 144666024 | IP Addr: 10.150.249.3 | Public IP: 31.21.198.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:29:12 IST Mon Jun 22 2020 | Duration: 1d 0h:31m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1163425540 | Bytes Rx: 144666024 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 46409 | Audit Session ID: 0a96cf6a0b5490005ef09d10 | Security Group Tag: none | EasyVPN: 0 |Session ID: 46409 | Audit Session ID: 0a96cf6a0b5490005ef09d10 | Security Group Tag: none | EasyVPN: 0 ||
Username: NShikhar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.121 | Public IP: 103.110.254.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:08:37 IST Mon Jun 22 2020 | Duration: 20h:51m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 405381774 | Bytes Rx: 233013911 | IP Addr: 10.150.239.121 | Public IP: 103.110.254.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:08:37 IST Mon Jun 22 2020 | Duration: 20h:51m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 405381774 | Bytes Rx: 233013911 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 46998 | Audit Session ID: 0a96cf6a0b7960005ef0d07d | Security Group Tag: none | EasyVPN: 0 |Session ID: 46998 | Audit Session ID: 0a96cf6a0b7960005ef0d07d | Security Group Tag: none | EasyVPN: 0 ||
Username: kumarsun | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.78 | Public IP: 42.106.195.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:06:46 IST Tue Jun 23 2020 | Duration: 11h:53m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 537691710 | Bytes Rx: 301070713 | IP Addr: 10.150.239.78 | Public IP: 42.106.195.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:06:46 IST Tue Jun 23 2020 | Duration: 11h:53m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 537691710 | Bytes Rx: 301070713 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47292 | Audit Session ID: 0a96cf6a0b8bc0005ef14e9e | Security Group Tag: none | EasyVPN: 0 |Session ID: 47292 | Audit Session ID: 0a96cf6a0b8bc0005ef14e9e | Security Group Tag: none | EasyVPN: 0 ||
Username: zdsayed | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.227 | Public IP: 183.87.234.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:24 IST Tue Jun 23 2020 | Duration: 11h:07m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 288040741 | Bytes Rx: 318029992 | IP Addr: 10.150.238.227 | Public IP: 183.87.234.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:24 IST Tue Jun 23 2020 | Duration: 11h:07m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 288040741 | Bytes Rx: 318029992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47312 | Audit Session ID: 0a96cf6a0b8d00005ef15950 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47312 | Audit Session ID: 0a96cf6a0b8d00005ef15950 | Security Group Tag: none | EasyVPN: 0 ||
Username: vramiset | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.233 | Public IP: 27.59.134.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:50 IST Tue Jun 23 2020 | Duration: 11h:06m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 807417211 | Bytes Rx: 410304300 | IP Addr: 10.150.238.233 | Public IP: 27.59.134.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:50 IST Tue Jun 23 2020 | Duration: 11h:06m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 807417211 | Bytes Rx: 410304300 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47318 | Audit Session ID: 0a96cf6a0b8d60005ef159a6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47318 | Audit Session ID: 0a96cf6a0b8d60005ef159a6 | Security Group Tag: none | EasyVPN: 0 ||
Username: pbhot | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.239 | Public IP: 106.200.113.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:47 IST Tue Jun 23 2020 | Duration: 11h:04m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 700589092 | Bytes Rx: 277215156 | IP Addr: 10.150.238.239 | Public IP: 106.200.113.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:47 IST Tue Jun 23 2020 | Duration: 11h:04m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 700589092 | Bytes Rx: 277215156 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47331 | Audit Session ID: 0a96cf6a0b8e30005ef15a1b | Security Group Tag: none | EasyVPN: 0 |Session ID: 47331 | Audit Session ID: 0a96cf6a0b8e30005ef15a1b | Security Group Tag: none | EasyVPN: 0 ||
Username: nchavan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.223 | Public IP: 103.123.235.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:27 IST Tue Jun 23 2020 | Duration: 11h:03m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 1634342852 | Bytes Rx: 605936270 | IP Addr: 10.150.239.223 | Public IP: 103.123.235.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:27 IST Tue Jun 23 2020 | Duration: 11h:03m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 1634342852 | Bytes Rx: 605936270 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47334 | Audit Session ID: 0a96cf6a0b8e60005ef15a43 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47334 | Audit Session ID: 0a96cf6a0b8e60005ef15a43 | Security Group Tag: none | EasyVPN: 0 ||
