sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 4d 19h:29m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2216185799 | Bytes Rx: 910173865 | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 4d 19h:29m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2216185799 | Bytes Rx: 910173865 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 ||
Username: sgodhala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.225 | Public IP: 43.225.26.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:11:21 IST Sat Jun 13 2020 | Duration: 10h:08m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1082908189 | Bytes Rx: 149315587 | IP Addr: 10.149.234.225 | Public IP: 43.225.26.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:11:21 IST Sat Jun 13 2020 | Duration: 10h:08m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1082908189 | Bytes Rx: 149315587 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167961 | Audit Session ID: 0a95072b290190005ee4e591 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167961 | Audit Session ID: 0a95072b290190005ee4e591 | Security Group Tag: none | EasyVPN: 0 ||
Username: utungala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.102 | Public IP: 117.197.222.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:41:02 IST Sat Jun 13 2020 | Duration: 9h:38m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 143292901 | Bytes Rx: 69813669 | IP Addr: 10.149.234.102 | Public IP: 117.197.222.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:41:02 IST Sat Jun 13 2020 | Duration: 9h:38m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 143292901 | Bytes Rx: 69813669 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167993 | Audit Session ID: 0a95072b290390005ee4ec86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167993 | Audit Session ID: 0a95072b290390005ee4ec86 | Security Group Tag: none | EasyVPN: 0 ||
Username: jmali | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.238 | Public IP: 106.220.138.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:42:33 IST Sat Jun 13 2020 | Duration: 9h:37m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 368032701 | Bytes Rx: 80987689 | IP Addr: 10.149.234.238 | Public IP: 106.220.138.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:42:33 IST Sat Jun 13 2020 | Duration: 9h:37m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 368032701 | Bytes Rx: 80987689 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167994 | Audit Session ID: 0a95072b2903a0005ee4ece1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167994 | Audit Session ID: 0a95072b2903a0005ee4ece1 | Security Group Tag: none | EasyVPN: 0 ||
Username: SRaktate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.224 | Public IP: 106.210.208.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:57:29 IST Sat Jun 13 2020 | Duration: 9h:22m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1529795746 | Bytes Rx: 394823242 | IP Addr: 10.149.235.224 | Public IP: 106.210.208.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:57:29 IST Sat Jun 13 2020 | Duration: 9h:22m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1529795746 | Bytes Rx: 394823242 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168006 | Audit Session ID: 0a95072b290460005ee4f061 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168006 | Audit Session ID: 0a95072b290460005ee4f061 | Security Group Tag: none | EasyVPN: 0 ||
Username: DhaiMane | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.101 | Public IP: 106.193.153.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:08:02 IST Sat Jun 13 2020 | Duration: 9h:11m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 792545114 | Bytes Rx: 140258702 | IP Addr: 10.149.234.101 | Public IP: 106.193.153.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:08:02 IST Sat Jun 13 2020 | Duration: 9h:11m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 792545114 | Bytes Rx: 140258702 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168014 | Audit Session ID: 0a95072b2904e0005ee4f2da | Security Group Tag: none | EasyVPN: 0 |Session ID: 168014 | Audit Session ID: 0a95072b2904e0005ee4f2da | Security Group Tag: none | EasyVPN: 0 ||
Username: PranavD | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.107 | Public IP: 106.193.213.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:10:16 IST Sat Jun 13 2020 | Duration: 9h:09m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 552877315 | Bytes Rx: 271923507 | IP Addr: 10.149.234.107 | Public IP: 106.193.213.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:10:16 IST Sat Jun 13 2020 | Duration: 9h:09m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 552877315 | Bytes Rx: 271923507 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168018 | Audit Session ID: 0a95072b290520005ee4f360 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168018 | Audit Session ID: 0a95072b290520005ee4f360 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramakodi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.32 | Public IP: 49.37.198.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:14:35 IST Sat Jun 13 2020 | Duration: 9h:05m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2192522417 | Bytes Rx: 222738980 | IP Addr: 10.149.234.32 | Public IP: 49.37.198.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:14:35 IST Sat Jun 13 2020 | Duration: 9h:05m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2192522417 | Bytes Rx: 222738980 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168026 | Audit Session ID: 0a95072b2905a0005ee4f463 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168026 | Audit Session ID: 0a95072b2905a0005ee4f463 | Security Group Tag: none | EasyVPN: 0 ||
Username: ManJadha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.117 | Public IP: 103.86.180.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:16:15 IST Sat Jun 13 2020 | Duration: 9h:03m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 998752131 | Bytes Rx: 361719111 | IP Addr: 10.149.234.117 | Public IP: 103.86.180.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:16:15 IST Sat Jun 13 2020 | Duration: 9h:03m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 998752131 | Bytes Rx: 361719111 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168035 | Audit Session ID: 0a95072b290630005ee4f4c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168035 | Audit Session ID: 0a95072b290630005ee4f4c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: stajave | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.198 | Public IP: 106.210.138.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:19:56 IST Sat Jun 13 2020 | Duration: 9h:00m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 202039346 | Bytes Rx: 181725219 | IP Addr: 10.149.235.198 | Public IP: 106.210.138.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:19:56 IST Sat Jun 13 2020 | Duration: 9h:00m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 202039346 | Bytes Rx: 181725219 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168061 | Audit Session ID: 0a95072b2907d0005ee4f5a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168061 | Audit Session ID: 0a95072b2907d0005ee4f5a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: SumedhK | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.104 | Public IP: 117.222.62.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:21:55 IST Sat Jun 13 2020 | Duration: 8h:58m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 398661585 | Bytes Rx: 95190835 | IP Addr: 10.149.234.104 | Public IP: 117.222.62.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:21:55 IST Sat Jun 13 2020 | Duration: 8h:58m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 398661585 | Bytes Rx: 95190835 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168068 | Audit Session ID: 0a95072b290840005ee4f61b | Security Group Tag: none | EasyVPN: 0 |Session ID: 168068 | Audit Session ID: 0a95072b290840005ee4f61b | Security Group Tag: none | EasyVPN: 0 ||
