sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 3d 23h:40m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1878898441 | Bytes Rx: 769641008 | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 3d 23h:40m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1878898441 | Bytes Rx: 769641008 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 ||
Username: satviswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.78 | Public IP: 157.50.173.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:24 IST Fri Jun 12 2020 | Duration: 1d 3h:32m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 833397416 | Bytes Rx: 415111524 | IP Addr: 10.149.235.78 | Public IP: 157.50.173.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:24 IST Fri Jun 12 2020 | Duration: 1d 3h:32m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 833397416 | Bytes Rx: 415111524 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164831 | Audit Session ID: 0a95072b283df0005ee2d9fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 164831 | Audit Session ID: 0a95072b283df0005ee2d9fc | Security Group Tag: none | EasyVPN: 0 ||
Username: arunpran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.61 | Public IP: 183.83.152.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:50:11 IST Fri Jun 12 2020 | Duration: 18h:40m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 903391512 | Bytes Rx: 821870070 | IP Addr: 10.149.242.61 | Public IP: 183.83.152.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:50:11 IST Fri Jun 12 2020 | Duration: 18h:40m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 903391512 | Bytes Rx: 821870070 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166385 | Audit Session ID: 0a95072b289f10005ee356db | Security Group Tag: none | EasyVPN: 0 |Session ID: 166385 | Audit Session ID: 0a95072b289f10005ee356db | Security Group Tag: none | EasyVPN: 0 ||
Username: santhosh.am | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.250 | Public IP: 27.5.254.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:00:40 IST Fri Jun 12 2020 | Duration: 17h:29m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 311444500 | Bytes Rx: 278068949 | IP Addr: 10.149.235.250 | Public IP: 27.5.254.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:00:40 IST Fri Jun 12 2020 | Duration: 17h:29m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 311444500 | Bytes Rx: 278068949 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166521 | Audit Session ID: 0a95072b28a790005ee36760 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166521 | Audit Session ID: 0a95072b28a790005ee36760 | Security Group Tag: none | EasyVPN: 0 ||
Username: prpandil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.2 | Public IP: 60.243.210.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:20:47 IST Sat Jun 13 2020 | Duration: 5h:09m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 112289877 | Bytes Rx: 80413012 | IP Addr: 10.149.235.2 | Public IP: 60.243.210.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:20:47 IST Sat Jun 13 2020 | Duration: 5h:09m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 112289877 | Bytes Rx: 80413012 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167071 | Audit Session ID: 0a95072b28c9f0005ee414d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167071 | Audit Session ID: 0a95072b28c9f0005ee414d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: jesurjos | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.168 | Public IP: 157.46.5.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:00:36 IST Sat Jun 13 2020 | Duration: 4h:29m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 67740766 | Bytes Rx: 49112015 | IP Addr: 10.149.235.168 | Public IP: 157.46.5.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:00:36 IST Sat Jun 13 2020 | Duration: 4h:29m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 67740766 | Bytes Rx: 49112015 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167074 | Audit Session ID: 0a95072b28ca20005ee41e2c | Security Group Tag: none | EasyVPN: 0 |Session ID: 167074 | Audit Session ID: 0a95072b28ca20005ee41e2c | Security Group Tag: none | EasyVPN: 0 ||
Username: shobmura | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.14 | Public IP: 106.208.98.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:15:27 IST Sat Jun 13 2020 | Duration: 4h:14m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 42284966 | Bytes Rx: 16864142 | IP Addr: 10.149.234.14 | Public IP: 106.208.98.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:15:27 IST Sat Jun 13 2020 | Duration: 4h:14m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 42284966 | Bytes Rx: 16864142 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167077 | Audit Session ID: 0a95072b28ca50005ee421a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167077 | Audit Session ID: 0a95072b28ca50005ee421a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: nsawarka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.21 | Public IP: 183.87.107.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:27:16 IST Sat Jun 13 2020 | Duration: 4h:03m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 589603775 | Bytes Rx: 229232021 | IP Addr: 10.149.234.21 | Public IP: 183.87.107.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:27:16 IST Sat Jun 13 2020 | Duration: 4h:03m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 589603775 | Bytes Rx: 229232021 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167084 | Audit Session ID: 0a95072b28cac0005ee4246c | Security Group Tag: none | EasyVPN: 0 |Session ID: 167084 | Audit Session ID: 0a95072b28cac0005ee4246c | Security Group Tag: none | EasyVPN: 0 ||
Username: uvenkate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.3 | Public IP: 157.45.180.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:36:28 IST Sat Jun 13 2020 | Duration: 3h:53m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 682721736 | Bytes Rx: 63603913 | IP Addr: 10.149.235.3 | Public IP: 157.45.180.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:36:28 IST Sat Jun 13 2020 | Duration: 3h:53m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 682721736 | Bytes Rx: 63603913 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167088 | Audit Session ID: 0a95072b28cb00005ee42694 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167088 | Audit Session ID: 0a95072b28cb00005ee42694 | Security Group Tag: none | EasyVPN: 0 ||
Username: draju | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.8 | Public IP: 157.50.195.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:00 IST Sat Jun 13 2020 | Duration: 3h:50m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 21689761 | Bytes Rx: 12199251 | IP Addr: 10.149.235.8 | Public IP: 157.50.195.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:00 IST Sat Jun 13 2020 | Duration: 3h:50m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 21689761 | Bytes Rx: 12199251 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167093 | Audit Session ID: 0a95072b28cb50005ee42768 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167093 | Audit Session ID: 0a95072b28cb50005ee42768 | Security Group Tag: none | EasyVPN: 0 ||
Username: garumuga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.6 | Public IP: 27.7.73.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:10 IST Sat Jun 13 2020 | Duration: 3h:50m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 515138569 | Bytes Rx: 118546432 | IP Addr: 10.149.235.6 | Public IP: 27.7.73.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:10 IST Sat Jun 13 2020 | Duration: 3h:50m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 515138569 | Bytes Rx: 118546432 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167094 | Audit Session ID: 0a95072b28cb60005ee42772 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167094 | Audit Session ID: 0a95072b28cb60005ee42772 | Security Group Tag: none | EasyVPN: 0 ||
