sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 7d 7h:07m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 2318409975 | Bytes Rx: 704300506 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 7d 7h:07m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 2318409975 | Bytes Rx: 704300506 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.127 | Public IP: 219.91.250.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:23 IST Mon Jun 15 2020 | Duration: 3d 0h:33m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 4487600739 | Bytes Rx: 1595788121 | IP Addr: 10.150.238.127 | Public IP: 219.91.250.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:23 IST Mon Jun 15 2020 | Duration: 3d 0h:33m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 4487600739 | Bytes Rx: 1595788121 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 24885 | Audit Session ID: 0a96cf6a061350005ee737f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 24885 | Audit Session ID: 0a96cf6a061350005ee737f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: lchidura | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.246.129 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:58:01 IST Tue Jun 16 2020 | Duration: 2d 0h:02m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 397320936 | Bytes Rx: 161953707 | IP Addr: 10.150.246.129 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:58:01 IST Tue Jun 16 2020 | Duration: 2d 0h:02m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 397320936 | Bytes Rx: 161953707 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28570 | Audit Session ID: 0a96cf6a06f9a0005ee890a1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28570 | Audit Session ID: 0a96cf6a06f9a0005ee890a1 | Security Group Tag: none | EasyVPN: 0 ||
Username: RaviJais | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.190 | Public IP: 103.232.244.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:15:30 IST Wed Jun 17 2020 | Duration: 1d 3h:44m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 623832642 | Bytes Rx: 508788884 | IP Addr: 10.150.249.190 | Public IP: 103.232.244.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:15:30 IST Wed Jun 17 2020 | Duration: 1d 3h:44m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 623832642 | Bytes Rx: 508788884 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30916 | Audit Session ID: 0a96cf6a078c40005ee9adfa | Security Group Tag: none | EasyVPN: 0 |Session ID: 30916 | Audit Session ID: 0a96cf6a078c40005ee9adfa | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.29 | Public IP: 103.100.37.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:29:21 IST Thu Jun 18 2020 | Duration: 14h:31m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 963244571 | Bytes Rx: 223013766 | IP Addr: 10.150.238.29 | Public IP: 103.100.37.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:29:21 IST Thu Jun 18 2020 | Duration: 14h:31m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 963244571 | Bytes Rx: 223013766 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33199 | Audit Session ID: 0a96cf6a081af0005eea6809 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33199 | Audit Session ID: 0a96cf6a081af0005eea6809 | Security Group Tag: none | EasyVPN: 0 ||
Username: DineshKN | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.125 | Public IP: 27.106.21.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:44:43 IST Thu Jun 18 2020 | Duration: 9h:15m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 110641052 | Bytes Rx: 75561311 | IP Addr: 10.150.239.125 | Public IP: 27.106.21.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:44:43 IST Thu Jun 18 2020 | Duration: 9h:15m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 110641052 | Bytes Rx: 75561311 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33260 | Audit Session ID: 0a96cf6a081ec0005eeab1f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33260 | Audit Session ID: 0a96cf6a081ec0005eeab1f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: sauswain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.251 | Public IP: 157.35.116.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:21:15 IST Thu Jun 18 2020 | Duration: 8h:39m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 87832060 | Bytes Rx: 38741961 | IP Addr: 10.150.239.251 | Public IP: 157.35.116.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:21:15 IST Thu Jun 18 2020 | Duration: 8h:39m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 87832060 | Bytes Rx: 38741961 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33272 | Audit Session ID: 0a96cf6a081f80005eeaba83 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33272 | Audit Session ID: 0a96cf6a081f80005eeaba83 | Security Group Tag: none | EasyVPN: 0 ||
Username: ARSHAIKH | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.143 | Public IP: 106.210.197.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:41:53 IST Thu Jun 18 2020 | Duration: 8h:18m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 287546327 | Bytes Rx: 90016737 | IP Addr: 10.150.239.143 | Public IP: 106.210.197.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:41:53 IST Thu Jun 18 2020 | Duration: 8h:18m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 287546327 | Bytes Rx: 90016737 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33278 | Audit Session ID: 0a96cf6a081fe0005eeabf59 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33278 | Audit Session ID: 0a96cf6a081fe0005eeabf59 | Security Group Tag: none | EasyVPN: 0 ||
Username: DivShete | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.145 | Public IP: 160.202.156.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:05 IST Thu Jun 18 2020 | Duration: 8h:06m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 257666827 | Bytes Rx: 217061297 | IP Addr: 10.150.239.145 | Public IP: 160.202.156.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:05 IST Thu Jun 18 2020 | Duration: 8h:06m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 257666827 | Bytes Rx: 217061297 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33283 | Audit Session ID: 0a96cf6a082030005eeac235 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33283 | Audit Session ID: 0a96cf6a082030005eeac235 | Security Group Tag: none | EasyVPN: 0 ||
Username: kritibal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.147 | Public IP: 106.200.145.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:13 IST Thu Jun 18 2020 | Duration: 8h:05m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1815409780 | Bytes Rx: 1076781859 | IP Addr: 10.150.239.147 | Public IP: 106.200.145.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:13 IST Thu Jun 18 2020 | Duration: 8h:05m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1815409780 | Bytes Rx: 1076781859 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33285 | Audit Session ID: 0a96cf6a082050005eeac279 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33285 | Audit Session ID: 0a96cf6a082050005eeac279 | Security Group Tag: none | EasyVPN: 0 ||
Username: AGarai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.242 | Public IP: 106.220.186.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:07 IST Thu Jun 18 2020 | Duration: 7h:56m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 1110019920 | Bytes Rx: 240015829 | IP Addr: 10.150.238.242 | Public IP: 106.220.186.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:07 IST Thu Jun 18 2020 | Duration: 7h:56m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 1110019920 | Bytes Rx: 240015829 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33306 | Audit Session ID: 0a96cf6a0821a0005eeac48f | Security Group Tag: none | EasyVPN: 0 |Session ID: 33306 | Audit Session ID: 0a96cf6a0821a0005eeac48f | Security Group Tag: none | EasyVPN: 0 ||
