sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.69 | Public IP: 182.57.203.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:08:45 IST Tue Jun 9 2020 | Duration: 1d 10h:51m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 2260204341 | Bytes Rx: 595707135 | IP Addr: 10.150.236.69 | Public IP: 182.57.203.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:08:45 IST Tue Jun 9 2020 | Duration: 1d 10h:51m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 2260204341 | Bytes Rx: 595707135 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7105 | Audit Session ID: 0a96cf6901bc10005edf90e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7105 | Audit Session ID: 0a96cf6901bc10005edf90e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: NShikhar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.99 | Public IP: 103.110.254.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:06 IST Wed Jun 10 2020 | Duration: 22h:39m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 667370031 | Bytes Rx: 238653121 | IP Addr: 10.150.236.99 | Public IP: 103.110.254.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:06 IST Wed Jun 10 2020 | Duration: 22h:39m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 667370031 | Bytes Rx: 238653121 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7918 | Audit Session ID: 0a96cf6901eee0005ee03c8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 7918 | Audit Session ID: 0a96cf6901eee0005ee03c8a | Security Group Tag: none | EasyVPN: 0 ||
Username: vineet.pathak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.197 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:48 IST Wed Jun 10 2020 | Duration: 20h:23m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1442407846 | Bytes Rx: 427420415 | IP Addr: 10.150.237.197 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:48 IST Wed Jun 10 2020 | Duration: 20h:23m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1442407846 | Bytes Rx: 427420415 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8281 | Audit Session ID: 0a96cf69020590005ee05c58 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8281 | Audit Session ID: 0a96cf69020590005ee05c58 | Security Group Tag: none | EasyVPN: 0 ||
Username: hsalunke | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.226 | Public IP: 123.201.116.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:49 IST Wed Jun 10 2020 | Duration: 19h:03m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 7767123149 | Bytes Rx: 545436432 | IP Addr: 10.150.244.226 | Public IP: 123.201.116.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:49 IST Wed Jun 10 2020 | Duration: 19h:03m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 7767123149 | Bytes Rx: 545436432 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8793 | Audit Session ID: 0a96cf69022590005ee06f19 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8793 | Audit Session ID: 0a96cf69022590005ee06f19 | Security Group Tag: none | EasyVPN: 0 ||
Username: sunaredi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.21 | Public IP: 106.201.74.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:13:33 IST Wed Jun 10 2020 | Duration: 18h:46m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1420562297 | Bytes Rx: 395729421 | IP Addr: 10.150.244.21 | Public IP: 106.201.74.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:13:33 IST Wed Jun 10 2020 | Duration: 18h:46m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1420562297 | Bytes Rx: 395729421 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8879 | Audit Session ID: 0a96cf69022af0005ee07305 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8879 | Audit Session ID: 0a96cf69022af0005ee07305 | Security Group Tag: none | EasyVPN: 0 ||
Username: omprakash.singh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.29 | Public IP: 45.127.45.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:15:01 IST Wed Jun 10 2020 | Duration: 18h:45m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 804583851 | Bytes Rx: 318396350 | IP Addr: 10.150.244.29 | Public IP: 45.127.45.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:15:01 IST Wed Jun 10 2020 | Duration: 18h:45m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 804583851 | Bytes Rx: 318396350 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8890 | Audit Session ID: 0a96cf69022ba0005ee0735d | Security Group Tag: none | EasyVPN: 0 |Session ID: 8890 | Audit Session ID: 0a96cf69022ba0005ee0735d | Security Group Tag: none | EasyVPN: 0 ||
Username: HTorani | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.11 | Public IP: 42.106.202.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:59 IST Wed Jun 10 2020 | Duration: 17h:28m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 500498385 | Bytes Rx: 451838778 | IP Addr: 10.150.237.11 | Public IP: 42.106.202.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:59 IST Wed Jun 10 2020 | Duration: 17h:28m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 500498385 | Bytes Rx: 451838778 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 9188 | Audit Session ID: 0a96cf69023e40005ee08567 | Security Group Tag: none | EasyVPN: 0 |Session ID: 9188 | Audit Session ID: 0a96cf69023e40005ee08567 | Security Group Tag: none | EasyVPN: 0 ||
Username: rakesoni | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.121 | Public IP: 103.85.9.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:23 IST Wed Jun 10 2020 | Duration: 16h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 968443594 | Bytes Rx: 342990326 | IP Addr: 10.150.236.121 | Public IP: 103.85.9.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:23 IST Wed Jun 10 2020 | Duration: 16h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 968443594 | Bytes Rx: 342990326 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 9346 | Audit Session ID: 0a96cf69024820005ee08edf | Security Group Tag: none | EasyVPN: 0 |Session ID: 9346 | Audit Session ID: 0a96cf69024820005ee08edf | Security Group Tag: none | EasyVPN: 0 ||
Username: pphalle | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC15 | IP Addr: 10.150.245.240 | Public IP: 103.251.211.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:09:14 IST Wed Jun 10 2020 | Duration: 12h:51m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1113884022 | Bytes Rx: 225950854 | IP Addr: 10.150.245.240 | Public IP: 103.251.211.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:09:14 IST Wed Jun 10 2020 | Duration: 12h:51m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1113884022 | Bytes Rx: 225950854 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10179 | Audit Session ID: 0a96cf69027c30005ee0c662 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10179 | Audit Session ID: 0a96cf69027c30005ee0c662 | Security Group Tag: none | EasyVPN: 0 ||
Username: neersing | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.238 | Public IP: 223.179.140.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:11:22 IST Wed Jun 10 2020 | Duration: 12h:48m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2436572737 | Bytes Rx: 596930791 | IP Addr: 10.150.237.238 | Public IP: 223.179.140.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:11:22 IST Wed Jun 10 2020 | Duration: 12h:48m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2436572737 | Bytes Rx: 596930791 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10188 | Audit Session ID: 0a96cf69027cc0005ee0c6e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10188 | Audit Session ID: 0a96cf69027cc0005ee0c6e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: neeverma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.229 | Public IP: 103.81.39.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:53:20 IST Wed Jun 10 2020 | Duration: 12h:07m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 439775847 | Bytes Rx: 259274895 | IP Addr: 10.150.237.229 | Public IP: 103.81.39.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:53:20 IST Wed Jun 10 2020 | Duration: 12h:07m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 439775847 | Bytes Rx: 259274895 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10309 | Audit Session ID: 0a96cf69028450005ee0d0b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10309 | Audit Session ID: 0a96cf69028450005ee0d0b8 | Security Group Tag: none | EasyVPN: 0 ||
