sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 9d 22h:38m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 3369182759 | Bytes Rx: 1159244256 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 9d 22h:38m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 3369182759 | Bytes Rx: 1159244256 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.127 | Public IP: 219.91.248.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:23 IST Mon Jun 15 2020 | Duration: 5d 16h:04m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 7855697334 | Bytes Rx: 3607543355 | IP Addr: 10.150.238.127 | Public IP: 219.91.248.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:23 IST Mon Jun 15 2020 | Duration: 5d 16h:04m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 7855697334 | Bytes Rx: 3607543355 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 24885 | Audit Session ID: 0a96cf6a061350005ee737f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 24885 | Audit Session ID: 0a96cf6a061350005ee737f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.29 | Public IP: 103.100.37.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:29:21 IST Thu Jun 18 2020 | Duration: 3d 6h:02m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 5057706109 | Bytes Rx: 999637129 | IP Addr: 10.150.238.29 | Public IP: 103.100.37.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:29:21 IST Thu Jun 18 2020 | Duration: 3d 6h:02m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 5057706109 | Bytes Rx: 999637129 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33199 | Audit Session ID: 0a96cf6a081af0005eea6809 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33199 | Audit Session ID: 0a96cf6a081af0005eea6809 | Security Group Tag: none | EasyVPN: 0 ||
Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.249 | Public IP: 182.57.250.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:00:37 IST Fri Jun 19 2020 | Duration: 1d 18h:31m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1667625606 | Bytes Rx: 459855660 | IP Addr: 10.150.238.249 | Public IP: 182.57.250.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:00:37 IST Fri Jun 19 2020 | Duration: 1d 18h:31m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1667625606 | Bytes Rx: 459855660 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38034 | Audit Session ID: 0a96cf6a094920005eec5b8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 38034 | Audit Session ID: 0a96cf6a094920005eec5b8d | Security Group Tag: none | EasyVPN: 0 ||
Username: dgusain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.89 | Public IP: 122.169.90.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:57:37 IST Fri Jun 19 2020 | Duration: 1d 7h:34m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 485752230 | Bytes Rx: 160946845 | IP Addr: 10.150.238.89 | Public IP: 122.169.90.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:57:37 IST Fri Jun 19 2020 | Duration: 1d 7h:34m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 485752230 | Bytes Rx: 160946845 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39930 | Audit Session ID: 0a96cf6a09bfa0005eecf589 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39930 | Audit Session ID: 0a96cf6a09bfa0005eecf589 | Security Group Tag: none | EasyVPN: 0 ||
Username: AGarai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.205 | Public IP: 106.193.218.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:04:26 IST Sat Jun 20 2020 | Duration: 17h:27m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 2544992052 | Bytes Rx: 426941723 | IP Addr: 10.150.238.205 | Public IP: 106.193.218.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:04:26 IST Sat Jun 20 2020 | Duration: 17h:27m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 2544992052 | Bytes Rx: 426941723 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 40935 | Audit Session ID: 0a96cf6a09fe70005eedbc02 | Security Group Tag: none | EasyVPN: 0 |Session ID: 40935 | Audit Session ID: 0a96cf6a09fe70005eedbc02 | Security Group Tag: none | EasyVPN: 0 ||
Username: rahurahu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.231 | Public IP: 106.207.0.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:05:08 IST Sat Jun 20 2020 | Duration: 14h:26m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 2690302279 | Bytes Rx: 115079509 | IP Addr: 10.150.238.231 | Public IP: 106.207.0.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:05:08 IST Sat Jun 20 2020 | Duration: 14h:26m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 2690302279 | Bytes Rx: 115079509 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 41339 | Audit Session ID: 0a96cf6a0a17b0005eede65c | Security Group Tag: none | EasyVPN: 0 |Session ID: 41339 | Audit Session ID: 0a96cf6a0a17b0005eede65c | Security Group Tag: none | EasyVPN: 0 ||
Username: ransharm | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.49 | Public IP: 106.193.184.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:05:33 IST Sat Jun 20 2020 | Duration: 10h:26m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 876706108 | Bytes Rx: 204487786 | IP Addr: 10.150.239.49 | Public IP: 106.193.184.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:05:33 IST Sat Jun 20 2020 | Duration: 10h:26m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 876706108 | Bytes Rx: 204487786 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 41682 | Audit Session ID: 0a96cf6a0a2d20005eee1eb5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 41682 | Audit Session ID: 0a96cf6a0a2d20005eee1eb5 | Security Group Tag: none | EasyVPN: 0 ||
Username: karparde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.144 | Public IP: 106.193.227.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:08:29 IST Sat Jun 20 2020 | Duration: 10h:23m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 972223561 | Bytes Rx: 137376334 | IP Addr: 10.150.238.144 | Public IP: 106.193.227.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:08:29 IST Sat Jun 20 2020 | Duration: 10h:23m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 972223561 | Bytes Rx: 137376334 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 41684 | Audit Session ID: 0a96cf6a0a2d40005eee1f65 | Security Group Tag: none | EasyVPN: 0 |Session ID: 41684 | Audit Session ID: 0a96cf6a0a2d40005eee1f65 | Security Group Tag: none | EasyVPN: 0 ||
Username: somukher | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.108 | Public IP: 103.42.163.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:47:42 IST Sat Jun 20 2020 | Duration: 9h:44m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 377667605 | Bytes Rx: 81293495 | IP Addr: 10.150.239.108 | Public IP: 103.42.163.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:47:42 IST Sat Jun 20 2020 | Duration: 9h:44m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 377667605 | Bytes Rx: 81293495 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 41724 | Audit Session ID: 0a96cf6a0a2fc0005eee2896 | Security Group Tag: none | EasyVPN: 0 |Session ID: 41724 | Audit Session ID: 0a96cf6a0a2fc0005eee2896 | Security Group Tag: none | EasyVPN: 0 ||
Username: sahilpar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.253 | Public IP: 103.57.255.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:47:46 IST Sat Jun 20 2020 | Duration: 9h:44m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 607105482 | Bytes Rx: 154786917 | IP Addr: 10.150.238.253 | Public IP: 103.57.255.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:47:46 IST Sat Jun 20 2020 | Duration: 9h:44m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 607105482 | Bytes Rx: 154786917 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 41725 | Audit Session ID: 0a96cf6a0a2fd0005eee289a | Security Group Tag: none | EasyVPN: 0 |Session ID: 41725 | Audit Session ID: 0a96cf6a0a2fd0005eee289a | Security Group Tag: none | EasyVPN: 0 ||
