sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 5d 19h:10m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 2341825808 | Bytes Rx: 967419408 | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 5d 19h:10m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 2341825808 | Bytes Rx: 967419408 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 ||
Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.119 | Public IP: 49.37.200.114 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 23:54:54 IST Sat Jun 13 2020 | Duration: 1d 6h:05m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 3018831763 | Bytes Rx: 1007749246 | IP Addr: 10.149.234.119 | Public IP: 49.37.200.114 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 23:54:54 IST Sat Jun 13 2020 | Duration: 1d 6h:05m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 3018831763 | Bytes Rx: 1007749246 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168182 | Audit Session ID: 0a95072b290f60005ee519f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168182 | Audit Session ID: 0a95072b290f60005ee519f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumariva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.147 | Public IP: 117.242.202.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:02:10 IST Sun Jun 14 2020 | Duration: 12h:58m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 149271517 | Bytes Rx: 94590553 | IP Addr: 10.149.234.147 | Public IP: 117.242.202.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:02:10 IST Sun Jun 14 2020 | Duration: 12h:58m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 149271517 | Bytes Rx: 94590553 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168722 | Audit Session ID: 0a95072b293120005ee60aba | Security Group Tag: none | EasyVPN: 0 |Session ID: 168722 | Audit Session ID: 0a95072b293120005ee60aba | Security Group Tag: none | EasyVPN: 0 ||
Username: nittoge | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.145 | Public IP: 106.193.242.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:55:39 IST Sun Jun 14 2020 | Duration: 10h:04m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 990877067 | Bytes Rx: 302412230 | IP Addr: 10.149.234.145 | Public IP: 106.193.242.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:55:39 IST Sun Jun 14 2020 | Duration: 10h:04m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 990877067 | Bytes Rx: 302412230 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168850 | Audit Session ID: 0a95072b293920005ee63363 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168850 | Audit Session ID: 0a95072b293920005ee63363 | Security Group Tag: none | EasyVPN: 0 ||
Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.146 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:00:12 IST Sun Jun 14 2020 | Duration: 10h:00m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 217038057 | Bytes Rx: 71894996 | IP Addr: 10.149.234.146 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:00:12 IST Sun Jun 14 2020 | Duration: 10h:00m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 217038057 | Bytes Rx: 71894996 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168861 | Audit Session ID: 0a95072b2939d0005ee63474 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168861 | Audit Session ID: 0a95072b2939d0005ee63474 | Security Group Tag: none | EasyVPN: 0 ||
Username: SRaktate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.140 | Public IP: 49.35.43.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:02:06 IST Sun Jun 14 2020 | Duration: 8h:58m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 807101096 | Bytes Rx: 175232736 | IP Addr: 10.149.234.140 | Public IP: 49.35.43.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:02:06 IST Sun Jun 14 2020 | Duration: 8h:58m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 807101096 | Bytes Rx: 175232736 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168918 | Audit Session ID: 0a95072b293d60005ee642f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168918 | Audit Session ID: 0a95072b293d60005ee642f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: roshghad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.178 | Public IP: 106.220.189.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:03:17 IST Sun Jun 14 2020 | Duration: 8h:57m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 238558264 | Bytes Rx: 142703697 | IP Addr: 10.149.234.178 | Public IP: 106.220.189.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:03:17 IST Sun Jun 14 2020 | Duration: 8h:57m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 238558264 | Bytes Rx: 142703697 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168921 | Audit Session ID: 0a95072b293d90005ee6433d | Security Group Tag: none | EasyVPN: 0 |Session ID: 168921 | Audit Session ID: 0a95072b293d90005ee6433d | Security Group Tag: none | EasyVPN: 0 ||
Username: sgodhala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.159 | Public IP: 43.225.26.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:36:09 IST Sun Jun 14 2020 | Duration: 8h:24m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 293454667 | Bytes Rx: 93404304 | IP Addr: 10.149.234.159 | Public IP: 43.225.26.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:36:09 IST Sun Jun 14 2020 | Duration: 8h:24m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 293454667 | Bytes Rx: 93404304 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168955 | Audit Session ID: 0a95072b293fb0005ee64af1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168955 | Audit Session ID: 0a95072b293fb0005ee64af1 | Security Group Tag: none | EasyVPN: 0 ||
Username: stajave | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.179 | Public IP: 106.210.138.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:02:47 IST Sun Jun 14 2020 | Duration: 7h:57m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 130078932 | Bytes Rx: 76423931 | IP Addr: 10.149.234.179 | Public IP: 106.210.138.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:02:47 IST Sun Jun 14 2020 | Duration: 7h:57m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 130078932 | Bytes Rx: 76423931 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168964 | Audit Session ID: 0a95072b294040005ee6512f | Security Group Tag: none | EasyVPN: 0 |Session ID: 168964 | Audit Session ID: 0a95072b294040005ee6512f | Security Group Tag: none | EasyVPN: 0 ||
Username: ksubrama | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.184 | Public IP: 157.50.34.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:03:08 IST Sun Jun 14 2020 | Duration: 7h:57m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 498753450 | Bytes Rx: 172503059 | IP Addr: 10.149.234.184 | Public IP: 157.50.34.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:03:08 IST Sun Jun 14 2020 | Duration: 7h:57m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 498753450 | Bytes Rx: 172503059 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168965 | Audit Session ID: 0a95072b294050005ee65144 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168965 | Audit Session ID: 0a95072b294050005ee65144 | Security Group Tag: none | EasyVPN: 0 ||
Username: sives | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.203 | Public IP: 157.50.159.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:12:58 IST Sun Jun 14 2020 | Duration: 7h:47m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 170561303 | Bytes Rx: 50503766 | IP Addr: 10.149.234.203 | Public IP: 157.50.159.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:12:58 IST Sun Jun 14 2020 | Duration: 7h:47m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 170561303 | Bytes Rx: 50503766 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168972 | Audit Session ID: 0a95072b2940c0005ee65392 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168972 | Audit Session ID: 0a95072b2940c0005ee65392 | Security Group Tag: none | EasyVPN: 0 ||
