sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 15d 5h:39m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 3736625470 | Bytes Rx: 1451524763 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 15d 5h:39m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 3736625470 | Bytes Rx: 1451524763 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: rupameht | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.216 | Public IP: 171.79.2.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:40 IST Thu Jun 25 2020 | Duration: 1d 3h:34m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1068733209 | Bytes Rx: 524089170 | IP Addr: 10.150.238.216 | Public IP: 171.79.2.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:40 IST Thu Jun 25 2020 | Duration: 1d 3h:34m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1068733209 | Bytes Rx: 524089170 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55278 | Audit Session ID: 0a96cf6a0d7ee0005ef427bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 55278 | Audit Session ID: 0a96cf6a0d7ee0005ef427bc | Security Group Tag: none | EasyVPN: 0 ||
Username: nisinha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.100 | Public IP: 103.86.182.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:03 IST Thu Jun 25 2020 | Duration: 1d 2h:03m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 239936428 | Bytes Rx: 85364245 | IP Addr: 10.150.239.100 | Public IP: 103.86.182.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:03 IST Thu Jun 25 2020 | Duration: 1d 2h:03m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 239936428 | Bytes Rx: 85364245 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55951 | Audit Session ID: 0a96cf6a0da8f0005ef43d27 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55951 | Audit Session ID: 0a96cf6a0da8f0005ef43d27 | Security Group Tag: none | EasyVPN: 0 ||
Username: deepasin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.202 | Public IP: 45.251.51.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:58:18 IST Thu Jun 25 2020 | Duration: 21h:33m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 857918068 | Bytes Rx: 283234027 | IP Addr: 10.150.238.202 | Public IP: 45.251.51.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:58:18 IST Thu Jun 25 2020 | Duration: 21h:33m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 857918068 | Bytes Rx: 283234027 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 57518 | Audit Session ID: 0a96cf6a0e0ae0005ef47c42 | Security Group Tag: none | EasyVPN: 0 |Session ID: 57518 | Audit Session ID: 0a96cf6a0e0ae0005ef47c42 | Security Group Tag: none | EasyVPN: 0 ||
Username: PShriwas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.80 | Public IP: 106.220.189.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:04:00 IST Thu Jun 25 2020 | Duration: 21h:28m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 678452152 | Bytes Rx: 231167409 | IP Addr: 10.150.238.80 | Public IP: 106.220.189.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:04:00 IST Thu Jun 25 2020 | Duration: 21h:28m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 678452152 | Bytes Rx: 231167409 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 57526 | Audit Session ID: 0a96cf6a0e0b60005ef47d98 | Security Group Tag: none | EasyVPN: 0 |Session ID: 57526 | Audit Session ID: 0a96cf6a0e0b60005ef47d98 | Security Group Tag: none | EasyVPN: 0 ||
Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.200 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:16:40 IST Thu Jun 25 2020 | Duration: 20h:15m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 484362106 | Bytes Rx: 132216549 | IP Addr: 10.150.239.200 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:16:40 IST Thu Jun 25 2020 | Duration: 20h:15m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 484362106 | Bytes Rx: 132216549 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 57737 | Audit Session ID: 0a96cf6a0e1890005ef48ea0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 57737 | Audit Session ID: 0a96cf6a0e1890005ef48ea0 | Security Group Tag: none | EasyVPN: 0 ||
Username: dharmyad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.171 | Public IP: 182.64.143.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:37:54 IST Thu Jun 25 2020 | Duration: 15h:54m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 559953066 | Bytes Rx: 362972086 | IP Addr: 10.150.239.171 | Public IP: 182.64.143.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:37:54 IST Thu Jun 25 2020 | Duration: 15h:54m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 559953066 | Bytes Rx: 362972086 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 58392 | Audit Session ID: 0a96cf6a0e4180005ef4cbda | Security Group Tag: none | EasyVPN: 0 |Session ID: 58392 | Audit Session ID: 0a96cf6a0e4180005ef4cbda | Security Group Tag: none | EasyVPN: 0 ||
Username: vinjoshi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.79 | Public IP: 223.229.230.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:35:15 IST Fri Jun 26 2020 | Duration: 8h:56m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 207309247 | Bytes Rx: 55892774 | IP Addr: 10.150.238.79 | Public IP: 223.229.230.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:35:15 IST Fri Jun 26 2020 | Duration: 8h:56m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 207309247 | Bytes Rx: 55892774 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 58608 | Audit Session ID: 0a96cf6a0e4f00005ef52dab | Security Group Tag: none | EasyVPN: 0 |Session ID: 58608 | Audit Session ID: 0a96cf6a0e4f00005ef52dab | Security Group Tag: none | EasyVPN: 0 ||
Username: ApSurase | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.222 | Public IP: 106.193.226.230 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:04:27 IST Fri Jun 26 2020 | Duration: 7h:27m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 3002631411 | Bytes Rx: 116168772 | IP Addr: 10.150.239.222 | Public IP: 106.193.226.230 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:04:27 IST Fri Jun 26 2020 | Duration: 7h:27m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 3002631411 | Bytes Rx: 116168772 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 58631 | Audit Session ID: 0a96cf6a0e5070005ef54293 | Security Group Tag: none | EasyVPN: 0 |Session ID: 58631 | Audit Session ID: 0a96cf6a0e5070005ef54293 | Security Group Tag: none | EasyVPN: 0 ||
Username: sunsunil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.248 | Public IP: 103.110.252.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:09:15 IST Fri Jun 26 2020 | Duration: 7h:22m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 360472787 | Bytes Rx: 319595129 | IP Addr: 10.150.238.248 | Public IP: 103.110.252.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:09:15 IST Fri Jun 26 2020 | Duration: 7h:22m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 360472787 | Bytes Rx: 319595129 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 58635 | Audit Session ID: 0a96cf6a0e50b0005ef543b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 58635 | Audit Session ID: 0a96cf6a0e50b0005ef543b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: aksjoshi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.184 | Public IP: 49.35.19.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:32:56 IST Fri Jun 26 2020 | Duration: 6h:59m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 212021235 | Bytes Rx: 90859182 | IP Addr: 10.150.239.184 | Public IP: 49.35.19.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:32:56 IST Fri Jun 26 2020 | Duration: 6h:59m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 212021235 | Bytes Rx: 90859182 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 58643 | Audit Session ID: 0a96cf6a0e5130005ef54940 | Security Group Tag: none | EasyVPN: 0 |Session ID: 58643 | Audit Session ID: 0a96cf6a0e5130005ef54940 | Security Group Tag: none | EasyVPN: 0 ||
