sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 14d 5h:07m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 3605422812 | Bytes Rx: 1377438448 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 14d 5h:07m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 3605422812 | Bytes Rx: 1377438448 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.8 | Public IP: 103.100.37.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:42 IST Mon Jun 22 2020 | Duration: 2d 23h:03m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 2610304610 | Bytes Rx: 1503718754 | IP Addr: 10.150.239.8 | Public IP: 103.100.37.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:42 IST Mon Jun 22 2020 | Duration: 2d 23h:03m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 2610304610 | Bytes Rx: 1503718754 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45498 | Audit Session ID: 0a96cf6a0b1ba0005ef06b42 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45498 | Audit Session ID: 0a96cf6a0b1ba0005ef06b42 | Security Group Tag: none | EasyVPN: 0 ||
Username: sduvva | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.161 | Public IP: 103.20.125.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:33:41 IST Mon Jun 22 2020 | Duration: 2d 20h:26m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 64316255 | Bytes Rx: 8008648 | IP Addr: 10.150.239.161 | Public IP: 103.20.125.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:33:41 IST Mon Jun 22 2020 | Duration: 2d 20h:26m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 64316255 | Bytes Rx: 8008648 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 46221 | Audit Session ID: 0a96cf6a0b48d0005ef0900d | Security Group Tag: none | EasyVPN: 0 |Session ID: 46221 | Audit Session ID: 0a96cf6a0b48d0005ef0900d | Security Group Tag: none | EasyVPN: 0 ||
Username: AArulsel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.168 | Public IP: 49.37.203.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:11:11 IST Tue Jun 23 2020 | Duration: 1d 18h:49m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 1980074293 | Bytes Rx: 460033941 | IP Addr: 10.150.239.168 | Public IP: 49.37.203.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:11:11 IST Tue Jun 23 2020 | Duration: 1d 18h:49m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 1980074293 | Bytes Rx: 460033941 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 50325 | Audit Session ID: 0a96cf6a0c4950005ef1f867 | Security Group Tag: none | EasyVPN: 0 |Session ID: 50325 | Audit Session ID: 0a96cf6a0c4950005ef1f867 | Security Group Tag: none | EasyVPN: 0 ||
Username: SandeepP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC55 | IP Addr: 10.150.247.33 | Public IP: 103.105.109.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:48:12 IST Wed Jun 24 2020 | Duration: 1d 1h:12m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1807262303 | Bytes Rx: 395091901 | IP Addr: 10.150.247.33 | Public IP: 103.105.109.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:48:12 IST Wed Jun 24 2020 | Duration: 1d 1h:12m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1807262303 | Bytes Rx: 395091901 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 52401 | Audit Session ID: 0a96cf6a0ccb10005ef2f024 | Security Group Tag: none | EasyVPN: 0 |Session ID: 52401 | Audit Session ID: 0a96cf6a0ccb10005ef2f024 | Security Group Tag: none | EasyVPN: 0 ||
Username: PBommina | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.174 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:49:32 IST Wed Jun 24 2020 | Duration: 23h:10m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 151863740 | Bytes Rx: 63191343 | IP Addr: 10.150.238.174 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:49:32 IST Wed Jun 24 2020 | Duration: 23h:10m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 151863740 | Bytes Rx: 63191343 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 52896 | Audit Session ID: 0a96cf6a0cea00005ef30c94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 52896 | Audit Session ID: 0a96cf6a0cea00005ef30c94 | Security Group Tag: none | EasyVPN: 0 ||
Username: vineet.pathak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.110 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 18:52:35 IST Wed Jun 24 2020 | Duration: 18h:07m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1113287923 | Bytes Rx: 333155254 | IP Addr: 10.150.239.110 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 18:52:35 IST Wed Jun 24 2020 | Duration: 18h:07m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1113287923 | Bytes Rx: 333155254 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 53961 | Audit Session ID: 0a96cf6a0d2c90005ef3539b | Security Group Tag: none | EasyVPN: 0 |Session ID: 53961 | Audit Session ID: 0a96cf6a0d2c90005ef3539b | Security Group Tag: none | EasyVPN: 0 ||
Username: dgusain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.177 | Public IP: 122.169.90.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:40:08 IST Wed Jun 24 2020 | Duration: 16h:20m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 270752204 | Bytes Rx: 138236961 | IP Addr: 10.150.239.177 | Public IP: 122.169.90.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:40:08 IST Wed Jun 24 2020 | Duration: 16h:20m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 270752204 | Bytes Rx: 138236961 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54218 | Audit Session ID: 0a96cf6a0d3ca0005ef36cd0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 54218 | Audit Session ID: 0a96cf6a0d3ca0005ef36cd0 | Security Group Tag: none | EasyVPN: 0 ||
Username: aviral.bansal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.133 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:36:25 IST Wed Jun 24 2020 | Duration: 14h:23m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 2474804502 | Bytes Rx: 354748601 | IP Addr: 10.150.239.133 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:36:25 IST Wed Jun 24 2020 | Duration: 14h:23m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 2474804502 | Bytes Rx: 354748601 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54474 | Audit Session ID: 0a96cf6a0d4ca0005ef38811 | Security Group Tag: none | EasyVPN: 0 |Session ID: 54474 | Audit Session ID: 0a96cf6a0d4ca0005ef38811 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkoul | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.31 | Public IP: 103.110.255.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:51:50 IST Thu Jun 25 2020 | Duration: 11h:08m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 690134168 | Bytes Rx: 217746076 | IP Addr: 10.150.238.31 | Public IP: 103.110.255.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:51:50 IST Thu Jun 25 2020 | Duration: 11h:08m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 690134168 | Bytes Rx: 217746076 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54604 | Audit Session ID: 0a96cf6a0d54c0005ef3b5de | Security Group Tag: none | EasyVPN: 0 |Session ID: 54604 | Audit Session ID: 0a96cf6a0d54c0005ef3b5de | Security Group Tag: none | EasyVPN: 0 ||
Username: ransharm | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.63 | Public IP: 106.193.202.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:57:16 IST Thu Jun 25 2020 | Duration: 7h:03m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 4351343155 | Bytes Rx: 164621243 | IP Addr: 10.150.238.63 | Public IP: 106.193.202.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:57:16 IST Thu Jun 25 2020 | Duration: 7h:03m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 4351343155 | Bytes Rx: 164621243 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54659 | Audit Session ID: 0a96cf6a0d5830005ef3ef64 | Security Group Tag: none | EasyVPN: 0 |Session ID: 54659 | Audit Session ID: 0a96cf6a0d5830005ef3ef64 | Security Group Tag: none | EasyVPN: 0 ||
