sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 12d 3h:07m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 3477581759 | Bytes Rx: 1244341864 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 12d 3h:07m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 3477581759 | Bytes Rx: 1244341864 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.8 | Public IP: 103.100.37.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:42 IST Mon Jun 22 2020 | Duration: 21h:03m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 804326797 | Bytes Rx: 412640468 | IP Addr: 10.150.239.8 | Public IP: 103.100.37.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:42 IST Mon Jun 22 2020 | Duration: 21h:03m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 804326797 | Bytes Rx: 412640468 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45498 | Audit Session ID: 0a96cf6a0b1ba0005ef06b42 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45498 | Audit Session ID: 0a96cf6a0b1ba0005ef06b42 | Security Group Tag: none | EasyVPN: 0 ||
Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.125 | Public IP: 182.57.234.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:19:22 IST Mon Jun 22 2020 | Duration: 18h:40m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1044538823 | Bytes Rx: 847932840 | IP Addr: 10.150.249.125 | Public IP: 182.57.234.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:19:22 IST Mon Jun 22 2020 | Duration: 18h:40m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1044538823 | Bytes Rx: 847932840 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 46168 | Audit Session ID: 0a96cf6a0b4580005ef08cb2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 46168 | Audit Session ID: 0a96cf6a0b4580005ef08cb2 | Security Group Tag: none | EasyVPN: 0 ||
Username: sduvva | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.161 | Public IP: 103.20.125.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:33:41 IST Mon Jun 22 2020 | Duration: 18h:26m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 23850301 | Bytes Rx: 1592177 | IP Addr: 10.150.239.161 | Public IP: 103.20.125.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:33:41 IST Mon Jun 22 2020 | Duration: 18h:26m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 23850301 | Bytes Rx: 1592177 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 46221 | Audit Session ID: 0a96cf6a0b48d0005ef0900d | Security Group Tag: none | EasyVPN: 0 |Session ID: 46221 | Audit Session ID: 0a96cf6a0b48d0005ef0900d | Security Group Tag: none | EasyVPN: 0 ||
Username: martiner | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.3 | Public IP: 31.21.198.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:29:12 IST Mon Jun 22 2020 | Duration: 17h:31m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1099310988 | Bytes Rx: 108307864 | IP Addr: 10.150.249.3 | Public IP: 31.21.198.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:29:12 IST Mon Jun 22 2020 | Duration: 17h:31m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1099310988 | Bytes Rx: 108307864 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 46409 | Audit Session ID: 0a96cf6a0b5490005ef09d10 | Security Group Tag: none | EasyVPN: 0 |Session ID: 46409 | Audit Session ID: 0a96cf6a0b5490005ef09d10 | Security Group Tag: none | EasyVPN: 0 ||
Username: NShikhar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.121 | Public IP: 103.110.254.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:08:37 IST Mon Jun 22 2020 | Duration: 13h:51m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 324957906 | Bytes Rx: 212101568 | IP Addr: 10.150.239.121 | Public IP: 103.110.254.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:08:37 IST Mon Jun 22 2020 | Duration: 13h:51m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 324957906 | Bytes Rx: 212101568 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 46998 | Audit Session ID: 0a96cf6a0b7960005ef0d07d | Security Group Tag: none | EasyVPN: 0 |Session ID: 46998 | Audit Session ID: 0a96cf6a0b7960005ef0d07d | Security Group Tag: none | EasyVPN: 0 ||
Username: samdash | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.130 | Public IP: 103.141.116.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:35:31 IST Tue Jun 23 2020 | Duration: 5h:24m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2763516349 | Bytes Rx: 128454078 | IP Addr: 10.150.238.130 | Public IP: 103.141.116.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:35:31 IST Tue Jun 23 2020 | Duration: 5h:24m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2763516349 | Bytes Rx: 128454078 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47281 | Audit Session ID: 0a96cf6a0b8b10005ef1474b | Security Group Tag: none | EasyVPN: 0 |Session ID: 47281 | Audit Session ID: 0a96cf6a0b8b10005ef1474b | Security Group Tag: none | EasyVPN: 0 ||
Username: kumarsun | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.78 | Public IP: 42.106.195.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:06:46 IST Tue Jun 23 2020 | Duration: 4h:53m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 133285080 | Bytes Rx: 82125562 | IP Addr: 10.150.239.78 | Public IP: 42.106.195.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:06:46 IST Tue Jun 23 2020 | Duration: 4h:53m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 133285080 | Bytes Rx: 82125562 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47292 | Audit Session ID: 0a96cf6a0b8bc0005ef14e9e | Security Group Tag: none | EasyVPN: 0 |Session ID: 47292 | Audit Session ID: 0a96cf6a0b8bc0005ef14e9e | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunShel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.220 | Public IP: 49.35.87.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:25:39 IST Tue Jun 23 2020 | Duration: 4h:34m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 151754371 | Bytes Rx: 60116726 | IP Addr: 10.150.239.220 | Public IP: 49.35.87.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:25:39 IST Tue Jun 23 2020 | Duration: 4h:34m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 151754371 | Bytes Rx: 60116726 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47294 | Audit Session ID: 0a96cf6a0b8be0005ef1530b | Security Group Tag: none | EasyVPN: 0 |Session ID: 47294 | Audit Session ID: 0a96cf6a0b8be0005ef1530b | Security Group Tag: none | EasyVPN: 0 ||
Username: RuchTale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.221 | Public IP: 42.106.213.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:26:40 IST Tue Jun 23 2020 | Duration: 4h:33m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 407777597 | Bytes Rx: 89193910 | IP Addr: 10.150.239.221 | Public IP: 42.106.213.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:26:40 IST Tue Jun 23 2020 | Duration: 4h:33m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 407777597 | Bytes Rx: 89193910 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47295 | Audit Session ID: 0a96cf6a0b8bf0005ef15348 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47295 | Audit Session ID: 0a96cf6a0b8bf0005ef15348 | Security Group Tag: none | EasyVPN: 0 ||
Username: anamika.ranade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.222 | Public IP: 116.75.180.37 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:28:47 IST Tue Jun 23 2020 | Duration: 4h:31m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 252868188 | Bytes Rx: 84675016 | IP Addr: 10.150.239.222 | Public IP: 116.75.180.37 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:28:47 IST Tue Jun 23 2020 | Duration: 4h:31m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 252868188 | Bytes Rx: 84675016 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47296 | Audit Session ID: 0a96cf6a0b8c00005ef153c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47296 | Audit Session ID: 0a96cf6a0b8c00005ef153c7 | Security Group Tag: none | EasyVPN: 0 ||
