sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.173 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:34:05 IST Fri Jun 19 2020 | Duration: 5d 15h:56m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1013697742 | Bytes Rx: 767225415 | IP Addr: 10.149.234.173 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:34:05 IST Fri Jun 19 2020 | Duration: 5d 15h:56m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1013697742 | Bytes Rx: 767225415 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 180942 | Audit Session ID: 0a95072b2c2ce0005eecb7c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 180942 | Audit Session ID: 0a95072b2c2ce0005eecb7c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 3d 11h:41m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 8539288739 | Bytes Rx: 1435799512 | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 3d 11h:41m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 8539288739 | Bytes Rx: 1435799512 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 ||
Username: summohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.150 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:38:42 IST Tue Jun 23 2020 | Duration: 1d 12h:51m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1773010659 | Bytes Rx: 669180166 | IP Addr: 10.149.234.150 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:38:42 IST Tue Jun 23 2020 | Duration: 1d 12h:51m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1773010659 | Bytes Rx: 669180166 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188401 | Audit Session ID: 0a95072b2dff10005ef2290a | Security Group Tag: none | EasyVPN: 0 |Session ID: 188401 | Audit Session ID: 0a95072b2dff10005ef2290a | Security Group Tag: none | EasyVPN: 0 ||
Username: premraje | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.124 | Public IP: 49.206.127.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:24 IST Wed Jun 24 2020 | Duration: 1d 3h:16m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 147596246 | Bytes Rx: 143229694 | IP Addr: 10.149.234.124 | Public IP: 49.206.127.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:24 IST Wed Jun 24 2020 | Duration: 1d 3h:16m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 147596246 | Bytes Rx: 143229694 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188593 | Audit Session ID: 0a95072b2e0b10005ef2afbc | Security Group Tag: none | EasyVPN: 0 |Session ID: 188593 | Audit Session ID: 0a95072b2e0b10005ef2afbc | Security Group Tag: none | EasyVPN: 0 ||
Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.62 | Public IP: 49.37.206.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:20 IST Wed Jun 24 2020 | Duration: 1d 2h:05m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 32778549247 | Bytes Rx: 1748816524 | IP Addr: 10.149.234.62 | Public IP: 49.37.206.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:20 IST Wed Jun 24 2020 | Duration: 1d 2h:05m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 32778549247 | Bytes Rx: 1748816524 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188663 | Audit Session ID: 0a95072b2e0f70005ef2c098 | Security Group Tag: none | EasyVPN: 0 |Session ID: 188663 | Audit Session ID: 0a95072b2e0f70005ef2c098 | Security Group Tag: none | EasyVPN: 0 ||
Username: Gangab | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.225 | Public IP: 122.174.187.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:40 IST Wed Jun 24 2020 | Duration: 1d 0h:32m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 225811277 | Bytes Rx: 325604800 | IP Addr: 10.149.235.225 | Public IP: 122.174.187.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:40 IST Wed Jun 24 2020 | Duration: 1d 0h:32m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 225811277 | Bytes Rx: 325604800 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188883 | Audit Session ID: 0a95072b2e1d30005ef2d63c | Security Group Tag: none | EasyVPN: 0 |Session ID: 188883 | Audit Session ID: 0a95072b2e1d30005ef2d63c | Security Group Tag: none | EasyVPN: 0 ||
Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.181 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:28 IST Wed Jun 24 2020 | Duration: 23h:47m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1700490061 | Bytes Rx: 234746222 | IP Addr: 10.149.234.181 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:28 IST Wed Jun 24 2020 | Duration: 23h:47m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1700490061 | Bytes Rx: 234746222 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 189086 | Audit Session ID: 0a95072b2e29e0005ef2e0bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 189086 | Audit Session ID: 0a95072b2e29e0005ef2e0bc | Security Group Tag: none | EasyVPN: 0 ||
Username: Vmuthu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.18 | Public IP: 106.201.130.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:23:03 IST Wed Jun 24 2020 | Duration: 20h:07m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 640849912 | Bytes Rx: 971544112 | IP Addr: 10.149.235.18 | Public IP: 106.201.130.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:23:03 IST Wed Jun 24 2020 | Duration: 20h:07m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 640849912 | Bytes Rx: 971544112 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 189967 | Audit Session ID: 0a95072b2e60f0005ef3146f | Security Group Tag: none | EasyVPN: 0 |Session ID: 189967 | Audit Session ID: 0a95072b2e60f0005ef3146f | Security Group Tag: none | EasyVPN: 0 ||
Username: AntonyP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.122 | Public IP: 117.197.189.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:58:55 IST Wed Jun 24 2020 | Duration: 12h:31m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1992211142 | Bytes Rx: 946817961 | IP Addr: 10.149.234.122 | Public IP: 117.197.189.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:58:55 IST Wed Jun 24 2020 | Duration: 12h:31m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1992211142 | Bytes Rx: 946817961 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 190791 | Audit Session ID: 0a95072b2e9470005ef37f47 | Security Group Tag: none | EasyVPN: 0 |Session ID: 190791 | Audit Session ID: 0a95072b2e9470005ef37f47 | Security Group Tag: none | EasyVPN: 0 ||
Username: baldeepb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.192 | Public IP: 103.117.219.251 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 22:57:34 IST Wed Jun 24 2020 | Duration: 11h:32m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1001904807 | Bytes Rx: 334256277 | IP Addr: 10.149.234.192 | Public IP: 103.117.219.251 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 22:57:34 IST Wed Jun 24 2020 | Duration: 11h:32m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1001904807 | Bytes Rx: 334256277 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 190856 | Audit Session ID: 0a95072b2e9880005ef38d06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 190856 | Audit Session ID: 0a95072b2e9880005ef38d06 | Security Group Tag: none | EasyVPN: 0 ||
Username: MoAbbas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.198 | Public IP: 157.46.7.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:08:04 IST Thu Jun 25 2020 | Duration: 6h:22m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 83275013 | Bytes Rx: 51308226 | IP Addr: 10.149.234.198 | Public IP: 157.46.7.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:08:04 IST Thu Jun 25 2020 | Duration: 6h:22m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 83275013 | Bytes Rx: 51308226 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 190943 | Audit Session ID: 0a95072b2e9df0005ef3d5cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 190943 | Audit Session ID: 0a95072b2e9df0005ef3d5cc | Security Group Tag: none | EasyVPN: 0 ||
