sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: aviral.bansal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.39 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:02:39 IST Mon Jun 8 2020 | Duration: 6d 14h:57m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 2275286426 | Bytes Rx: 4644339711 | IP Addr: 10.150.249.39 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:02:39 IST Mon Jun 8 2020 | Duration: 6d 14h:57m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 2275286426 | Bytes Rx: 4644339711 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5156 | Audit Session ID: 0a96cf6a014240005ede05b7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5156 | Audit Session ID: 0a96cf6a014240005ede05b7 | Security Group Tag: none | EasyVPN: 0 ||
Username: dgusain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.29 | Public IP: 122.179.166.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:34:59 IST Thu Jun 11 2020 | Duration: 4d 5h:25m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 4938325038 | Bytes Rx: 663847638 | IP Addr: 10.150.239.29 | Public IP: 122.179.166.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:34:59 IST Thu Jun 11 2020 | Duration: 4d 5h:25m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 4938325038 | Bytes Rx: 663847638 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13056 | Audit Session ID: 0a96cf6a033000005ee12edb | Security Group Tag: none | EasyVPN: 0 |Session ID: 13056 | Audit Session ID: 0a96cf6a033000005ee12edb | Security Group Tag: none | EasyVPN: 0 ||
Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 3d 22h:07m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1935058301 | Bytes Rx: 523774600 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 3d 22h:07m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1935058301 | Bytes Rx: 523774600 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.59 | Public IP: 103.100.37.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:20:25 IST Thu Jun 11 2020 | Duration: 3d 15h:39m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 2037239469 | Bytes Rx: 1231844334 | IP Addr: 10.150.239.59 | Public IP: 103.100.37.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:20:25 IST Thu Jun 11 2020 | Duration: 3d 15h:39m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 2037239469 | Bytes Rx: 1231844334 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 14924 | Audit Session ID: 0a96cf6a03a4c0005ee1f051 | Security Group Tag: none | EasyVPN: 0 |Session ID: 14924 | Audit Session ID: 0a96cf6a03a4c0005ee1f051 | Security Group Tag: none | EasyVPN: 0 ||
Username: rakesoni | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.142 | Public IP: 103.85.10.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:07:50 IST Fri Jun 12 2020 | Duration: 2d 14h:52m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 774102214 | Bytes Rx: 248912965 | IP Addr: 10.150.238.142 | Public IP: 103.85.10.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:07:50 IST Fri Jun 12 2020 | Duration: 2d 14h:52m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 774102214 | Bytes Rx: 248912965 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 18328 | Audit Session ID: 0a96cf6a047980005ee34cee | Security Group Tag: none | EasyVPN: 0 |Session ID: 18328 | Audit Session ID: 0a96cf6a047980005ee34cee | Security Group Tag: none | EasyVPN: 0 ||
Username: jlam | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.4 | Public IP: 219.78.20.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:58:48 IST Sat Jun 13 2020 | Duration: 1d 19h:01m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 363526403 | Bytes Rx: 100823969 | IP Addr: 10.150.239.4 | Public IP: 219.78.20.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:58:48 IST Sat Jun 13 2020 | Duration: 1d 19h:01m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 363526403 | Bytes Rx: 100823969 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 20012 | Audit Session ID: 0a96cf6a04e2c0005ee46410 | Security Group Tag: none | EasyVPN: 0 |Session ID: 20012 | Audit Session ID: 0a96cf6a04e2c0005ee46410 | Security Group Tag: none | EasyVPN: 0 ||
Username: NShikhar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.42 | Public IP: 103.110.254.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:35 IST Sat Jun 13 2020 | Duration: 1d 18h:04m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 6093681768 | Bytes Rx: 812664880 | IP Addr: 10.150.239.42 | Public IP: 103.110.254.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:35 IST Sat Jun 13 2020 | Duration: 1d 18h:04m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 6093681768 | Bytes Rx: 812664880 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 20162 | Audit Session ID: 0a96cf6a04ec20005ee4715f | Security Group Tag: none | EasyVPN: 0 |Session ID: 20162 | Audit Session ID: 0a96cf6a04ec20005ee4715f | Security Group Tag: none | EasyVPN: 0 ||
Username: sduvva | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.150 | Public IP: 103.20.125.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:38:09 IST Sat Jun 13 2020 | Duration: 1d 17h:22m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 5235385 | Bytes Rx: 2897724 | IP Addr: 10.150.239.150 | Public IP: 103.20.125.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:38:09 IST Sat Jun 13 2020 | Duration: 1d 17h:22m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 5235385 | Bytes Rx: 2897724 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 20258 | Audit Session ID: 0a96cf6a04f220005ee47b59 | Security Group Tag: none | EasyVPN: 0 |Session ID: 20258 | Audit Session ID: 0a96cf6a04f220005ee47b59 | Security Group Tag: none | EasyVPN: 0 ||
Username: kgorival | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.216 | Public IP: 157.33.165.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:23:01 IST Sun Jun 14 2020 | Duration: 10h:37m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 492391736 | Bytes Rx: 109534098 | IP Addr: 10.150.238.216 | Public IP: 157.33.165.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:23:01 IST Sun Jun 14 2020 | Duration: 10h:37m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 492391736 | Bytes Rx: 109534098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 22471 | Audit Session ID: 0a96cf6a057c70005ee62bbd | Security Group Tag: none | EasyVPN: 0 |Session ID: 22471 | Audit Session ID: 0a96cf6a057c70005ee62bbd | Security Group Tag: none | EasyVPN: 0 ||
Username: AGhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.50 | Public IP: 103.110.253.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:06:17 IST Sun Jun 14 2020 | Duration: 9h:54m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 398352752 | Bytes Rx: 207325865 | IP Addr: 10.150.239.50 | Public IP: 103.110.253.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:06:17 IST Sun Jun 14 2020 | Duration: 9h:54m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 398352752 | Bytes Rx: 207325865 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 22535 | Audit Session ID: 0a96cf6a058070005ee635e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 22535 | Audit Session ID: 0a96cf6a058070005ee635e1 | Security Group Tag: none | EasyVPN: 0 ||
Username: vramchan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.109 | Public IP: 106.193.162.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:30:27 IST Sun Jun 14 2020 | Duration: 9h:29m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 325435773 | Bytes Rx: 114695931 | IP Addr: 10.150.238.109 | Public IP: 106.193.162.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:30:27 IST Sun Jun 14 2020 | Duration: 9h:29m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 325435773 | Bytes Rx: 114695931 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 22562 | Audit Session ID: 0a96cf6a058220005ee63b8b | Security Group Tag: none | EasyVPN: 0 |Session ID: 22562 | Audit Session ID: 0a96cf6a058220005ee63b8b | Security Group Tag: none | EasyVPN: 0 ||
Username: PraTatte | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.169 | Public IP: 1.186.115.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:35:58 IST Sun Jun 14 2020 | Duration: 9h:24m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 968915491 | Bytes Rx: 247509576 | IP Addr: 10.150.238.169 | Public IP: 1.186.115.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:35:58 IST Sun Jun 14 2020 | Duration: 9h:24m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 968915491 | Bytes Rx: 247509576 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 22567 | Audit Session ID: 0a96cf6a058270005ee63cd6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 22567 | Audit Session ID: 0a96cf6a058270005ee63cd6 | Security Group Tag: none | EasyVPN: 0 ||
Username: yhiray | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.173 | Public IP: 103.110.254.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:36:18 IST Sun Jun 14 2020 | Duration: 9h:24m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 375994419 | Bytes Rx: 87652046 | IP Addr: 10.150.238.173 | Public IP: 103.110.254.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:36:18 IST Sun Jun 14 2020 | Duration: 9h:24m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 375994419 | Bytes Rx: 87652046 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 22570 | Audit Session ID: 0a96cf6a0582a0005ee63cea | Security Group Tag: none | EasyVPN: 0 |Session ID: 22570 | Audit Session ID: 0a96cf6a0582a0005ee63cea | Security Group Tag: none | EasyVPN: 0 ||
Username: AkJadhav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.175 | Public IP: 49.35.79.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:41:30 IST Sun Jun 14 2020 | Duration: 9h:18m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 281029241 | Bytes Rx: 87586803 | IP Addr: 10.150.238.175 | Public IP: 49.35.79.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:41:30 IST Sun Jun 14 2020 | Duration: 9h:18m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 281029241 | Bytes Rx: 87586803 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 22572 | Audit Session ID: 0a96cf6a0582c0005ee63e22 | Security Group Tag: none | EasyVPN: 0 |Session ID: 22572 | Audit Session ID: 0a96cf6a0582c0005ee63e22 | Security Group Tag: none | EasyVPN: 0 ||
Username: prrajput | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.107 | Public IP: 106.210.255.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:42:56 IST Sun Jun 14 2020 | Duration: 9h:17m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 96795112 | Bytes Rx: 52675158 | IP Addr: 10.150.239.107 | Public IP: 106.210.255.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:42:56 IST Sun Jun 14 2020 | Duration: 9h:17m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 96795112 | Bytes Rx: 52675158 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 22575 | Audit Session ID: 0a96cf6a0582f0005ee63e78 | Security Group Tag: none | EasyVPN: 0 |Session ID: 22575 | Audit Session ID: 0a96cf6a0582f0005ee63e78 | Security Group Tag: none | EasyVPN: 0 ||
