sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: kvkrishn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.191 | Public IP: 223.229.187.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:26 IST Mon Jun 15 2020 | Duration: 3d 2h:37m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1673646819 | Bytes Rx: 745069787 | IP Addr: 10.149.234.191 | Public IP: 223.229.187.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:26 IST Mon Jun 15 2020 | Duration: 3d 2h:37m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1673646819 | Bytes Rx: 745069787 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169411 | Audit Session ID: 0a95072b295c30005ee6f782 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169411 | Audit Session ID: 0a95072b295c30005ee6f782 | Security Group Tag: none | EasyVPN: 0 ||
Username: summohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.237 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:35 IST Mon Jun 15 2020 | Duration: 3d 2h:29m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 4760398231 | Bytes Rx: 2790845510 | IP Addr: 10.149.234.237 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:35 IST Mon Jun 15 2020 | Duration: 3d 2h:29m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 4760398231 | Bytes Rx: 2790845510 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169464 | Audit Session ID: 0a95072b295f80005ee6f96b | Security Group Tag: none | EasyVPN: 0 |Session ID: 169464 | Audit Session ID: 0a95072b295f80005ee6f96b | Security Group Tag: none | EasyVPN: 0 ||
Username: ganemuth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.101 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:10:57 IST Wed Jun 17 2020 | Duration: 1d 9h:19m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 140722073 | Bytes Rx: 219782486 | IP Addr: 10.149.234.101 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:10:57 IST Wed Jun 17 2020 | Duration: 1d 9h:19m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 140722073 | Bytes Rx: 219782486 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174069 | Audit Session ID: 0a95072b2a7f50005ee93c69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174069 | Audit Session ID: 0a95072b2a7f50005ee93c69 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.163 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:50 IST Wed Jun 17 2020 | Duration: 1d 1h:56m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 981804358 | Bytes Rx: 272182139 | IP Addr: 10.149.234.163 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:50 IST Wed Jun 17 2020 | Duration: 1d 1h:56m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 981804358 | Bytes Rx: 272182139 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174617 | Audit Session ID: 0a95072b2aa190005ee9a436 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174617 | Audit Session ID: 0a95072b2aa190005ee9a436 | Security Group Tag: none | EasyVPN: 0 ||
Username: Babuponn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.155 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:40 IST Wed Jun 17 2020 | Duration: 1d 0h:08m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 27346814230 | Bytes Rx: 1088459176 | IP Addr: 10.149.234.155 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:40 IST Wed Jun 17 2020 | Duration: 1d 0h:08m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 27346814230 | Bytes Rx: 1088459176 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174968 | Audit Session ID: 0a95072b2ab780005ee9bd7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 174968 | Audit Session ID: 0a95072b2ab780005ee9bd7c | Security Group Tag: none | EasyVPN: 0 ||
Username: dhykotha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.79 | Public IP: 103.86.182.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:29:39 IST Wed Jun 17 2020 | Duration: 16h:00m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 168569249 | Bytes Rx: 101912573 | IP Addr: 10.149.235.79 | Public IP: 103.86.182.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:29:39 IST Wed Jun 17 2020 | Duration: 16h:00m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 168569249 | Bytes Rx: 101912573 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176187 | Audit Session ID: 0a95072b2b03b0005eea2fdb | Security Group Tag: none | EasyVPN: 0 |Session ID: 176187 | Audit Session ID: 0a95072b2b03b0005eea2fdb | Security Group Tag: none | EasyVPN: 0 ||
Username: svemu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.119 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:18:57 IST Wed Jun 17 2020 | Duration: 14h:11m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 3894189949 | Bytes Rx: 199989484 | IP Addr: 10.149.235.119 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:18:57 IST Wed Jun 17 2020 | Duration: 14h:11m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 3894189949 | Bytes Rx: 199989484 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176353 | Audit Session ID: 0a95072b2b0e10005eea4979 | Security Group Tag: none | EasyVPN: 0 |Session ID: 176353 | Audit Session ID: 0a95072b2b0e10005eea4979 | Security Group Tag: none | EasyVPN: 0 ||
Username: ksubbiah | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.244 | Public IP: 49.206.125.9 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 00:00:58 IST Thu Jun 18 2020 | Duration: 12h:29m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 437902925 | Bytes Rx: 290144993 | IP Addr: 10.149.235.244 | Public IP: 49.206.125.9 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 00:00:58 IST Thu Jun 18 2020 | Duration: 12h:29m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 437902925 | Bytes Rx: 290144993 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176432 | Audit Session ID: 0a95072b2b1300005eea6162 | Security Group Tag: none | EasyVPN: 0 |Session ID: 176432 | Audit Session ID: 0a95072b2b1300005eea6162 | Security Group Tag: none | EasyVPN: 0 ||
Username: LeziaR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.247 | Public IP: 122.164.90.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:35:43 IST Thu Jun 18 2020 | Duration: 9h:54m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 112647598 | Bytes Rx: 55487939 | IP Addr: 10.149.235.247 | Public IP: 122.164.90.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:35:43 IST Thu Jun 18 2020 | Duration: 9h:54m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 112647598 | Bytes Rx: 55487939 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176481 | Audit Session ID: 0a95072b2b1610005eea85a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 176481 | Audit Session ID: 0a95072b2b1610005eea85a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: rosratho | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.238 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:36 IST Thu Jun 18 2020 | Duration: 5h:46m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 452580909 | Bytes Rx: 104439810 | IP Addr: 10.149.234.238 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:36 IST Thu Jun 18 2020 | Duration: 5h:46m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 452580909 | Bytes Rx: 104439810 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176498 | Audit Session ID: 0a95072b2b1720005eeabfc0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 176498 | Audit Session ID: 0a95072b2b1720005eeabfc0 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhgarge | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.158 | Public IP: 202.160.145.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:29 IST Thu Jun 18 2020 | Duration: 5h:43m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 337320965 | Bytes Rx: 134793095 | IP Addr: 10.149.234.158 | Public IP: 202.160.145.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:29 IST Thu Jun 18 2020 | Duration: 5h:43m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 337320965 | Bytes Rx: 134793095 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176499 | Audit Session ID: 0a95072b2b1730005eeac06d | Security Group Tag: none | EasyVPN: 0 |Session ID: 176499 | Audit Session ID: 0a95072b2b1730005eeac06d | Security Group Tag: none | EasyVPN: 0 ||
