sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: kvkrishn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.191 | Public IP: 223.229.187.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:26 IST Mon Jun 15 2020 | Duration: 3d 5h:08m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1745409981 | Bytes Rx: 767834514 | IP Addr: 10.149.234.191 | Public IP: 223.229.187.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:26 IST Mon Jun 15 2020 | Duration: 3d 5h:08m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1745409981 | Bytes Rx: 767834514 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169411 | Audit Session ID: 0a95072b295c30005ee6f782 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169411 | Audit Session ID: 0a95072b295c30005ee6f782 | Security Group Tag: none | EasyVPN: 0 ||
Username: summohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.237 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:35 IST Mon Jun 15 2020 | Duration: 3d 4h:59m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 5008329239 | Bytes Rx: 2950157679 | IP Addr: 10.149.234.237 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:35 IST Mon Jun 15 2020 | Duration: 3d 4h:59m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 5008329239 | Bytes Rx: 2950157679 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169464 | Audit Session ID: 0a95072b295f80005ee6f96b | Security Group Tag: none | EasyVPN: 0 |Session ID: 169464 | Audit Session ID: 0a95072b295f80005ee6f96b | Security Group Tag: none | EasyVPN: 0 ||
Username: ganemuth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.101 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:10:57 IST Wed Jun 17 2020 | Duration: 1d 11h:49m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 145261419 | Bytes Rx: 223979952 | IP Addr: 10.149.234.101 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:10:57 IST Wed Jun 17 2020 | Duration: 1d 11h:49m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 145261419 | Bytes Rx: 223979952 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174069 | Audit Session ID: 0a95072b2a7f50005ee93c69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174069 | Audit Session ID: 0a95072b2a7f50005ee93c69 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.163 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:50 IST Wed Jun 17 2020 | Duration: 1d 4h:26m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 1039747440 | Bytes Rx: 298471459 | IP Addr: 10.149.234.163 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:50 IST Wed Jun 17 2020 | Duration: 1d 4h:26m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 1039747440 | Bytes Rx: 298471459 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174617 | Audit Session ID: 0a95072b2aa190005ee9a436 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174617 | Audit Session ID: 0a95072b2aa190005ee9a436 | Security Group Tag: none | EasyVPN: 0 ||
Username: Babuponn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.155 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:40 IST Wed Jun 17 2020 | Duration: 1d 2h:38m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 28416819574 | Bytes Rx: 1139050606 | IP Addr: 10.149.234.155 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:40 IST Wed Jun 17 2020 | Duration: 1d 2h:38m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 28416819574 | Bytes Rx: 1139050606 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174968 | Audit Session ID: 0a95072b2ab780005ee9bd7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 174968 | Audit Session ID: 0a95072b2ab780005ee9bd7c | Security Group Tag: none | EasyVPN: 0 ||
Username: dhykotha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.79 | Public IP: 106.220.239.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:29:39 IST Wed Jun 17 2020 | Duration: 18h:30m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 359798501 | Bytes Rx: 253131089 | IP Addr: 10.149.235.79 | Public IP: 106.220.239.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:29:39 IST Wed Jun 17 2020 | Duration: 18h:30m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 359798501 | Bytes Rx: 253131089 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176187 | Audit Session ID: 0a95072b2b03b0005eea2fdb | Security Group Tag: none | EasyVPN: 0 |Session ID: 176187 | Audit Session ID: 0a95072b2b03b0005eea2fdb | Security Group Tag: none | EasyVPN: 0 ||
Username: svemu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.119 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:18:57 IST Wed Jun 17 2020 | Duration: 16h:41m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 4650876546 | Bytes Rx: 264864444 | IP Addr: 10.149.235.119 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:18:57 IST Wed Jun 17 2020 | Duration: 16h:41m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 4650876546 | Bytes Rx: 264864444 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176353 | Audit Session ID: 0a95072b2b0e10005eea4979 | Security Group Tag: none | EasyVPN: 0 |Session ID: 176353 | Audit Session ID: 0a95072b2b0e10005eea4979 | Security Group Tag: none | EasyVPN: 0 ||
Username: ksubbiah | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.244 | Public IP: 49.206.125.9 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 00:00:58 IST Thu Jun 18 2020 | Duration: 14h:59m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1170615496 | Bytes Rx: 613119064 | IP Addr: 10.149.235.244 | Public IP: 49.206.125.9 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 00:00:58 IST Thu Jun 18 2020 | Duration: 14h:59m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1170615496 | Bytes Rx: 613119064 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176432 | Audit Session ID: 0a95072b2b1300005eea6162 | Security Group Tag: none | EasyVPN: 0 |Session ID: 176432 | Audit Session ID: 0a95072b2b1300005eea6162 | Security Group Tag: none | EasyVPN: 0 ||
Username: LeziaR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.247 | Public IP: 122.164.90.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:35:43 IST Thu Jun 18 2020 | Duration: 12h:24m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 151624446 | Bytes Rx: 74100088 | IP Addr: 10.149.235.247 | Public IP: 122.164.90.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:35:43 IST Thu Jun 18 2020 | Duration: 12h:24m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 151624446 | Bytes Rx: 74100088 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176481 | Audit Session ID: 0a95072b2b1610005eea85a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 176481 | Audit Session ID: 0a95072b2b1610005eea85a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: rosratho | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.238 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:36 IST Thu Jun 18 2020 | Duration: 8h:16m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 683876445 | Bytes Rx: 181532304 | IP Addr: 10.149.234.238 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:36 IST Thu Jun 18 2020 | Duration: 8h:16m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 683876445 | Bytes Rx: 181532304 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176498 | Audit Session ID: 0a95072b2b1720005eeabfc0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 176498 | Audit Session ID: 0a95072b2b1720005eeabfc0 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhgarge | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.158 | Public IP: 202.160.145.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:29 IST Thu Jun 18 2020 | Duration: 8h:14m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 697031664 | Bytes Rx: 190382506 | IP Addr: 10.149.234.158 | Public IP: 202.160.145.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:29 IST Thu Jun 18 2020 | Duration: 8h:14m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 697031664 | Bytes Rx: 190382506 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176499 | Audit Session ID: 0a95072b2b1730005eeac06d | Security Group Tag: none | EasyVPN: 0 |Session ID: 176499 | Audit Session ID: 0a95072b2b1730005eeac06d | Security Group Tag: none | EasyVPN: 0 ||
