sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 14d 2h:37m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 3600833971 | Bytes Rx: 1374619264 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 14d 2h:37m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 3600833971 | Bytes Rx: 1374619264 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.8 | Public IP: 103.100.37.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:42 IST Mon Jun 22 2020 | Duration: 2d 20h:33m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 2382994495 | Bytes Rx: 1398975883 | IP Addr: 10.150.239.8 | Public IP: 103.100.37.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:42 IST Mon Jun 22 2020 | Duration: 2d 20h:33m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 2382994495 | Bytes Rx: 1398975883 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45498 | Audit Session ID: 0a96cf6a0b1ba0005ef06b42 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45498 | Audit Session ID: 0a96cf6a0b1ba0005ef06b42 | Security Group Tag: none | EasyVPN: 0 ||
Username: sduvva | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.161 | Public IP: 103.20.125.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:33:41 IST Mon Jun 22 2020 | Duration: 2d 17h:56m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 63767745 | Bytes Rx: 7851603 | IP Addr: 10.150.239.161 | Public IP: 103.20.125.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:33:41 IST Mon Jun 22 2020 | Duration: 2d 17h:56m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 63767745 | Bytes Rx: 7851603 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 46221 | Audit Session ID: 0a96cf6a0b48d0005ef0900d | Security Group Tag: none | EasyVPN: 0 |Session ID: 46221 | Audit Session ID: 0a96cf6a0b48d0005ef0900d | Security Group Tag: none | EasyVPN: 0 ||
Username: AArulsel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.168 | Public IP: 49.37.203.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:11:11 IST Tue Jun 23 2020 | Duration: 1d 16h:19m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 1823744976 | Bytes Rx: 409200726 | IP Addr: 10.150.239.168 | Public IP: 49.37.203.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:11:11 IST Tue Jun 23 2020 | Duration: 1d 16h:19m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 1823744976 | Bytes Rx: 409200726 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 50325 | Audit Session ID: 0a96cf6a0c4950005ef1f867 | Security Group Tag: none | EasyVPN: 0 |Session ID: 50325 | Audit Session ID: 0a96cf6a0c4950005ef1f867 | Security Group Tag: none | EasyVPN: 0 ||
Username: SandeepP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC55 | IP Addr: 10.150.247.33 | Public IP: 103.105.109.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:48:12 IST Wed Jun 24 2020 | Duration: 22h:42m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1327707768 | Bytes Rx: 363816659 | IP Addr: 10.150.247.33 | Public IP: 103.105.109.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:48:12 IST Wed Jun 24 2020 | Duration: 22h:42m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1327707768 | Bytes Rx: 363816659 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 52401 | Audit Session ID: 0a96cf6a0ccb10005ef2f024 | Security Group Tag: none | EasyVPN: 0 |Session ID: 52401 | Audit Session ID: 0a96cf6a0ccb10005ef2f024 | Security Group Tag: none | EasyVPN: 0 ||
Username: PBommina | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.174 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:49:32 IST Wed Jun 24 2020 | Duration: 20h:40m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 150137303 | Bytes Rx: 60554586 | IP Addr: 10.150.238.174 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:49:32 IST Wed Jun 24 2020 | Duration: 20h:40m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 150137303 | Bytes Rx: 60554586 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 52896 | Audit Session ID: 0a96cf6a0cea00005ef30c94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 52896 | Audit Session ID: 0a96cf6a0cea00005ef30c94 | Security Group Tag: none | EasyVPN: 0 ||
Username: vineet.pathak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.110 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 18:52:35 IST Wed Jun 24 2020 | Duration: 15h:37m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 513396920 | Bytes Rx: 249921628 | IP Addr: 10.150.239.110 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 18:52:35 IST Wed Jun 24 2020 | Duration: 15h:37m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 513396920 | Bytes Rx: 249921628 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 53961 | Audit Session ID: 0a96cf6a0d2c90005ef3539b | Security Group Tag: none | EasyVPN: 0 |Session ID: 53961 | Audit Session ID: 0a96cf6a0d2c90005ef3539b | Security Group Tag: none | EasyVPN: 0 ||
Username: dgusain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.177 | Public IP: 122.169.90.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:40:08 IST Wed Jun 24 2020 | Duration: 13h:50m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 234216326 | Bytes Rx: 113954428 | IP Addr: 10.150.239.177 | Public IP: 122.169.90.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:40:08 IST Wed Jun 24 2020 | Duration: 13h:50m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 234216326 | Bytes Rx: 113954428 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54218 | Audit Session ID: 0a96cf6a0d3ca0005ef36cd0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 54218 | Audit Session ID: 0a96cf6a0d3ca0005ef36cd0 | Security Group Tag: none | EasyVPN: 0 ||
Username: aviral.bansal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.133 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:36:25 IST Wed Jun 24 2020 | Duration: 11h:53m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 2325351395 | Bytes Rx: 313911019 | IP Addr: 10.150.239.133 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:36:25 IST Wed Jun 24 2020 | Duration: 11h:53m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 2325351395 | Bytes Rx: 313911019 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54474 | Audit Session ID: 0a96cf6a0d4ca0005ef38811 | Security Group Tag: none | EasyVPN: 0 |Session ID: 54474 | Audit Session ID: 0a96cf6a0d4ca0005ef38811 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkoul | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.31 | Public IP: 103.110.255.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:51:50 IST Thu Jun 25 2020 | Duration: 8h:38m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 95208533 | Bytes Rx: 81977472 | IP Addr: 10.150.238.31 | Public IP: 103.110.255.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:51:50 IST Thu Jun 25 2020 | Duration: 8h:38m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 95208533 | Bytes Rx: 81977472 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54604 | Audit Session ID: 0a96cf6a0d54c0005ef3b5de | Security Group Tag: none | EasyVPN: 0 |Session ID: 54604 | Audit Session ID: 0a96cf6a0d54c0005ef3b5de | Security Group Tag: none | EasyVPN: 0 ||
Username: ransharm | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.63 | Public IP: 106.193.202.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:57:16 IST Thu Jun 25 2020 | Duration: 4h:33m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 4248763259 | Bytes Rx: 131620470 | IP Addr: 10.150.238.63 | Public IP: 106.193.202.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:57:16 IST Thu Jun 25 2020 | Duration: 4h:33m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 4248763259 | Bytes Rx: 131620470 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54659 | Audit Session ID: 0a96cf6a0d5830005ef3ef64 | Security Group Tag: none | EasyVPN: 0 |Session ID: 54659 | Audit Session ID: 0a96cf6a0d5830005ef3ef64 | Security Group Tag: none | EasyVPN: 0 ||
