sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 8d 2h:40m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2528392156 | Bytes Rx: 735661691 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 8d 2h:40m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2528392156 | Bytes Rx: 735661691 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.127 | Public IP: 219.91.249.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:23 IST Mon Jun 15 2020 | Duration: 3d 20h:06m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 4999482513 | Bytes Rx: 1904508290 | IP Addr: 10.150.238.127 | Public IP: 219.91.249.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:23 IST Mon Jun 15 2020 | Duration: 3d 20h:06m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 4999482513 | Bytes Rx: 1904508290 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 24885 | Audit Session ID: 0a96cf6a061350005ee737f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 24885 | Audit Session ID: 0a96cf6a061350005ee737f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.29 | Public IP: 103.100.37.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:29:21 IST Thu Jun 18 2020 | Duration: 1d 10h:04m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 3977832684 | Bytes Rx: 711937054 | IP Addr: 10.150.238.29 | Public IP: 103.100.37.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:29:21 IST Thu Jun 18 2020 | Duration: 1d 10h:04m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 3977832684 | Bytes Rx: 711937054 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33199 | Audit Session ID: 0a96cf6a081af0005eea6809 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33199 | Audit Session ID: 0a96cf6a081af0005eea6809 | Security Group Tag: none | EasyVPN: 0 ||
Username: rvaishna | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.209 | Public IP: 103.121.153.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:49 IST Thu Jun 18 2020 | Duration: 1d 1h:56m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 4224496404 | Bytes Rx: 919718329 | IP Addr: 10.150.239.209 | Public IP: 103.121.153.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:49 IST Thu Jun 18 2020 | Duration: 1d 1h:56m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 4224496404 | Bytes Rx: 919718329 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33444 | Audit Session ID: 0a96cf6a082a40005eeada49 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33444 | Audit Session ID: 0a96cf6a082a40005eeada49 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajesh.mhatre | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.143 | Public IP: 1.23.47.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:25 IST Thu Jun 18 2020 | Duration: 1d 0h:57m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 1720741909 | Bytes Rx: 842958911 | IP Addr: 10.150.238.143 | Public IP: 1.23.47.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:25 IST Thu Jun 18 2020 | Duration: 1d 0h:57m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 1720741909 | Bytes Rx: 842958911 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33652 | Audit Session ID: 0a96cf6a083740005eeae841 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33652 | Audit Session ID: 0a96cf6a083740005eeae841 | Security Group Tag: none | EasyVPN: 0 ||
Username: AArulsel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.157 | Public IP: 49.37.203.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:38:24 IST Thu Jun 18 2020 | Duration: 1d 0h:55m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 751914876 | Bytes Rx: 260277699 | IP Addr: 10.150.238.157 | Public IP: 49.37.203.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:38:24 IST Thu Jun 18 2020 | Duration: 1d 0h:55m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 751914876 | Bytes Rx: 260277699 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33664 | Audit Session ID: 0a96cf6a083800005eeae8b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33664 | Audit Session ID: 0a96cf6a083800005eeae8b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: PraTatte | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.7 | Public IP: 1.186.119.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:11:30 IST Thu Jun 18 2020 | Duration: 23h:22m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 903065640 | Bytes Rx: 374360105 | IP Addr: 10.150.249.7 | Public IP: 1.186.119.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:11:30 IST Thu Jun 18 2020 | Duration: 23h:22m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 903065640 | Bytes Rx: 374360105 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34324 | Audit Session ID: 0a96cf6a086140005eeafe8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 34324 | Audit Session ID: 0a96cf6a086140005eeafe8a | Security Group Tag: none | EasyVPN: 0 ||
Username: PratKamb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.141 | Public IP: 157.47.35.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:06:35 IST Thu Jun 18 2020 | Duration: 22h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1027305824 | Bytes Rx: 241966387 | IP Addr: 10.150.239.141 | Public IP: 157.47.35.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:06:35 IST Thu Jun 18 2020 | Duration: 22h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1027305824 | Bytes Rx: 241966387 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34583 | Audit Session ID: 0a96cf6a087170005eeb0b73 | Security Group Tag: none | EasyVPN: 0 |Session ID: 34583 | Audit Session ID: 0a96cf6a087170005eeb0b73 | Security Group Tag: none | EasyVPN: 0 ||
Username: akalasap | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC18 | IP Addr: 10.150.247.252 | Public IP: 139.5.27.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:57:51 IST Thu Jun 18 2020 | Duration: 10h:35m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 2047147891 | Bytes Rx: 298106191 | IP Addr: 10.150.247.252 | Public IP: 139.5.27.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:57:51 IST Thu Jun 18 2020 | Duration: 10h:35m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 2047147891 | Bytes Rx: 298106191 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36608 | Audit Session ID: 0a96cf6a08f000005eebb227 | Security Group Tag: none | EasyVPN: 0 |Session ID: 36608 | Audit Session ID: 0a96cf6a08f000005eebb227 | Security Group Tag: none | EasyVPN: 0 ||
Username: CKadekar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.85 | Public IP: 103.220.80.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:19:14 IST Fri Jun 19 2020 | Duration: 5h:14m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 6502670635 | Bytes Rx: 554272405 | IP Addr: 10.150.239.85 | Public IP: 103.220.80.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:19:14 IST Fri Jun 19 2020 | Duration: 5h:14m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 6502670635 | Bytes Rx: 554272405 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36689 | Audit Session ID: 0a96cf6a08f510005eebfd7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 36689 | Audit Session ID: 0a96cf6a08f510005eebfd7a | Security Group Tag: none | EasyVPN: 0 ||
Username: Shrishin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.144 | Public IP: 157.33.135.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:40:31 IST Fri Jun 19 2020 | Duration: 4h:52m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 283682584 | Bytes Rx: 77353062 | IP Addr: 10.150.239.144 | Public IP: 157.33.135.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:40:31 IST Fri Jun 19 2020 | Duration: 4h:52m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 283682584 | Bytes Rx: 77353062 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36696 | Audit Session ID: 0a96cf6a08f580005eec0277 | Security Group Tag: none | EasyVPN: 0 |Session ID: 36696 | Audit Session ID: 0a96cf6a08f580005eec0277 | Security Group Tag: none | EasyVPN: 0 ||
