sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.128 | Public IP: 49.206.126.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:04 IST Tue May 26 2020 | Duration: 11d 21h:44m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 5860829698 | Bytes Rx: 1843277621 | IP Addr: 10.149.235.128 | Public IP: 49.206.126.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:04 IST Tue May 26 2020 | Duration: 11d 21h:44m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 5860829698 | Bytes Rx: 1843277621 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 130724 | Audit Session ID: 0a95072b1fea40005ecca1dc | Security Group Tag: none | EasyVPN: 0 |Session ID: 130724 | Audit Session ID: 0a95072b1fea40005ecca1dc | Security Group Tag: none | EasyVPN: 0 ||
Username: ganemuth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.143 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:31:07 IST Sat Jun 6 2020 | Duration: 1d 1h:41m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 734753188 | Bytes Rx: 524940878 | IP Addr: 10.149.234.143 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:31:07 IST Sat Jun 6 2020 | Duration: 1d 1h:41m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 734753188 | Bytes Rx: 524940878 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 152935 | Audit Session ID: 0a95072b255670005edaead3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 152935 | Audit Session ID: 0a95072b255670005edaead3 | Security Group Tag: none | EasyVPN: 0 ||
Username: baldeepb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.192 | Public IP: 103.117.219.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:46:40 IST Sat Jun 6 2020 | Duration: 16h:25m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1352048239 | Bytes Rx: 440988303 | IP Addr: 10.149.234.192 | Public IP: 103.117.219.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:46:40 IST Sat Jun 6 2020 | Duration: 16h:25m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1352048239 | Bytes Rx: 440988303 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 153481 | Audit Session ID: 0a95072b257890005edb6d08 | Security Group Tag: none | EasyVPN: 0 |Session ID: 153481 | Audit Session ID: 0a95072b257890005edb6d08 | Security Group Tag: none | EasyVPN: 0 ||
Username: sagapat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.198 | Public IP: 106.210.147.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:24:40 IST Sat Jun 6 2020 | Duration: 9h:47m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 925204234 | Bytes Rx: 212299349 | IP Addr: 10.149.234.198 | Public IP: 106.210.147.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:24:40 IST Sat Jun 6 2020 | Duration: 9h:47m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 925204234 | Bytes Rx: 212299349 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 153800 | Audit Session ID: 0a95072b258c80005edbca50 | Security Group Tag: none | EasyVPN: 0 |Session ID: 153800 | Audit Session ID: 0a95072b258c80005edbca50 | Security Group Tag: none | EasyVPN: 0 ||
Username: ETverdov | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.202 | Public IP: 89.139.4.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:19:50 IST Sun Jun 7 2020 | Duration: 7h:52m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 606309674 | Bytes Rx: 632924571 | IP Addr: 10.149.235.202 | Public IP: 89.139.4.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:19:50 IST Sun Jun 7 2020 | Duration: 7h:52m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 606309674 | Bytes Rx: 632924571 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 153852 | Audit Session ID: 0a95072b258fc0005edbe54e | Security Group Tag: none | EasyVPN: 0 |Session ID: 153852 | Audit Session ID: 0a95072b258fc0005edbe54e | Security Group Tag: none | EasyVPN: 0 ||
Username: brijesh.hpatel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.184 | Public IP: 106.213.204.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:29:08 IST Sun Jun 7 2020 | Duration: 5h:43m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 312103130 | Bytes Rx: 96326640 | IP Addr: 10.149.235.184 | Public IP: 106.213.204.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:29:08 IST Sun Jun 7 2020 | Duration: 5h:43m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 312103130 | Bytes Rx: 96326640 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 153870 | Audit Session ID: 0a95072b2590e0005edc039c | Security Group Tag: none | EasyVPN: 0 |Session ID: 153870 | Audit Session ID: 0a95072b2590e0005edc039c | Security Group Tag: none | EasyVPN: 0 ||
Username: mcdoshi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.169 | Public IP: 103.195.202.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:02:01 IST Sun Jun 7 2020 | Duration: 3h:10m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 276845751 | Bytes Rx: 65789913 | IP Addr: 10.149.234.169 | Public IP: 103.195.202.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:02:01 IST Sun Jun 7 2020 | Duration: 3h:10m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 276845751 | Bytes Rx: 65789913 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 153883 | Audit Session ID: 0a95072b2591b0005edc2771 | Security Group Tag: none | EasyVPN: 0 |Session ID: 153883 | Audit Session ID: 0a95072b2591b0005edc2771 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkumaran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.171 | Public IP: 157.46.62.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:07:30 IST Sun Jun 7 2020 | Duration: 3h:04m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 52559083 | Bytes Rx: 16490592 | IP Addr: 10.149.234.171 | Public IP: 157.46.62.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:07:30 IST Sun Jun 7 2020 | Duration: 3h:04m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 52559083 | Bytes Rx: 16490592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 153885 | Audit Session ID: 0a95072b2591d0005edc28ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 153885 | Audit Session ID: 0a95072b2591d0005edc28ba | Security Group Tag: none | EasyVPN: 0 ||
Username: prpandil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.196 | Public IP: 60.243.210.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:27:26 IST Sun Jun 7 2020 | Duration: 2h:44m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 25089931 | Bytes Rx: 16335309 | IP Addr: 10.149.235.196 | Public IP: 60.243.210.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:27:26 IST Sun Jun 7 2020 | Duration: 2h:44m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 25089931 | Bytes Rx: 16335309 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 153886 | Audit Session ID: 0a95072b2591e0005edc2d66 | Security Group Tag: none | EasyVPN: 0 |Session ID: 153886 | Audit Session ID: 0a95072b2591e0005edc2d66 | Security Group Tag: none | EasyVPN: 0 ||
Username: NShaji | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.12 | Public IP: 137.97.85.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:37:04 IST Sun Jun 7 2020 | Duration: 2h:35m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 149497190 | Bytes Rx: 19357299 | IP Addr: 10.149.235.12 | Public IP: 137.97.85.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:37:04 IST Sun Jun 7 2020 | Duration: 2h:35m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 149497190 | Bytes Rx: 19357299 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 153887 | Audit Session ID: 0a95072b2591f0005edc2fa8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 153887 | Audit Session ID: 0a95072b2591f0005edc2fa8 | Security Group Tag: none | EasyVPN: 0 ||
Username: MeJadhav | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.18 | Public IP: 49.35.43.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:59:18 IST Sun Jun 7 2020 | Duration: 2h:13m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 34939662 | Bytes Rx: 17477443 | IP Addr: 10.149.235.18 | Public IP: 49.35.43.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:59:18 IST Sun Jun 7 2020 | Duration: 2h:13m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 34939662 | Bytes Rx: 17477443 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 153890 | Audit Session ID: 0a95072b259220005edc34de | Security Group Tag: none | EasyVPN: 0 |Session ID: 153890 | Audit Session ID: 0a95072b259220005edc34de | Security Group Tag: none | EasyVPN: 0 ||
