sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 10d 9h:40m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 3387942135 | Bytes Rx: 1168668512 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 10d 9h:40m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 3387942135 | Bytes Rx: 1168668512 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.127 | Public IP: 219.91.249.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:23 IST Mon Jun 15 2020 | Duration: 6d 3h:06m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 7899191676 | Bytes Rx: 3639058908 | IP Addr: 10.150.238.127 | Public IP: 219.91.249.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:23 IST Mon Jun 15 2020 | Duration: 6d 3h:06m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 7899191676 | Bytes Rx: 3639058908 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 24885 | Audit Session ID: 0a96cf6a061350005ee737f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 24885 | Audit Session ID: 0a96cf6a061350005ee737f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.29 | Public IP: 103.100.37.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:29:21 IST Thu Jun 18 2020 | Duration: 3d 17h:04m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 5109964172 | Bytes Rx: 1024481487 | IP Addr: 10.150.238.29 | Public IP: 103.100.37.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:29:21 IST Thu Jun 18 2020 | Duration: 3d 17h:04m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 5109964172 | Bytes Rx: 1024481487 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33199 | Audit Session ID: 0a96cf6a081af0005eea6809 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33199 | Audit Session ID: 0a96cf6a081af0005eea6809 | Security Group Tag: none | EasyVPN: 0 ||
Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.249 | Public IP: 182.57.245.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:00:37 IST Fri Jun 19 2020 | Duration: 2d 5h:33m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1987499637 | Bytes Rx: 590441899 | IP Addr: 10.150.238.249 | Public IP: 182.57.245.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:00:37 IST Fri Jun 19 2020 | Duration: 2d 5h:33m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1987499637 | Bytes Rx: 590441899 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38034 | Audit Session ID: 0a96cf6a094920005eec5b8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 38034 | Audit Session ID: 0a96cf6a094920005eec5b8d | Security Group Tag: none | EasyVPN: 0 ||
Username: SamruSal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.174 | Public IP: 103.110.253.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:38:32 IST Sat Jun 20 2020 | Duration: 18h:55m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 493274517 | Bytes Rx: 933783733 | IP Addr: 10.150.239.174 | Public IP: 103.110.253.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:38:32 IST Sat Jun 20 2020 | Duration: 18h:55m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 493274517 | Bytes Rx: 933783733 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 41878 | Audit Session ID: 0a96cf6a0a3960005eee4290 | Security Group Tag: none | EasyVPN: 0 |Session ID: 41878 | Audit Session ID: 0a96cf6a0a3960005eee4290 | Security Group Tag: none | EasyVPN: 0 ||
Username: SaratN | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.86 | Public IP: 47.30.152.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:39:15 IST Sun Jun 21 2020 | Duration: 11h:54m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 350554382 | Bytes Rx: 131959073 | IP Addr: 10.150.238.86 | Public IP: 47.30.152.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:39:15 IST Sun Jun 21 2020 | Duration: 11h:54m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 350554382 | Bytes Rx: 131959073 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 41999 | Audit Session ID: 0a96cf6a0a40f0005eeea52b | Security Group Tag: none | EasyVPN: 0 |Session ID: 41999 | Audit Session ID: 0a96cf6a0a40f0005eeea52b | Security Group Tag: none | EasyVPN: 0 ||
Username: smitajad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.68 | Public IP: 175.100.139.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:17 IST Sun Jun 21 2020 | Duration: 10h:33m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 301033461 | Bytes Rx: 57971016 | IP Addr: 10.150.239.68 | Public IP: 175.100.139.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:17 IST Sun Jun 21 2020 | Duration: 10h:33m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 301033461 | Bytes Rx: 57971016 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 42046 | Audit Session ID: 0a96cf6a0a43e0005eeeb829 | Security Group Tag: none | EasyVPN: 0 |Session ID: 42046 | Audit Session ID: 0a96cf6a0a43e0005eeeb829 | Security Group Tag: none | EasyVPN: 0 ||
Username: prasgore | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.73 | Public IP: 106.210.222.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:13 IST Sun Jun 21 2020 | Duration: 10h:32m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1043499520 | Bytes Rx: 675036347 | IP Addr: 10.150.239.73 | Public IP: 106.210.222.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:13 IST Sun Jun 21 2020 | Duration: 10h:32m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1043499520 | Bytes Rx: 675036347 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 42051 | Audit Session ID: 0a96cf6a0a4430005eeeb861 | Security Group Tag: none | EasyVPN: 0 |Session ID: 42051 | Audit Session ID: 0a96cf6a0a4430005eeeb861 | Security Group Tag: none | EasyVPN: 0 ||
Username: SatyaJha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.60 | Public IP: 157.40.20.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:27 IST Sun Jun 21 2020 | Duration: 10h:05m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 144682188 | Bytes Rx: 118150818 | IP Addr: 10.150.239.60 | Public IP: 157.40.20.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:27 IST Sun Jun 21 2020 | Duration: 10h:05m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 144682188 | Bytes Rx: 118150818 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 42088 | Audit Session ID: 0a96cf6a0a4680005eeebec3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 42088 | Audit Session ID: 0a96cf6a0a4680005eeebec3 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssaudaga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.190 | Public IP: 223.178.153.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:13:45 IST Sun Jun 21 2020 | Duration: 9h:19m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 963120923 | Bytes Rx: 87092869 | IP Addr: 10.150.238.190 | Public IP: 223.178.153.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:13:45 IST Sun Jun 21 2020 | Duration: 9h:19m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 963120923 | Bytes Rx: 87092869 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 42119 | Audit Session ID: 0a96cf6a0a4870005eeec961 | Security Group Tag: none | EasyVPN: 0 |Session ID: 42119 | Audit Session ID: 0a96cf6a0a4870005eeec961 | Security Group Tag: none | EasyVPN: 0 ||
Username: swapghol | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.230 | Public IP: 27.97.130.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:23:44 IST Sun Jun 21 2020 | Duration: 9h:10m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 32360948 | Bytes Rx: 15556148 | IP Addr: 10.150.238.230 | Public IP: 27.97.130.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:23:44 IST Sun Jun 21 2020 | Duration: 9h:10m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 32360948 | Bytes Rx: 15556148 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 42131 | Audit Session ID: 0a96cf6a0a4930005eeecbb8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 42131 | Audit Session ID: 0a96cf6a0a4930005eeecbb8 | Security Group Tag: none | EasyVPN: 0 ||
