sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: tmo | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.221 | Public IP: 59.152.199.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:36:05 GMT Tue May 19 2020 | Duration: 19d 16h:55m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 9120725085 | Bytes Rx: 3823486480 | IP Addr: 10.144.233.221 | Public IP: 59.152.199.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:36:05 GMT Tue May 19 2020 | Duration: 19d 16h:55m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 9120725085 | Bytes Rx: 3823486480 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60435 | Audit Session ID: 0a90076b0ec130005ec38c65 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60435 | Audit Session ID: 0a90076b0ec130005ec38c65 | Security Group Tag: none | EasyVPN: 0 ||
Username: carlosb | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.213 | Public IP: 107.171.143.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:54:11 GMT Thu May 21 2020 | Duration: 17d 10h:36m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 9286032203 | Bytes Rx: 4881663550 | IP Addr: 10.144.233.213 | Public IP: 107.171.143.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:54:11 GMT Thu May 21 2020 | Duration: 17d 10h:36m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 9286032203 | Bytes Rx: 4881663550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61484 | Audit Session ID: 0a90076b0f02c0005ec68803 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61484 | Audit Session ID: 0a90076b0f02c0005ec68803 | Security Group Tag: none | EasyVPN: 0 ||
Username: ggonzale | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.174 | Public IP: 68.100.24.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:13:15 GMT Thu May 28 2020 | Duration: 10d 11h:17m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 6361963688 | Bytes Rx: 2183530496 | IP Addr: 10.144.232.174 | Public IP: 68.100.24.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:13:15 GMT Thu May 28 2020 | Duration: 10d 11h:17m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 6361963688 | Bytes Rx: 2183530496 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63825 | Audit Session ID: 0a90076b0f9510005ecfb8eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 63825 | Audit Session ID: 0a90076b0f9510005ecfb8eb | Security Group Tag: none | EasyVPN: 0 ||
Username: cmarsh | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.149 | Public IP: 73.254.5.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:01:20 GMT Thu May 28 2020 | Duration: 10d 5h:29m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 4486502195 | Bytes Rx: 627528121 | IP Addr: 10.144.232.149 | Public IP: 73.254.5.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:01:20 GMT Thu May 28 2020 | Duration: 10d 5h:29m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 4486502195 | Bytes Rx: 627528121 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63941 | Audit Session ID: 0a90076b0f9c50005ed00a80 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63941 | Audit Session ID: 0a90076b0f9c50005ed00a80 | Security Group Tag: none | EasyVPN: 0 ||
Username: kthiruma | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.190 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:00 GMT Sun May 31 2020 | Duration: 7d 12h:45m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 7518686596 | Bytes Rx: 5476996941 | IP Addr: 10.144.232.190 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:00 GMT Sun May 31 2020 | Duration: 7d 12h:45m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 7518686596 | Bytes Rx: 5476996941 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64657 | Audit Session ID: 0a90076b0fc910005ed398f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64657 | Audit Session ID: 0a90076b0fc910005ed398f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: ivaillan | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.212 | Public IP: 74.59.213.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:38:03 GMT Sun May 31 2020 | Duration: 7d 2h:53m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 6135823948 | Bytes Rx: 2080607003 | IP Addr: 10.144.233.212 | Public IP: 74.59.213.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:38:03 GMT Sun May 31 2020 | Duration: 7d 2h:53m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 6135823948 | Bytes Rx: 2080607003 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64720 | Audit Session ID: 0a90076b0fcd00005ed423bb | Security Group Tag: none | EasyVPN: 0 |Session ID: 64720 | Audit Session ID: 0a90076b0fcd00005ed423bb | Security Group Tag: none | EasyVPN: 0 ||
Username: p.wilkinson | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.174 | Public IP: 81.158.88.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:45:29 GMT Tue Jun 2 2020 | Duration: 5d 10h:45m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 6118222997 | Bytes Rx: 1525122443 | IP Addr: 10.144.230.174 | Public IP: 81.158.88.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:45:29 GMT Tue Jun 2 2020 | Duration: 5d 10h:45m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 6118222997 | Bytes Rx: 1525122443 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 65447 | Audit Session ID: 0a90076b0ffa70005ed657f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 65447 | Audit Session ID: 0a90076b0ffa70005ed657f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: dvinnako | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 5d 8h:01m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 15680718379 | Bytes Rx: 1971990868 | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 5d 8h:01m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 15680718379 | Bytes Rx: 1971990868 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 ||
Username: johnlee | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.120 | Public IP: 24.19.144.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:03:06 GMT Tue Jun 2 2020 | Duration: 5d 7h:28m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1654720949 | Bytes Rx: 1573621895 | IP Addr: 10.144.233.120 | Public IP: 24.19.144.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:03:06 GMT Tue Jun 2 2020 | Duration: 5d 7h:28m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1654720949 | Bytes Rx: 1573621895 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 65501 | Audit Session ID: 0a90076b0ffdd0005ed6864a | Security Group Tag: none | EasyVPN: 0 |Session ID: 65501 | Audit Session ID: 0a90076b0ffdd0005ed6864a | Security Group Tag: none | EasyVPN: 0 ||
Username: dgelly | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.236 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:36:26 GMT Tue Jun 2 2020 | Duration: 5d 4h:54m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1929924468 | Bytes Rx: 635189148 | IP Addr: 10.144.233.236 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:36:26 GMT Tue Jun 2 2020 | Duration: 5d 4h:54m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1929924468 | Bytes Rx: 635189148 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 65541 | Audit Session ID: 0a90076b100050005ed6aa3a | Security Group Tag: none | EasyVPN: 0 |Session ID: 65541 | Audit Session ID: 0a90076b100050005ed6aa3a | Security Group Tag: none | EasyVPN: 0 ||
Username: nlewis | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.220 | Public IP: 100.8.121.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 20:39:30 GMT Tue Jun 2 2020 | Duration: 5d 3h:51m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 1943374282 | Bytes Rx: 1490749442 | IP Addr: 10.144.233.220 | Public IP: 100.8.121.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 20:39:30 GMT Tue Jun 2 2020 | Duration: 5d 3h:51m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 1943374282 | Bytes Rx: 1490749442 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 65549 | Audit Session ID: 0a90076b1000d0005ed6b902 | Security Group Tag: none | EasyVPN: 0 |Session ID: 65549 | Audit Session ID: 0a90076b1000d0005ed6b902 | Security Group Tag: none | EasyVPN: 0 ||
