sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: kvkrishn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.191 | Public IP: 223.229.187.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:26 IST Mon Jun 15 2020 | Duration: 3d 7h:37m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2127579700 | Bytes Rx: 798026245 | IP Addr: 10.149.234.191 | Public IP: 223.229.187.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:26 IST Mon Jun 15 2020 | Duration: 3d 7h:37m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2127579700 | Bytes Rx: 798026245 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169411 | Audit Session ID: 0a95072b295c30005ee6f782 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169411 | Audit Session ID: 0a95072b295c30005ee6f782 | Security Group Tag: none | EasyVPN: 0 ||
Username: summohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.237 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:35 IST Mon Jun 15 2020 | Duration: 3d 7h:29m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 5204677252 | Bytes Rx: 3055273534 | IP Addr: 10.149.234.237 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:35 IST Mon Jun 15 2020 | Duration: 3d 7h:29m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 5204677252 | Bytes Rx: 3055273534 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169464 | Audit Session ID: 0a95072b295f80005ee6f96b | Security Group Tag: none | EasyVPN: 0 |Session ID: 169464 | Audit Session ID: 0a95072b295f80005ee6f96b | Security Group Tag: none | EasyVPN: 0 ||
Username: ganemuth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.101 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:10:57 IST Wed Jun 17 2020 | Duration: 1d 14h:19m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 149946144 | Bytes Rx: 228467566 | IP Addr: 10.149.234.101 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:10:57 IST Wed Jun 17 2020 | Duration: 1d 14h:19m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 149946144 | Bytes Rx: 228467566 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174069 | Audit Session ID: 0a95072b2a7f50005ee93c69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174069 | Audit Session ID: 0a95072b2a7f50005ee93c69 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.163 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:50 IST Wed Jun 17 2020 | Duration: 1d 6h:56m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1134242114 | Bytes Rx: 323108078 | IP Addr: 10.149.234.163 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:50 IST Wed Jun 17 2020 | Duration: 1d 6h:56m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1134242114 | Bytes Rx: 323108078 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174617 | Audit Session ID: 0a95072b2aa190005ee9a436 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174617 | Audit Session ID: 0a95072b2aa190005ee9a436 | Security Group Tag: none | EasyVPN: 0 ||
Username: Babuponn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.155 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:40 IST Wed Jun 17 2020 | Duration: 1d 5h:08m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 28554910667 | Bytes Rx: 1173356923 | IP Addr: 10.149.234.155 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:40 IST Wed Jun 17 2020 | Duration: 1d 5h:08m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 28554910667 | Bytes Rx: 1173356923 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174968 | Audit Session ID: 0a95072b2ab780005ee9bd7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 174968 | Audit Session ID: 0a95072b2ab780005ee9bd7c | Security Group Tag: none | EasyVPN: 0 ||
Username: dhykotha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.79 | Public IP: 103.86.182.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:29:39 IST Wed Jun 17 2020 | Duration: 21h:00m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 455737836 | Bytes Rx: 350499129 | IP Addr: 10.149.235.79 | Public IP: 103.86.182.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:29:39 IST Wed Jun 17 2020 | Duration: 21h:00m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 455737836 | Bytes Rx: 350499129 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176187 | Audit Session ID: 0a95072b2b03b0005eea2fdb | Security Group Tag: none | EasyVPN: 0 |Session ID: 176187 | Audit Session ID: 0a95072b2b03b0005eea2fdb | Security Group Tag: none | EasyVPN: 0 ||
Username: svemu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.119 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:18:57 IST Wed Jun 17 2020 | Duration: 19h:11m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 5177514829 | Bytes Rx: 299951057 | IP Addr: 10.149.235.119 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:18:57 IST Wed Jun 17 2020 | Duration: 19h:11m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 5177514829 | Bytes Rx: 299951057 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176353 | Audit Session ID: 0a95072b2b0e10005eea4979 | Security Group Tag: none | EasyVPN: 0 |Session ID: 176353 | Audit Session ID: 0a95072b2b0e10005eea4979 | Security Group Tag: none | EasyVPN: 0 ||
Username: LeziaR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.247 | Public IP: 122.164.90.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:35:43 IST Thu Jun 18 2020 | Duration: 14h:54m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 203303976 | Bytes Rx: 145813916 | IP Addr: 10.149.235.247 | Public IP: 122.164.90.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:35:43 IST Thu Jun 18 2020 | Duration: 14h:54m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 203303976 | Bytes Rx: 145813916 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176481 | Audit Session ID: 0a95072b2b1610005eea85a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 176481 | Audit Session ID: 0a95072b2b1610005eea85a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: rosratho | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.238 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:36 IST Thu Jun 18 2020 | Duration: 10h:46m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 865807546 | Bytes Rx: 480549214 | IP Addr: 10.149.234.238 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:36 IST Thu Jun 18 2020 | Duration: 10h:46m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 865807546 | Bytes Rx: 480549214 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176498 | Audit Session ID: 0a95072b2b1720005eeabfc0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 176498 | Audit Session ID: 0a95072b2b1720005eeabfc0 | Security Group Tag: none | EasyVPN: 0 ||
Username: pasenthi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC16 | IP Addr: 10.149.248.230 | Public IP: 117.206.72.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:46 IST Thu Jun 18 2020 | Duration: 10h:39m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 951269985 | Bytes Rx: 362475203 | IP Addr: 10.149.248.230 | Public IP: 117.206.72.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:46 IST Thu Jun 18 2020 | Duration: 10h:39m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 951269985 | Bytes Rx: 362475203 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176503 | Audit Session ID: 0a95072b2b1770005eeac16e | Security Group Tag: none | EasyVPN: 0 |Session ID: 176503 | Audit Session ID: 0a95072b2b1770005eeac16e | Security Group Tag: none | EasyVPN: 0 ||
Username: akashjh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.241 | Public IP: 157.45.195.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:18 IST Thu Jun 18 2020 | Duration: 10h:32m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 146982819 | Bytes Rx: 88951916 | IP Addr: 10.149.234.241 | Public IP: 157.45.195.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:18 IST Thu Jun 18 2020 | Duration: 10h:32m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 146982819 | Bytes Rx: 88951916 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176510 | Audit Session ID: 0a95072b2b17e0005eeac332 | Security Group Tag: none | EasyVPN: 0 |Session ID: 176510 | Audit Session ID: 0a95072b2b17e0005eeac332 | Security Group Tag: none | EasyVPN: 0 ||
