sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.173 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:34:05 IST Fri Jun 19 2020 | Duration: 4d 11h:57m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 778375763 | Bytes Rx: 621978125 | IP Addr: 10.149.234.173 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:34:05 IST Fri Jun 19 2020 | Duration: 4d 11h:57m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 778375763 | Bytes Rx: 621978125 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 180942 | Audit Session ID: 0a95072b2c2ce0005eecb7c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 180942 | Audit Session ID: 0a95072b2c2ce0005eecb7c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 2d 7h:42m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 4102072025 | Bytes Rx: 972350911 | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 2d 7h:42m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 4102072025 | Bytes Rx: 972350911 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjay.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.14 | Public IP: 103.241.226.252 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 11:19:56 IST Mon Jun 22 2020 | Duration: 1d 19h:12m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 2512952368 | Bytes Rx: 460777660 | IP Addr: 10.149.235.14 | Public IP: 103.241.226.252 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 11:19:56 IST Mon Jun 22 2020 | Duration: 1d 19h:12m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 2512952368 | Bytes Rx: 460777660 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 184072 | Audit Session ID: 0a95072b2cf080005ef04684 | Security Group Tag: none | EasyVPN: 0 |Session ID: 184072 | Audit Session ID: 0a95072b2cf080005ef04684 | Security Group Tag: none | EasyVPN: 0 ||
Username: sivramal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.8 | Public IP: 162.216.141.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:25 IST Tue Jun 23 2020 | Duration: 18h:56m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 926396254 | Bytes Rx: 559598467 | IP Addr: 10.149.234.8 | Public IP: 162.216.141.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:25 IST Tue Jun 23 2020 | Duration: 18h:56m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 926396254 | Bytes Rx: 559598467 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 186741 | Audit Session ID: 0a95072b2d9750005ef19ba5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 186741 | Audit Session ID: 0a95072b2d9750005ef19ba5 | Security Group Tag: none | EasyVPN: 0 ||
Username: srganesa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.78 | Public IP: 117.207.25.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:23:02 IST Tue Jun 23 2020 | Duration: 17h:08m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 349836736 | Bytes Rx: 82676909 | IP Addr: 10.149.242.78 | Public IP: 117.207.25.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:23:02 IST Tue Jun 23 2020 | Duration: 17h:08m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 349836736 | Bytes Rx: 82676909 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 187301 | Audit Session ID: 0a95072b2dba50005ef1b4de | Security Group Tag: none | EasyVPN: 0 |Session ID: 187301 | Audit Session ID: 0a95072b2dba50005ef1b4de | Security Group Tag: none | EasyVPN: 0 ||
Username: ganemuth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.66 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:02:07 IST Tue Jun 23 2020 | Duration: 15h:29m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 43619526 | Bytes Rx: 136564228 | IP Addr: 10.149.235.66 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:02:07 IST Tue Jun 23 2020 | Duration: 15h:29m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 43619526 | Bytes Rx: 136564228 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 187625 | Audit Session ID: 0a95072b2dce90005ef1cc17 | Security Group Tag: none | EasyVPN: 0 |Session ID: 187625 | Audit Session ID: 0a95072b2dce90005ef1cc17 | Security Group Tag: none | EasyVPN: 0 ||
Username: SGorain | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.104 | Public IP: 157.47.2.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:28:26 IST Tue Jun 23 2020 | Duration: 13h:03m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 307677099 | Bytes Rx: 181209674 | IP Addr: 10.149.242.104 | Public IP: 157.47.2.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:28:26 IST Tue Jun 23 2020 | Duration: 13h:03m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 307677099 | Bytes Rx: 181209674 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 187955 | Audit Session ID: 0a95072b2de330005ef1ee62 | Security Group Tag: none | EasyVPN: 0 |Session ID: 187955 | Audit Session ID: 0a95072b2de330005ef1ee62 | Security Group Tag: none | EasyVPN: 0 ||
Username: SriBachu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.105 | Public IP: 124.123.162.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:21:06 IST Tue Jun 23 2020 | Duration: 10h:10m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 360898568 | Bytes Rx: 79310079 | IP Addr: 10.149.235.105 | Public IP: 124.123.162.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:21:06 IST Tue Jun 23 2020 | Duration: 10h:10m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 360898568 | Bytes Rx: 79310079 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188289 | Audit Session ID: 0a95072b2df810005ef216da | Security Group Tag: none | EasyVPN: 0 |Session ID: 188289 | Audit Session ID: 0a95072b2df810005ef216da | Security Group Tag: none | EasyVPN: 0 ||
Username: SHASHETH | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.40 | Public IP: 103.252.5.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:54:20 IST Tue Jun 23 2020 | Duration: 9h:37m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 745868039 | Bytes Rx: 184836358 | IP Addr: 10.149.234.40 | Public IP: 103.252.5.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:54:20 IST Tue Jun 23 2020 | Duration: 9h:37m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 745868039 | Bytes Rx: 184836358 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188336 | Audit Session ID: 0a95072b2dfb00005ef21ea4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 188336 | Audit Session ID: 0a95072b2dfb00005ef21ea4 | Security Group Tag: none | EasyVPN: 0 ||
Username: GVinchur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.139 | Public IP: 27.56.243.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:13:11 IST Tue Jun 23 2020 | Duration: 9h:18m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 5709628842 | Bytes Rx: 508179375 | IP Addr: 10.149.235.139 | Public IP: 27.56.243.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:13:11 IST Tue Jun 23 2020 | Duration: 9h:18m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 5709628842 | Bytes Rx: 508179375 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188358 | Audit Session ID: 0a95072b2dfc60005ef2230f | Security Group Tag: none | EasyVPN: 0 |Session ID: 188358 | Audit Session ID: 0a95072b2dfc60005ef2230f | Security Group Tag: none | EasyVPN: 0 ||
Username: bhgarge | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.50 | Public IP: 202.160.145.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:34:23 IST Tue Jun 23 2020 | Duration: 8h:57m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 460006668 | Bytes Rx: 246554402 | IP Addr: 10.149.234.50 | Public IP: 202.160.145.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:34:23 IST Tue Jun 23 2020 | Duration: 8h:57m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 460006668 | Bytes Rx: 246554402 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188393 | Audit Session ID: 0a95072b2dfe90005ef22807 | Security Group Tag: none | EasyVPN: 0 |Session ID: 188393 | Audit Session ID: 0a95072b2dfe90005ef22807 | Security Group Tag: none | EasyVPN: 0 ||
