sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 7d 7h:10m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 3161597363 | Bytes Rx: 1362551210 | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 7d 7h:10m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 3161597363 | Bytes Rx: 1362551210 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 ||
Username: kvkrishn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.191 | Public IP: 122.169.64.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:26 IST Mon Jun 15 2020 | Duration: 1d 8h:08m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 878348040 | Bytes Rx: 402504228 | IP Addr: 10.149.234.191 | Public IP: 122.169.64.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:26 IST Mon Jun 15 2020 | Duration: 1d 8h:08m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 878348040 | Bytes Rx: 402504228 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169411 | Audit Session ID: 0a95072b295c30005ee6f782 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169411 | Audit Session ID: 0a95072b295c30005ee6f782 | Security Group Tag: none | EasyVPN: 0 ||
Username: summohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.237 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:35 IST Mon Jun 15 2020 | Duration: 1d 7h:59m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 2355181317 | Bytes Rx: 1513278992 | IP Addr: 10.149.234.237 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:35 IST Mon Jun 15 2020 | Duration: 1d 7h:59m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 2355181317 | Bytes Rx: 1513278992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169464 | Audit Session ID: 0a95072b295f80005ee6f96b | Security Group Tag: none | EasyVPN: 0 |Session ID: 169464 | Audit Session ID: 0a95072b295f80005ee6f96b | Security Group Tag: none | EasyVPN: 0 ||
Username: Navselva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.214 | Public IP: 60.243.107.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:14 IST Mon Jun 15 2020 | Duration: 1d 7h:22m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 2172167711 | Bytes Rx: 651965649 | IP Addr: 10.149.235.214 | Public IP: 60.243.107.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:14 IST Mon Jun 15 2020 | Duration: 1d 7h:22m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 2172167711 | Bytes Rx: 651965649 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169649 | Audit Session ID: 0a95072b296b10005ee7023e | Security Group Tag: none | EasyVPN: 0 |Session ID: 169649 | Audit Session ID: 0a95072b296b10005ee7023e | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjay.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.66 | Public IP: 103.228.147.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:06 IST Mon Jun 15 2020 | Duration: 1d 5h:48m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 1115556266 | Bytes Rx: 117823710 | IP Addr: 10.149.234.66 | Public IP: 103.228.147.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:06 IST Mon Jun 15 2020 | Duration: 1d 5h:48m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 1115556266 | Bytes Rx: 117823710 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170008 | Audit Session ID: 0a95072b298180005ee7183e | Security Group Tag: none | EasyVPN: 0 |Session ID: 170008 | Audit Session ID: 0a95072b298180005ee7183e | Security Group Tag: none | EasyVPN: 0 ||
Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.165 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:54 IST Mon Jun 15 2020 | Duration: 1d 3h:43m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 682280940 | Bytes Rx: 262100405 | IP Addr: 10.149.235.165 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:54 IST Mon Jun 15 2020 | Duration: 1d 3h:43m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 682280940 | Bytes Rx: 262100405 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170619 | Audit Session ID: 0a95072b29a7b0005ee7357e | Security Group Tag: none | EasyVPN: 0 |Session ID: 170619 | Audit Session ID: 0a95072b29a7b0005ee7357e | Security Group Tag: none | EasyVPN: 0 ||
Username: pgopiset | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.71 | Public IP: 49.37.141.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:54:21 IST Mon Jun 15 2020 | Duration: 23h:06m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1431409361 | Bytes Rx: 1219036954 | IP Addr: 10.149.235.71 | Public IP: 49.37.141.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:54:21 IST Mon Jun 15 2020 | Duration: 23h:06m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1431409361 | Bytes Rx: 1219036954 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171203 | Audit Session ID: 0a95072b29cc30005ee77685 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171203 | Audit Session ID: 0a95072b29cc30005ee77685 | Security Group Tag: none | EasyVPN: 0 ||
Username: vignerm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.112 | Public IP: 49.207.128.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:57:37 IST Mon Jun 15 2020 | Duration: 22h:02m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 169748652 | Bytes Rx: 45695153 | IP Addr: 10.149.235.112 | Public IP: 49.207.128.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:57:37 IST Mon Jun 15 2020 | Duration: 22h:02m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 169748652 | Bytes Rx: 45695153 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171299 | Audit Session ID: 0a95072b29d230005ee78559 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171299 | Audit Session ID: 0a95072b29d230005ee78559 | Security Group Tag: none | EasyVPN: 0 ||
Username: rosratho | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.8 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:55:30 IST Tue Jun 16 2020 | Duration: 12h:04m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 738253142 | Bytes Rx: 286808820 | IP Addr: 10.149.235.8 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:55:30 IST Tue Jun 16 2020 | Duration: 12h:04m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 738253142 | Bytes Rx: 286808820 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171569 | Audit Session ID: 0a95072b29e310005ee8117a | Security Group Tag: none | EasyVPN: 0 |Session ID: 171569 | Audit Session ID: 0a95072b29e310005ee8117a | Security Group Tag: none | EasyVPN: 0 ||
Username: sridharl | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.136 | Public IP: 27.57.57.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:36 IST Tue Jun 16 2020 | Duration: 10h:51m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 468178061 | Bytes Rx: 793140452 | IP Addr: 10.149.234.136 | Public IP: 27.57.57.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:36 IST Tue Jun 16 2020 | Duration: 10h:51m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 468178061 | Bytes Rx: 793140452 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171605 | Audit Session ID: 0a95072b29e550005ee8229c | Security Group Tag: none | EasyVPN: 0 |Session ID: 171605 | Audit Session ID: 0a95072b29e550005ee8229c | Security Group Tag: none | EasyVPN: 0 ||
Username: akashjh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.141 | Public IP: 157.45.130.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:12 IST Tue Jun 16 2020 | Duration: 10h:50m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 277972180 | Bytes Rx: 130849459 | IP Addr: 10.149.234.141 | Public IP: 157.45.130.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:12 IST Tue Jun 16 2020 | Duration: 10h:50m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 277972180 | Bytes Rx: 130849459 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171610 | Audit Session ID: 0a95072b29e5a0005ee822fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 171610 | Audit Session ID: 0a95072b29e5a0005ee822fc | Security Group Tag: none | EasyVPN: 0 ||
