sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 7d 5h:40m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 3132161232 | Bytes Rx: 1347858559 | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 7d 5h:40m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 3132161232 | Bytes Rx: 1347858559 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 ||
Username: kvkrishn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.191 | Public IP: 122.169.64.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:26 IST Mon Jun 15 2020 | Duration: 1d 6h:38m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 848400121 | Bytes Rx: 391496878 | IP Addr: 10.149.234.191 | Public IP: 122.169.64.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:26 IST Mon Jun 15 2020 | Duration: 1d 6h:38m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 848400121 | Bytes Rx: 391496878 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169411 | Audit Session ID: 0a95072b295c30005ee6f782 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169411 | Audit Session ID: 0a95072b295c30005ee6f782 | Security Group Tag: none | EasyVPN: 0 ||
Username: summohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.237 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:35 IST Mon Jun 15 2020 | Duration: 1d 6h:29m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2207159522 | Bytes Rx: 1464424668 | IP Addr: 10.149.234.237 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:35 IST Mon Jun 15 2020 | Duration: 1d 6h:29m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2207159522 | Bytes Rx: 1464424668 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169464 | Audit Session ID: 0a95072b295f80005ee6f96b | Security Group Tag: none | EasyVPN: 0 |Session ID: 169464 | Audit Session ID: 0a95072b295f80005ee6f96b | Security Group Tag: none | EasyVPN: 0 ||
Username: Navselva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.214 | Public IP: 115.97.239.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:14 IST Mon Jun 15 2020 | Duration: 1d 5h:52m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 2095572364 | Bytes Rx: 625037503 | IP Addr: 10.149.235.214 | Public IP: 115.97.239.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:14 IST Mon Jun 15 2020 | Duration: 1d 5h:52m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 2095572364 | Bytes Rx: 625037503 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169649 | Audit Session ID: 0a95072b296b10005ee7023e | Security Group Tag: none | EasyVPN: 0 |Session ID: 169649 | Audit Session ID: 0a95072b296b10005ee7023e | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjay.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.66 | Public IP: 103.228.147.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:06 IST Mon Jun 15 2020 | Duration: 1d 4h:18m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 1090779123 | Bytes Rx: 113097398 | IP Addr: 10.149.234.66 | Public IP: 103.228.147.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:06 IST Mon Jun 15 2020 | Duration: 1d 4h:18m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 1090779123 | Bytes Rx: 113097398 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170008 | Audit Session ID: 0a95072b298180005ee7183e | Security Group Tag: none | EasyVPN: 0 |Session ID: 170008 | Audit Session ID: 0a95072b298180005ee7183e | Security Group Tag: none | EasyVPN: 0 ||
Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.165 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:54 IST Mon Jun 15 2020 | Duration: 1d 2h:13m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 338957248 | Bytes Rx: 128989252 | IP Addr: 10.149.235.165 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:54 IST Mon Jun 15 2020 | Duration: 1d 2h:13m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 338957248 | Bytes Rx: 128989252 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170619 | Audit Session ID: 0a95072b29a7b0005ee7357e | Security Group Tag: none | EasyVPN: 0 |Session ID: 170619 | Audit Session ID: 0a95072b29a7b0005ee7357e | Security Group Tag: none | EasyVPN: 0 ||
Username: pgopiset | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.71 | Public IP: 49.37.141.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:54:21 IST Mon Jun 15 2020 | Duration: 21h:36m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1164734889 | Bytes Rx: 1169412487 | IP Addr: 10.149.235.71 | Public IP: 49.37.141.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:54:21 IST Mon Jun 15 2020 | Duration: 21h:36m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1164734889 | Bytes Rx: 1169412487 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171203 | Audit Session ID: 0a95072b29cc30005ee77685 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171203 | Audit Session ID: 0a95072b29cc30005ee77685 | Security Group Tag: none | EasyVPN: 0 ||
Username: vignerm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.112 | Public IP: 49.207.128.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:57:37 IST Mon Jun 15 2020 | Duration: 20h:32m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 168005660 | Bytes Rx: 44353153 | IP Addr: 10.149.235.112 | Public IP: 49.207.128.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:57:37 IST Mon Jun 15 2020 | Duration: 20h:32m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 168005660 | Bytes Rx: 44353153 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171299 | Audit Session ID: 0a95072b29d230005ee78559 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171299 | Audit Session ID: 0a95072b29d230005ee78559 | Security Group Tag: none | EasyVPN: 0 ||
Username: rosratho | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.8 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:55:30 IST Tue Jun 16 2020 | Duration: 10h:34m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 623726437 | Bytes Rx: 254337055 | IP Addr: 10.149.235.8 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:55:30 IST Tue Jun 16 2020 | Duration: 10h:34m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 623726437 | Bytes Rx: 254337055 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171569 | Audit Session ID: 0a95072b29e310005ee8117a | Security Group Tag: none | EasyVPN: 0 |Session ID: 171569 | Audit Session ID: 0a95072b29e310005ee8117a | Security Group Tag: none | EasyVPN: 0 ||
Username: sridharl | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.136 | Public IP: 27.57.57.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:36 IST Tue Jun 16 2020 | Duration: 9h:21m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 398091386 | Bytes Rx: 677402921 | IP Addr: 10.149.234.136 | Public IP: 27.57.57.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:36 IST Tue Jun 16 2020 | Duration: 9h:21m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 398091386 | Bytes Rx: 677402921 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171605 | Audit Session ID: 0a95072b29e550005ee8229c | Security Group Tag: none | EasyVPN: 0 |Session ID: 171605 | Audit Session ID: 0a95072b29e550005ee8229c | Security Group Tag: none | EasyVPN: 0 ||
Username: kvadivel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.139 | Public IP: 157.46.45.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:26 IST Tue Jun 16 2020 | Duration: 9h:21m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 805604790 | Bytes Rx: 439814330 | IP Addr: 10.149.234.139 | Public IP: 157.46.45.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:26 IST Tue Jun 16 2020 | Duration: 9h:21m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 805604790 | Bytes Rx: 439814330 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171608 | Audit Session ID: 0a95072b29e580005ee822ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 171608 | Audit Session ID: 0a95072b29e580005ee822ce | Security Group Tag: none | EasyVPN: 0 ||
