sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 3d 5h:18m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1816103559 | Bytes Rx: 733063572 | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 3d 5h:18m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1816103559 | Bytes Rx: 733063572 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 ||
Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.47 | Public IP: 49.206.126.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:12 IST Wed Jun 10 2020 | Duration: 2d 5h:25m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 906221671 | Bytes Rx: 907369850 | IP Addr: 10.149.234.47 | Public IP: 49.206.126.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:12 IST Wed Jun 10 2020 | Duration: 2d 5h:25m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 906221671 | Bytes Rx: 907369850 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160622 | Audit Session ID: 0a95072b2736e0005ee06be8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160622 | Audit Session ID: 0a95072b2736e0005ee06be8 | Security Group Tag: none | EasyVPN: 0 ||
Username: pseshan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.228 | Public IP: 49.207.131.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:34 IST Thu Jun 11 2020 | Duration: 1d 6h:41m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1988566416 | Bytes Rx: 748235043 | IP Addr: 10.149.235.228 | Public IP: 49.207.131.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:34 IST Thu Jun 11 2020 | Duration: 1d 6h:41m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1988566416 | Bytes Rx: 748235043 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162665 | Audit Session ID: 0a95072b27b690005ee1abae | Security Group Tag: none | EasyVPN: 0 |Session ID: 162665 | Audit Session ID: 0a95072b27b690005ee1abae | Security Group Tag: none | EasyVPN: 0 ||
Username: viskalid | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.68 | Public IP: 117.233.116.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:51 IST Fri Jun 12 2020 | Duration: 9h:11m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 405837117 | Bytes Rx: 189092380 | IP Addr: 10.149.235.68 | Public IP: 117.233.116.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:51 IST Fri Jun 12 2020 | Duration: 9h:11m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 405837117 | Bytes Rx: 189092380 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164828 | Audit Session ID: 0a95072b283dc0005ee2d9db | Security Group Tag: none | EasyVPN: 0 |Session ID: 164828 | Audit Session ID: 0a95072b283dc0005ee2d9db | Security Group Tag: none | EasyVPN: 0 ||
Username: satviswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.78 | Public IP: 157.50.173.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:24 IST Fri Jun 12 2020 | Duration: 9h:11m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 423743927 | Bytes Rx: 220519203 | IP Addr: 10.149.235.78 | Public IP: 157.50.173.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:24 IST Fri Jun 12 2020 | Duration: 9h:11m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 423743927 | Bytes Rx: 220519203 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164831 | Audit Session ID: 0a95072b283df0005ee2d9fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 164831 | Audit Session ID: 0a95072b283df0005ee2d9fc | Security Group Tag: none | EasyVPN: 0 ||
Username: lvajja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.142 | Public IP: 59.96.159.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:50 IST Fri Jun 12 2020 | Duration: 8h:59m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 916155972 | Bytes Rx: 690356398 | IP Addr: 10.149.235.142 | Public IP: 59.96.159.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:50 IST Fri Jun 12 2020 | Duration: 8h:59m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 916155972 | Bytes Rx: 690356398 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164832 | Audit Session ID: 0a95072b283e00005ee2dcaa | Security Group Tag: none | EasyVPN: 0 |Session ID: 164832 | Audit Session ID: 0a95072b283e00005ee2dcaa | Security Group Tag: none | EasyVPN: 0 ||
Username: vvelu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.143 | Public IP: 183.83.152.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:53 IST Fri Jun 12 2020 | Duration: 8h:59m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 853318965 | Bytes Rx: 215993315 | IP Addr: 10.149.235.143 | Public IP: 183.83.152.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:53 IST Fri Jun 12 2020 | Duration: 8h:59m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 853318965 | Bytes Rx: 215993315 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164833 | Audit Session ID: 0a95072b283e10005ee2dcad | Security Group Tag: none | EasyVPN: 0 |Session ID: 164833 | Audit Session ID: 0a95072b283e10005ee2dcad | Security Group Tag: none | EasyVPN: 0 ||
Username: kuprem | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.75 | Public IP: 122.174.214.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:08 IST Fri Jun 12 2020 | Duration: 8h:58m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 647375176 | Bytes Rx: 556356019 | IP Addr: 10.149.235.75 | Public IP: 122.174.214.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:08 IST Fri Jun 12 2020 | Duration: 8h:58m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 647375176 | Bytes Rx: 556356019 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164835 | Audit Session ID: 0a95072b283e30005ee2dcf8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164835 | Audit Session ID: 0a95072b283e30005ee2dcf8 | Security Group Tag: none | EasyVPN: 0 ||
Username: valchock | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.86 | Public IP: 106.201.132.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:36 IST Fri Jun 12 2020 | Duration: 8h:50m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 269260162 | Bytes Rx: 122636606 | IP Addr: 10.149.235.86 | Public IP: 106.201.132.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:36 IST Fri Jun 12 2020 | Duration: 8h:50m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 269260162 | Bytes Rx: 122636606 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164850 | Audit Session ID: 0a95072b283f20005ee2def4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164850 | Audit Session ID: 0a95072b283f20005ee2def4 | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.singhal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.89 | Public IP: 103.226.84.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:45 IST Fri Jun 12 2020 | Duration: 8h:47m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 409685774 | Bytes Rx: 621370822 | IP Addr: 10.149.235.89 | Public IP: 103.226.84.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:45 IST Fri Jun 12 2020 | Duration: 8h:47m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 409685774 | Bytes Rx: 621370822 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164852 | Audit Session ID: 0a95072b283f40005ee2dfb1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164852 | Audit Session ID: 0a95072b283f40005ee2dfb1 | Security Group Tag: none | EasyVPN: 0 ||
Username: RVoleti | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.48 | Public IP: 106.0.38.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:34 IST Fri Jun 12 2020 | Duration: 8h:40m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 262157569 | Bytes Rx: 256907081 | IP Addr: 10.149.234.48 | Public IP: 106.0.38.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:34 IST Fri Jun 12 2020 | Duration: 8h:40m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 262157569 | Bytes Rx: 256907081 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164853 | Audit Session ID: 0a95072b283f50005ee2e14a | Security Group Tag: none | EasyVPN: 0 |Session ID: 164853 | Audit Session ID: 0a95072b283f50005ee2e14a | Security Group Tag: none | EasyVPN: 0 ||
