sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.173 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:34:05 IST Fri Jun 19 2020 | Duration: 4d 21h:34m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 841946743 | Bytes Rx: 665700636 | IP Addr: 10.149.234.173 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:34:05 IST Fri Jun 19 2020 | Duration: 4d 21h:34m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 841946743 | Bytes Rx: 665700636 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 180942 | Audit Session ID: 0a95072b2c2ce0005eecb7c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 180942 | Audit Session ID: 0a95072b2c2ce0005eecb7c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 2d 17h:19m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 8092142531 | Bytes Rx: 1239820356 | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 2d 17h:19m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 8092142531 | Bytes Rx: 1239820356 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 ||
Username: sivramal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.8 | Public IP: 162.216.141.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:25 IST Tue Jun 23 2020 | Duration: 1d 4h:33m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1164559716 | Bytes Rx: 638830856 | IP Addr: 10.149.234.8 | Public IP: 162.216.141.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:25 IST Tue Jun 23 2020 | Duration: 1d 4h:33m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1164559716 | Bytes Rx: 638830856 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 186741 | Audit Session ID: 0a95072b2d9750005ef19ba5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 186741 | Audit Session ID: 0a95072b2d9750005ef19ba5 | Security Group Tag: none | EasyVPN: 0 ||
Username: summohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.150 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:38:42 IST Tue Jun 23 2020 | Duration: 18h:30m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 979618058 | Bytes Rx: 459251630 | IP Addr: 10.149.234.150 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:38:42 IST Tue Jun 23 2020 | Duration: 18h:30m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 979618058 | Bytes Rx: 459251630 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188401 | Audit Session ID: 0a95072b2dff10005ef2290a | Security Group Tag: none | EasyVPN: 0 |Session ID: 188401 | Audit Session ID: 0a95072b2dff10005ef2290a | Security Group Tag: none | EasyVPN: 0 ||
Username: salsonaw | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.169 | Public IP: 103.208.71.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:41 IST Wed Jun 24 2020 | Duration: 9h:08m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 529547398 | Bytes Rx: 193056246 | IP Addr: 10.149.235.169 | Public IP: 103.208.71.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:41 IST Wed Jun 24 2020 | Duration: 9h:08m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 529547398 | Bytes Rx: 193056246 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188578 | Audit Session ID: 0a95072b2e0a20005ef2acc1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 188578 | Audit Session ID: 0a95072b2e0a20005ef2acc1 | Security Group Tag: none | EasyVPN: 0 ||
Username: AMundre | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.150 | Public IP: 123.201.194.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:00 IST Wed Jun 24 2020 | Duration: 9h:03m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 229854962 | Bytes Rx: 146014079 | IP Addr: 10.149.235.150 | Public IP: 123.201.194.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:00 IST Wed Jun 24 2020 | Duration: 9h:03m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 229854962 | Bytes Rx: 146014079 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188581 | Audit Session ID: 0a95072b2e0a50005ef2adc4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 188581 | Audit Session ID: 0a95072b2e0a50005ef2adc4 | Security Group Tag: none | EasyVPN: 0 ||
Username: ronnybaa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.149 | Public IP: 157.41.150.33 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:08:08 IST Wed Jun 24 2020 | Duration: 9h:00m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 210854004 | Bytes Rx: 148147052 | IP Addr: 10.149.235.149 | Public IP: 157.41.150.33 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:08:08 IST Wed Jun 24 2020 | Duration: 9h:00m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 210854004 | Bytes Rx: 148147052 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188585 | Audit Session ID: 0a95072b2e0a90005ef2ae80 | Security Group Tag: none | EasyVPN: 0 |Session ID: 188585 | Audit Session ID: 0a95072b2e0a90005ef2ae80 | Security Group Tag: none | EasyVPN: 0 ||
Username: janhari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.161 | Public IP: 157.50.163.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:24 IST Wed Jun 24 2020 | Duration: 8h:59m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 574232124 | Bytes Rx: 339488084 | IP Addr: 10.149.235.161 | Public IP: 157.50.163.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:24 IST Wed Jun 24 2020 | Duration: 8h:59m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 574232124 | Bytes Rx: 339488084 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188590 | Audit Session ID: 0a95072b2e0ae0005ef2aecc | Security Group Tag: none | EasyVPN: 0 |Session ID: 188590 | Audit Session ID: 0a95072b2e0ae0005ef2aecc | Security Group Tag: none | EasyVPN: 0 ||
Username: saravana.d | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.162 | Public IP: 157.50.168.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:32 IST Wed Jun 24 2020 | Duration: 8h:59m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 206252256 | Bytes Rx: 104015469 | IP Addr: 10.149.235.162 | Public IP: 157.50.168.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:32 IST Wed Jun 24 2020 | Duration: 8h:59m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 206252256 | Bytes Rx: 104015469 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188591 | Audit Session ID: 0a95072b2e0af0005ef2aed4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 188591 | Audit Session ID: 0a95072b2e0af0005ef2aed4 | Security Group Tag: none | EasyVPN: 0 ||
Username: premraje | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.124 | Public IP: 49.206.127.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:24 IST Wed Jun 24 2020 | Duration: 8h:55m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 89631047 | Bytes Rx: 58640692 | IP Addr: 10.149.234.124 | Public IP: 49.206.127.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:24 IST Wed Jun 24 2020 | Duration: 8h:55m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 89631047 | Bytes Rx: 58640692 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188593 | Audit Session ID: 0a95072b2e0b10005ef2afbc | Security Group Tag: none | EasyVPN: 0 |Session ID: 188593 | Audit Session ID: 0a95072b2e0b10005ef2afbc | Security Group Tag: none | EasyVPN: 0 ||
Username: Gullsrin | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.128 | Public IP: 27.6.68.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:48 IST Wed Jun 24 2020 | Duration: 8h:48m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 857942260 | Bytes Rx: 131315291 | IP Addr: 10.149.234.128 | Public IP: 27.6.68.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:48 IST Wed Jun 24 2020 | Duration: 8h:48m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 857942260 | Bytes Rx: 131315291 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188602 | Audit Session ID: 0a95072b2e0ba0005ef2b178 | Security Group Tag: none | EasyVPN: 0 |Session ID: 188602 | Audit Session ID: 0a95072b2e0ba0005ef2b178 | Security Group Tag: none | EasyVPN: 0 ||
