sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 7d 3h:40m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 3109083129 | Bytes Rx: 1329765954 | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 7d 3h:40m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 3109083129 | Bytes Rx: 1329765954 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 ||
Username: kvkrishn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.191 | Public IP: 122.169.64.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:26 IST Mon Jun 15 2020 | Duration: 1d 4h:38m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 718512286 | Bytes Rx: 307169675 | IP Addr: 10.149.234.191 | Public IP: 122.169.64.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:26 IST Mon Jun 15 2020 | Duration: 1d 4h:38m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 718512286 | Bytes Rx: 307169675 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169411 | Audit Session ID: 0a95072b295c30005ee6f782 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169411 | Audit Session ID: 0a95072b295c30005ee6f782 | Security Group Tag: none | EasyVPN: 0 ||
Username: summohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.237 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:35 IST Mon Jun 15 2020 | Duration: 1d 4h:29m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1907696787 | Bytes Rx: 1202067176 | IP Addr: 10.149.234.237 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:35 IST Mon Jun 15 2020 | Duration: 1d 4h:29m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1907696787 | Bytes Rx: 1202067176 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169464 | Audit Session ID: 0a95072b295f80005ee6f96b | Security Group Tag: none | EasyVPN: 0 |Session ID: 169464 | Audit Session ID: 0a95072b295f80005ee6f96b | Security Group Tag: none | EasyVPN: 0 ||
Username: Navselva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.214 | Public IP: 115.97.239.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:14 IST Mon Jun 15 2020 | Duration: 1d 3h:52m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1969315049 | Bytes Rx: 590814465 | IP Addr: 10.149.235.214 | Public IP: 115.97.239.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:14 IST Mon Jun 15 2020 | Duration: 1d 3h:52m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1969315049 | Bytes Rx: 590814465 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169649 | Audit Session ID: 0a95072b296b10005ee7023e | Security Group Tag: none | EasyVPN: 0 |Session ID: 169649 | Audit Session ID: 0a95072b296b10005ee7023e | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjay.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.66 | Public IP: 103.228.147.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:06 IST Mon Jun 15 2020 | Duration: 1d 2h:18m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 1009338992 | Bytes Rx: 104820378 | IP Addr: 10.149.234.66 | Public IP: 103.228.147.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:06 IST Mon Jun 15 2020 | Duration: 1d 2h:18m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 1009338992 | Bytes Rx: 104820378 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170008 | Audit Session ID: 0a95072b298180005ee7183e | Security Group Tag: none | EasyVPN: 0 |Session ID: 170008 | Audit Session ID: 0a95072b298180005ee7183e | Security Group Tag: none | EasyVPN: 0 ||
Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.165 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:54 IST Mon Jun 15 2020 | Duration: 1d 0h:13m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 160596257 | Bytes Rx: 100212283 | IP Addr: 10.149.235.165 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:54 IST Mon Jun 15 2020 | Duration: 1d 0h:13m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 160596257 | Bytes Rx: 100212283 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170619 | Audit Session ID: 0a95072b29a7b0005ee7357e | Security Group Tag: none | EasyVPN: 0 |Session ID: 170619 | Audit Session ID: 0a95072b29a7b0005ee7357e | Security Group Tag: none | EasyVPN: 0 ||
Username: pgopiset | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.71 | Public IP: 49.37.141.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:54:21 IST Mon Jun 15 2020 | Duration: 19h:36m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1002562351 | Bytes Rx: 902774563 | IP Addr: 10.149.235.71 | Public IP: 49.37.141.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:54:21 IST Mon Jun 15 2020 | Duration: 19h:36m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1002562351 | Bytes Rx: 902774563 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171203 | Audit Session ID: 0a95072b29cc30005ee77685 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171203 | Audit Session ID: 0a95072b29cc30005ee77685 | Security Group Tag: none | EasyVPN: 0 ||
Username: vignerm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.112 | Public IP: 49.207.128.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:57:37 IST Mon Jun 15 2020 | Duration: 18h:32m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 157959947 | Bytes Rx: 37455960 | IP Addr: 10.149.235.112 | Public IP: 49.207.128.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:57:37 IST Mon Jun 15 2020 | Duration: 18h:32m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 157959947 | Bytes Rx: 37455960 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171299 | Audit Session ID: 0a95072b29d230005ee78559 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171299 | Audit Session ID: 0a95072b29d230005ee78559 | Security Group Tag: none | EasyVPN: 0 ||
Username: rosratho | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.8 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:55:30 IST Tue Jun 16 2020 | Duration: 8h:34m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 478754956 | Bytes Rx: 169964061 | IP Addr: 10.149.235.8 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:55:30 IST Tue Jun 16 2020 | Duration: 8h:34m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 478754956 | Bytes Rx: 169964061 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171569 | Audit Session ID: 0a95072b29e310005ee8117a | Security Group Tag: none | EasyVPN: 0 |Session ID: 171569 | Audit Session ID: 0a95072b29e310005ee8117a | Security Group Tag: none | EasyVPN: 0 ||
Username: jesurjos | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.9 | Public IP: 157.50.204.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:55:49 IST Tue Jun 16 2020 | Duration: 8h:34m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 135140939 | Bytes Rx: 144024682 | IP Addr: 10.149.235.9 | Public IP: 157.50.204.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:55:49 IST Tue Jun 16 2020 | Duration: 8h:34m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 135140939 | Bytes Rx: 144024682 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171570 | Audit Session ID: 0a95072b29e320005ee8118d | Security Group Tag: none | EasyVPN: 0 |Session ID: 171570 | Audit Session ID: 0a95072b29e320005ee8118d | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunShel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.111 | Public IP: 49.35.126.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:14 IST Tue Jun 16 2020 | Duration: 8h:01m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 536074855 | Bytes Rx: 154535183 | IP Addr: 10.149.234.111 | Public IP: 49.35.126.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:14 IST Tue Jun 16 2020 | Duration: 8h:01m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 536074855 | Bytes Rx: 154535183 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171583 | Audit Session ID: 0a95072b29e3f0005ee81962 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171583 | Audit Session ID: 0a95072b29e3f0005ee81962 | Security Group Tag: none | EasyVPN: 0 ||
