sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 4d 21h:19m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 2222276406 | Bytes Rx: 913621920 | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 4d 21h:19m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 2222276406 | Bytes Rx: 913621920 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 ||
Username: sgodhala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.225 | Public IP: 43.225.26.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:11:21 IST Sat Jun 13 2020 | Duration: 11h:58m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1097569613 | Bytes Rx: 156886150 | IP Addr: 10.149.234.225 | Public IP: 43.225.26.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:11:21 IST Sat Jun 13 2020 | Duration: 11h:58m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1097569613 | Bytes Rx: 156886150 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167961 | Audit Session ID: 0a95072b290190005ee4e591 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167961 | Audit Session ID: 0a95072b290190005ee4e591 | Security Group Tag: none | EasyVPN: 0 ||
Username: utungala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.102 | Public IP: 117.197.222.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:41:02 IST Sat Jun 13 2020 | Duration: 11h:28m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 182338866 | Bytes Rx: 87032547 | IP Addr: 10.149.234.102 | Public IP: 117.197.222.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:41:02 IST Sat Jun 13 2020 | Duration: 11h:28m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 182338866 | Bytes Rx: 87032547 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167993 | Audit Session ID: 0a95072b290390005ee4ec86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 167993 | Audit Session ID: 0a95072b290390005ee4ec86 | Security Group Tag: none | EasyVPN: 0 ||
Username: stajave | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.198 | Public IP: 106.210.138.7 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 21:19:56 IST Sat Jun 13 2020 | Duration: 10h:49m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 502705020 | Bytes Rx: 427124542 | IP Addr: 10.149.235.198 | Public IP: 106.210.138.7 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 21:19:56 IST Sat Jun 13 2020 | Duration: 10h:49m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 502705020 | Bytes Rx: 427124542 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168061 | Audit Session ID: 0a95072b2907d0005ee4f5a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168061 | Audit Session ID: 0a95072b2907d0005ee4f5a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: SumedhK | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.104 | Public IP: 117.222.62.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:21:55 IST Sat Jun 13 2020 | Duration: 10h:47m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 485600822 | Bytes Rx: 112561521 | IP Addr: 10.149.234.104 | Public IP: 117.222.62.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:21:55 IST Sat Jun 13 2020 | Duration: 10h:47m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 485600822 | Bytes Rx: 112561521 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168068 | Audit Session ID: 0a95072b290840005ee4f61b | Security Group Tag: none | EasyVPN: 0 |Session ID: 168068 | Audit Session ID: 0a95072b290840005ee4f61b | Security Group Tag: none | EasyVPN: 0 ||
Username: RAnandan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.19 | Public IP: 157.46.41.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:56:08 IST Sat Jun 13 2020 | Duration: 10h:13m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 156806458 | Bytes Rx: 138913161 | IP Addr: 10.149.234.19 | Public IP: 157.46.41.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:56:08 IST Sat Jun 13 2020 | Duration: 10h:13m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 156806458 | Bytes Rx: 138913161 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168104 | Audit Session ID: 0a95072b290a80005ee4fe20 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168104 | Audit Session ID: 0a95072b290a80005ee4fe20 | Security Group Tag: none | EasyVPN: 0 ||
Username: summohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.236 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:29:04 IST Sat Jun 13 2020 | Duration: 9h:40m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 127250287 | Bytes Rx: 74402825 | IP Addr: 10.149.234.236 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:29:04 IST Sat Jun 13 2020 | Duration: 9h:40m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 127250287 | Bytes Rx: 74402825 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168136 | Audit Session ID: 0a95072b290c80005ee505d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168136 | Audit Session ID: 0a95072b290c80005ee505d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: kasreddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.114 | Public IP: 27.59.195.5 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 23:03:44 IST Sat Jun 13 2020 | Duration: 9h:05m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 481771472 | Bytes Rx: 282113217 | IP Addr: 10.149.234.114 | Public IP: 27.59.195.5 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 23:03:44 IST Sat Jun 13 2020 | Duration: 9h:05m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 481771472 | Bytes Rx: 282113217 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168166 | Audit Session ID: 0a95072b290e60005ee50df8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168166 | Audit Session ID: 0a95072b290e60005ee50df8 | Security Group Tag: none | EasyVPN: 0 ||
Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.119 | Public IP: 49.37.200.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:54:54 IST Sat Jun 13 2020 | Duration: 8h:14m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 424066354 | Bytes Rx: 108729583 | IP Addr: 10.149.234.119 | Public IP: 49.37.200.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:54:54 IST Sat Jun 13 2020 | Duration: 8h:14m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 424066354 | Bytes Rx: 108729583 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168182 | Audit Session ID: 0a95072b290f60005ee519f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168182 | Audit Session ID: 0a95072b290f60005ee519f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: AMakesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.244 | Public IP: 103.221.74.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:20:32 IST Sun Jun 14 2020 | Duration: 2h:48m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 10965979 | Bytes Rx: 5876768 | IP Addr: 10.149.234.244 | Public IP: 103.221.74.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:20:32 IST Sun Jun 14 2020 | Duration: 2h:48m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 10965979 | Bytes Rx: 5876768 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168234 | Audit Session ID: 0a95072b2912a0005ee56648 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168234 | Audit Session ID: 0a95072b2912a0005ee56648 | Security Group Tag: none | EasyVPN: 0 ||
Username: prpandil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.245 | Public IP: 60.243.210.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:20:57 IST Sun Jun 14 2020 | Duration: 2h:48m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 26194595 | Bytes Rx: 19954288 | IP Addr: 10.149.234.245 | Public IP: 60.243.210.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:20:57 IST Sun Jun 14 2020 | Duration: 2h:48m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 26194595 | Bytes Rx: 19954288 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168235 | Audit Session ID: 0a95072b2912b0005ee56661 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168235 | Audit Session ID: 0a95072b2912b0005ee56661 | Security Group Tag: none | EasyVPN: 0 ||
