sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.173 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:34:05 IST Fri Jun 19 2020 | Duration: 3d 13h:56m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 543679661 | Bytes Rx: 558339324 | IP Addr: 10.149.234.173 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:34:05 IST Fri Jun 19 2020 | Duration: 3d 13h:56m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 543679661 | Bytes Rx: 558339324 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 180942 | Audit Session ID: 0a95072b2c2ce0005eecb7c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 180942 | Audit Session ID: 0a95072b2c2ce0005eecb7c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 1d 9h:40m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1852135594 | Bytes Rx: 669477490 | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 1d 9h:40m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1852135594 | Bytes Rx: 669477490 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 ||
Username: ppai | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.160 | Public IP: 49.37.198.110 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 08:03:59 IST Mon Jun 22 2020 | Duration: 1d 0h:26m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1383837545 | Bytes Rx: 1202125293 | IP Addr: 10.149.235.160 | Public IP: 49.37.198.110 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 08:03:59 IST Mon Jun 22 2020 | Duration: 1d 0h:26m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1383837545 | Bytes Rx: 1202125293 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183396 | Audit Session ID: 0a95072b2cc640005ef01897 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183396 | Audit Session ID: 0a95072b2cc640005ef01897 | Security Group Tag: none | EasyVPN: 0 ||
Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.167 | Public IP: 49.207.131.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:13:08 IST Mon Jun 22 2020 | Duration: 1d 0h:17m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 283197233 | Bytes Rx: 145102927 | IP Addr: 10.149.235.167 | Public IP: 49.207.131.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:13:08 IST Mon Jun 22 2020 | Duration: 1d 0h:17m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 283197233 | Bytes Rx: 145102927 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183398 | Audit Session ID: 0a95072b2cc660005ef01abc | Security Group Tag: none | EasyVPN: 0 |Session ID: 183398 | Audit Session ID: 0a95072b2cc660005ef01abc | Security Group Tag: none | EasyVPN: 0 ||
Username: anindya.poddar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.203 | Public IP: 122.172.171.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:59 IST Mon Jun 22 2020 | Duration: 21h:42m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 384920102 | Bytes Rx: 247211774 | IP Addr: 10.149.234.203 | Public IP: 122.172.171.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:59 IST Mon Jun 22 2020 | Duration: 21h:42m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 384920102 | Bytes Rx: 247211774 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183948 | Audit Session ID: 0a95072b2ce8c0005ef03f07 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183948 | Audit Session ID: 0a95072b2ce8c0005ef03f07 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjay.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.14 | Public IP: 103.241.226.252 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 11:19:56 IST Mon Jun 22 2020 | Duration: 21h:10m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1858757804 | Bytes Rx: 231682799 | IP Addr: 10.149.235.14 | Public IP: 103.241.226.252 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 11:19:56 IST Mon Jun 22 2020 | Duration: 21h:10m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1858757804 | Bytes Rx: 231682799 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 184072 | Audit Session ID: 0a95072b2cf080005ef04684 | Security Group Tag: none | EasyVPN: 0 |Session ID: 184072 | Audit Session ID: 0a95072b2cf080005ef04684 | Security Group Tag: none | EasyVPN: 0 ||
Username: summohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.198 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:34:32 IST Mon Jun 22 2020 | Duration: 15h:55m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 424651855 | Bytes Rx: 177075898 | IP Addr: 10.149.243.198 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:34:32 IST Mon Jun 22 2020 | Duration: 15h:55m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 424651855 | Bytes Rx: 177075898 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185248 | Audit Session ID: 0a95072b2d3a00005ef09040 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185248 | Audit Session ID: 0a95072b2d3a00005ef09040 | Security Group Tag: none | EasyVPN: 0 ||
Username: abonda | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.102 | Public IP: 117.193.228.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:59:21 IST Mon Jun 22 2020 | Duration: 12h:30m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 524119210 | Bytes Rx: 297922804 | IP Addr: 10.149.235.102 | Public IP: 117.193.228.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:59:21 IST Mon Jun 22 2020 | Duration: 12h:30m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 524119210 | Bytes Rx: 297922804 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185682 | Audit Session ID: 0a95072b2d5520005ef0c041 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185682 | Audit Session ID: 0a95072b2d5520005ef0c041 | Security Group Tag: none | EasyVPN: 0 ||
Username: stajave | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.137 | Public IP: 106.210.138.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:37:04 IST Mon Jun 22 2020 | Duration: 8h:53m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 282227770 | Bytes Rx: 170779536 | IP Addr: 10.149.235.137 | Public IP: 106.210.138.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:37:04 IST Mon Jun 22 2020 | Duration: 8h:53m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 282227770 | Bytes Rx: 170779536 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185926 | Audit Session ID: 0a95072b2d6460005ef0f348 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185926 | Audit Session ID: 0a95072b2d6460005ef0f348 | Security Group Tag: none | EasyVPN: 0 ||
Username: slourdhu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.96 | Public IP: 112.133.236.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:26:36 IST Tue Jun 23 2020 | Duration: 7h:03m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1423541486 | Bytes Rx: 180565808 | IP Addr: 10.149.234.96 | Public IP: 112.133.236.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:26:36 IST Tue Jun 23 2020 | Duration: 7h:03m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1423541486 | Bytes Rx: 180565808 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185954 | Audit Session ID: 0a95072b2d6620005ef10cf4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185954 | Audit Session ID: 0a95072b2d6620005ef10cf4 | Security Group Tag: none | EasyVPN: 0 ||
Username: Navselva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.248 | Public IP: 27.7.76.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:57:31 IST Tue Jun 23 2020 | Duration: 4h:32m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 196470018 | Bytes Rx: 42319366 | IP Addr: 10.149.235.248 | Public IP: 27.7.76.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:57:31 IST Tue Jun 23 2020 | Duration: 4h:32m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 196470018 | Bytes Rx: 42319366 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185976 | Audit Session ID: 0a95072b2d6780005ef13053 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185976 | Audit Session ID: 0a95072b2d6780005ef13053 | Security Group Tag: none | EasyVPN: 0 ||
