sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: aviral.bansal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.39 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:02:39 IST Mon Jun 8 2020 | Duration: 3d 20h:01m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 811345276 | Bytes Rx: 3580954155 | IP Addr: 10.150.249.39 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:02:39 IST Mon Jun 8 2020 | Duration: 3d 20h:01m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 811345276 | Bytes Rx: 3580954155 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5156 | Audit Session ID: 0a96cf6a014240005ede05b7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5156 | Audit Session ID: 0a96cf6a014240005ede05b7 | Security Group Tag: none | EasyVPN: 0 ||
Username: ABMALAVE | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.218 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:15 IST Tue Jun 9 2020 | Duration: 3d 0h:13m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1925316786 | Bytes Rx: 525406137 | IP Addr: 10.150.249.218 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:15 IST Tue Jun 9 2020 | Duration: 3d 0h:13m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1925316786 | Bytes Rx: 525406137 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7387 | Audit Session ID: 0a96cf6a01cdb0005edf1c0f | Security Group Tag: none | EasyVPN: 0 |Session ID: 7387 | Audit Session ID: 0a96cf6a01cdb0005edf1c0f | Security Group Tag: none | EasyVPN: 0 ||
Username: RevanthK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.216 | Public IP: 103.83.212.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:18:17 IST Wed Jun 10 2020 | Duration: 2d 0h:45m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 7149489486 | Bytes Rx: 1486700937 | IP Addr: 10.150.238.216 | Public IP: 103.83.212.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:18:17 IST Wed Jun 10 2020 | Duration: 2d 0h:45m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 7149489486 | Bytes Rx: 1486700937 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10408 | Audit Session ID: 0a96cf6a028a80005ee06611 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10408 | Audit Session ID: 0a96cf6a028a80005ee06611 | Security Group Tag: none | EasyVPN: 0 ||
Username: devpawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.32 | Public IP: 103.208.74.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:19:49 IST Wed Jun 10 2020 | Duration: 1d 13h:44m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 8013577694 | Bytes Rx: 545176431 | IP Addr: 10.150.239.32 | Public IP: 103.208.74.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:19:49 IST Wed Jun 10 2020 | Duration: 1d 13h:44m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 8013577694 | Bytes Rx: 545176431 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 12823 | Audit Session ID: 0a96cf6a032170005ee1011d | Security Group Tag: none | EasyVPN: 0 |Session ID: 12823 | Audit Session ID: 0a96cf6a032170005ee1011d | Security Group Tag: none | EasyVPN: 0 ||
Username: dgusain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.29 | Public IP: 122.179.166.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:34:59 IST Thu Jun 11 2020 | Duration: 1d 10h:29m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 524703209 | Bytes Rx: 270829553 | IP Addr: 10.150.239.29 | Public IP: 122.179.166.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:34:59 IST Thu Jun 11 2020 | Duration: 1d 10h:29m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 524703209 | Bytes Rx: 270829553 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13056 | Audit Session ID: 0a96cf6a033000005ee12edb | Security Group Tag: none | EasyVPN: 0 |Session ID: 13056 | Audit Session ID: 0a96cf6a033000005ee12edb | Security Group Tag: none | EasyVPN: 0 ||
Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 1d 3h:10m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 846200129 | Bytes Rx: 140628120 | IP Addr: 10.150.239.189 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:04 IST Thu Jun 11 2020 | Duration: 1d 3h:10m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 846200129 | Bytes Rx: 140628120 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13259 | Audit Session ID: 0a96cf6a033cb0005ee19588 | Security Group Tag: none | EasyVPN: 0 ||
Username: krishgho | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.39 | Public IP: 115.96.167.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:10 IST Thu Jun 11 2020 | Duration: 1d 0h:54m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 769188237 | Bytes Rx: 681261670 | IP Addr: 10.150.239.39 | Public IP: 115.96.167.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:10 IST Thu Jun 11 2020 | Duration: 1d 0h:54m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 769188237 | Bytes Rx: 681261670 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13749 | Audit Session ID: 0a96cf6a035b50005ee1b56e | Security Group Tag: none | EasyVPN: 0 |Session ID: 13749 | Audit Session ID: 0a96cf6a035b50005ee1b56e | Security Group Tag: none | EasyVPN: 0 ||
Username: vineet.pathak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.186 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:30 IST Thu Jun 11 2020 | Duration: 1d 0h:37m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 911604433 | Bytes Rx: 355309619 | IP Addr: 10.150.238.186 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:30 IST Thu Jun 11 2020 | Duration: 1d 0h:37m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 911604433 | Bytes Rx: 355309619 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13846 | Audit Session ID: 0a96cf6a036160005ee1b97e | Security Group Tag: none | EasyVPN: 0 |Session ID: 13846 | Audit Session ID: 0a96cf6a036160005ee1b97e | Security Group Tag: none | EasyVPN: 0 ||
Username: subhassh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.220 | Public IP: 122.170.43.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:08:49 IST Thu Jun 11 2020 | Duration: 23h:55m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 884631596 | Bytes Rx: 110368653 | IP Addr: 10.150.239.220 | Public IP: 122.170.43.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:08:49 IST Thu Jun 11 2020 | Duration: 23h:55m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 884631596 | Bytes Rx: 110368653 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 14118 | Audit Session ID: 0a96cf6a037260005ee1c369 | Security Group Tag: none | EasyVPN: 0 |Session ID: 14118 | Audit Session ID: 0a96cf6a037260005ee1c369 | Security Group Tag: none | EasyVPN: 0 ||
Username: Adeori | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.123 | Public IP: 115.96.166.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:19:08 IST Thu Jun 11 2020 | Duration: 21h:44m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 531111755 | Bytes Rx: 123827268 | IP Addr: 10.150.239.123 | Public IP: 115.96.166.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:19:08 IST Thu Jun 11 2020 | Duration: 21h:44m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 531111755 | Bytes Rx: 123827268 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 14646 | Audit Session ID: 0a96cf6a039360005ee1e1f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 14646 | Audit Session ID: 0a96cf6a039360005ee1e1f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.59 | Public IP: 103.100.37.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:20:25 IST Thu Jun 11 2020 | Duration: 20h:43m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 833055269 | Bytes Rx: 348122749 | IP Addr: 10.150.239.59 | Public IP: 103.100.37.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:20:25 IST Thu Jun 11 2020 | Duration: 20h:43m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 833055269 | Bytes Rx: 348122749 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 14924 | Audit Session ID: 0a96cf6a03a4c0005ee1f051 | Security Group Tag: none | EasyVPN: 0 |Session ID: 14924 | Audit Session ID: 0a96cf6a03a4c0005ee1f051 | Security Group Tag: none | EasyVPN: 0 ||
