sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 12h:30m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 53521517225 | Bytes Rx: 3036537061 | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 12h:30m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 53521517225 | Bytes Rx: 3036537061 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 ||
Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.54 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:50 IST Thu Jun 18 2020 | Duration: 1d 23h:28m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 415241455 | Bytes Rx: 623822612 | IP Addr: 10.149.233.54 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:50 IST Thu Jun 18 2020 | Duration: 1d 23h:28m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 415241455 | Bytes Rx: 623822612 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158927 | Audit Session ID: 0a95072a26ccf0005eeaf53e | Security Group Tag: none | EasyVPN: 0 |Session ID: 158927 | Audit Session ID: 0a95072a26ccf0005eeaf53e | Security Group Tag: none | EasyVPN: 0 ||
Username: ADe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.27 | Public IP: 223.191.1.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:57 IST Thu Jun 18 2020 | Duration: 1d 22h:35m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 834588801 | Bytes Rx: 822105969 | IP Addr: 10.149.233.27 | Public IP: 223.191.1.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:57 IST Thu Jun 18 2020 | Duration: 1d 22h:35m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 834588801 | Bytes Rx: 822105969 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159119 | Audit Session ID: 0a95072a26d8f0005eeb01b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 159119 | Audit Session ID: 0a95072a26d8f0005eeb01b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: sathkuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.37 | Public IP: 49.37.198.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:25 IST Fri Jun 19 2020 | Duration: 18h:53m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1047526818 | Bytes Rx: 1196365972 | IP Addr: 10.149.240.37 | Public IP: 49.37.198.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:25 IST Fri Jun 19 2020 | Duration: 18h:53m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1047526818 | Bytes Rx: 1196365972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162277 | Audit Session ID: 0a95072a279e50005eec8719 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162277 | Audit Session ID: 0a95072a279e50005eec8719 | Security Group Tag: none | EasyVPN: 0 ||
Username: kachandr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.156 | Public IP: 1.38.56.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:12:32 IST Fri Jun 19 2020 | Duration: 12h:47m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 3713357250 | Bytes Rx: 335739587 | IP Addr: 10.149.232.156 | Public IP: 1.38.56.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:12:32 IST Fri Jun 19 2020 | Duration: 12h:47m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 3713357250 | Bytes Rx: 335739587 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162861 | Audit Session ID: 0a95072a27c2d0005eecdce8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162861 | Audit Session ID: 0a95072a27c2d0005eecdce8 | Security Group Tag: none | EasyVPN: 0 ||
Username: DurvaO | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.95 | Public IP: 42.111.139.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:55:05 IST Fri Jun 19 2020 | Duration: 11h:05m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1581369315 | Bytes Rx: 603014412 | IP Addr: 10.149.232.95 | Public IP: 42.111.139.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:55:05 IST Fri Jun 19 2020 | Duration: 11h:05m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1581369315 | Bytes Rx: 603014412 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162981 | Audit Session ID: 0a95072a27ca50005eecf4f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162981 | Audit Session ID: 0a95072a27ca50005eecf4f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: kupawan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.15 | Public IP: 123.201.36.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:07:14 IST Sat Jun 20 2020 | Duration: 9h:53m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 284414181 | Bytes Rx: 60111832 | IP Addr: 10.149.233.15 | Public IP: 123.201.36.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:07:14 IST Sat Jun 20 2020 | Duration: 9h:53m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 284414181 | Bytes Rx: 60111832 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163011 | Audit Session ID: 0a95072a27cc30005eed05da | Security Group Tag: none | EasyVPN: 0 |Session ID: 163011 | Audit Session ID: 0a95072a27cc30005eed05da | Security Group Tag: none | EasyVPN: 0 ||
Username: ganeshrv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.141 | Public IP: 106.201.189.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:28:38 IST Sat Jun 20 2020 | Duration: 3h:31m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 342151724 | Bytes Rx: 140465452 | IP Addr: 10.149.232.141 | Public IP: 106.201.189.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:28:38 IST Sat Jun 20 2020 | Duration: 3h:31m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 342151724 | Bytes Rx: 140465452 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163029 | Audit Session ID: 0a95072a27cd50005eed5f3e | Security Group Tag: none | EasyVPN: 0 |Session ID: 163029 | Audit Session ID: 0a95072a27cd50005eed5f3e | Security Group Tag: none | EasyVPN: 0 ||
Username: lmurugan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.125 | Public IP: 157.50.4.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:33 IST Sat Jun 20 2020 | Duration: 3h:16m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 22941411 | Bytes Rx: 21125873 | IP Addr: 10.149.233.125 | Public IP: 157.50.4.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:33 IST Sat Jun 20 2020 | Duration: 3h:16m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 22941411 | Bytes Rx: 21125873 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163035 | Audit Session ID: 0a95072a27cdb0005eed62bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 163035 | Audit Session ID: 0a95072a27cdb0005eed62bd | Security Group Tag: none | EasyVPN: 0 ||
Username: nikivaid | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.239 | Public IP: 122.169.8.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:32 IST Sat Jun 20 2020 | Duration: 2h:25m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 90906408 | Bytes Rx: 34281966 | IP Addr: 10.149.233.239 | Public IP: 122.169.8.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:32 IST Sat Jun 20 2020 | Duration: 2h:25m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 90906408 | Bytes Rx: 34281966 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163520 | Audit Session ID: 0a95072a27ec00005eed6eb0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163520 | Audit Session ID: 0a95072a27ec00005eed6eb0 | Security Group Tag: none | EasyVPN: 0 ||
Username: srinivaa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC5 | IP Addr: 10.149.248.101 | Public IP: 157.46.63.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:46 IST Sat Jun 20 2020 | Duration: 2h:25m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 216850279 | Bytes Rx: 99884588 | IP Addr: 10.149.248.101 | Public IP: 157.46.63.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:46 IST Sat Jun 20 2020 | Duration: 2h:25m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 216850279 | Bytes Rx: 99884588 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163523 | Audit Session ID: 0a95072a27ec30005eed6ebe | Security Group Tag: none | EasyVPN: 0 |Session ID: 163523 | Audit Session ID: 0a95072a27ec30005eed6ebe | Security Group Tag: none | EasyVPN: 0 ||
