sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 5d 21h:10m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 2345752164 | Bytes Rx: 968832390 | IP Addr: 10.149.234.126 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:05 IST Tue Jun 9 2020 | Duration: 5d 21h:10m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 2345752164 | Bytes Rx: 968832390 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158216 | Audit Session ID: 0a95072b26a080005edf1c05 | Security Group Tag: none | EasyVPN: 0 ||
Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.119 | Public IP: 49.37.200.114 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 23:54:54 IST Sat Jun 13 2020 | Duration: 1d 8h:05m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 4394867727 | Bytes Rx: 1086448315 | IP Addr: 10.149.234.119 | Public IP: 49.37.200.114 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 23:54:54 IST Sat Jun 13 2020 | Duration: 1d 8h:05m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 4394867727 | Bytes Rx: 1086448315 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168182 | Audit Session ID: 0a95072b290f60005ee519f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168182 | Audit Session ID: 0a95072b290f60005ee519f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumariva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.147 | Public IP: 117.242.202.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:02:10 IST Sun Jun 14 2020 | Duration: 14h:58m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 150711252 | Bytes Rx: 95604126 | IP Addr: 10.149.234.147 | Public IP: 117.242.202.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:02:10 IST Sun Jun 14 2020 | Duration: 14h:58m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 150711252 | Bytes Rx: 95604126 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168722 | Audit Session ID: 0a95072b293120005ee60aba | Security Group Tag: none | EasyVPN: 0 |Session ID: 168722 | Audit Session ID: 0a95072b293120005ee60aba | Security Group Tag: none | EasyVPN: 0 ||
Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.146 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:00:12 IST Sun Jun 14 2020 | Duration: 12h:00m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 256753519 | Bytes Rx: 88951244 | IP Addr: 10.149.234.146 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:00:12 IST Sun Jun 14 2020 | Duration: 12h:00m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 256753519 | Bytes Rx: 88951244 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168861 | Audit Session ID: 0a95072b2939d0005ee63474 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168861 | Audit Session ID: 0a95072b2939d0005ee63474 | Security Group Tag: none | EasyVPN: 0 ||
Username: AntonyP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.207 | Public IP: 117.197.189.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:41:05 IST Sun Jun 14 2020 | Duration: 9h:19m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1154842380 | Bytes Rx: 363425928 | IP Addr: 10.149.234.207 | Public IP: 117.197.189.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:41:05 IST Sun Jun 14 2020 | Duration: 9h:19m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1154842380 | Bytes Rx: 363425928 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168992 | Audit Session ID: 0a95072b294200005ee65a29 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168992 | Audit Session ID: 0a95072b294200005ee65a29 | Security Group Tag: none | EasyVPN: 0 ||
Username: Vmanis | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.13 | Public IP: 106.208.65.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:41:56 IST Sun Jun 14 2020 | Duration: 9h:18m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 419927971 | Bytes Rx: 121205188 | IP Addr: 10.149.234.13 | Public IP: 106.208.65.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:41:56 IST Sun Jun 14 2020 | Duration: 9h:18m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 419927971 | Bytes Rx: 121205188 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168993 | Audit Session ID: 0a95072b294210005ee65a5c | Security Group Tag: none | EasyVPN: 0 |Session ID: 168993 | Audit Session ID: 0a95072b294210005ee65a5c | Security Group Tag: none | EasyVPN: 0 ||
Username: GBanik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.133 | Public IP: 103.97.107.1 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 00:01:36 IST Mon Jun 15 2020 | Duration: 7h:58m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 149116373 | Bytes Rx: 116130042 | IP Addr: 10.149.234.133 | Public IP: 103.97.107.1 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 00:01:36 IST Mon Jun 15 2020 | Duration: 7h:58m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 149116373 | Bytes Rx: 116130042 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169018 | Audit Session ID: 0a95072b2943a0005ee66d08 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169018 | Audit Session ID: 0a95072b2943a0005ee66d08 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramaredd | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.18 | Public IP: 103.248.211.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:56:28 IST Mon Jun 15 2020 | Duration: 3h:03m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 20328414 | Bytes Rx: 24591318 | IP Addr: 10.149.234.18 | Public IP: 103.248.211.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:56:28 IST Mon Jun 15 2020 | Duration: 3h:03m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 20328414 | Bytes Rx: 24591318 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169059 | Audit Session ID: 0a95072b294630005ee6b224 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169059 | Audit Session ID: 0a95072b294630005ee6b224 | Security Group Tag: none | EasyVPN: 0 ||
Username: BGanesan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.192 | Public IP: 182.65.77.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:11:46 IST Mon Jun 15 2020 | Duration: 2h:48m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 293630357 | Bytes Rx: 51464871 | IP Addr: 10.149.234.192 | Public IP: 182.65.77.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:11:46 IST Mon Jun 15 2020 | Duration: 2h:48m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 293630357 | Bytes Rx: 51464871 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169061 | Audit Session ID: 0a95072b294650005ee6b5ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 169061 | Audit Session ID: 0a95072b294650005ee6b5ba | Security Group Tag: none | EasyVPN: 0 ||
Username: UdMekala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.191 | Public IP: 157.44.106.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:00:04 IST Mon Jun 15 2020 | Duration: 2h:00m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 895602041 | Bytes Rx: 34642799 | IP Addr: 10.149.234.191 | Public IP: 157.44.106.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:00:04 IST Mon Jun 15 2020 | Duration: 2h:00m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 895602041 | Bytes Rx: 34642799 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169068 | Audit Session ID: 0a95072b2946c0005ee6c10c | Security Group Tag: none | EasyVPN: 0 |Session ID: 169068 | Audit Session ID: 0a95072b2946c0005ee6c10c | Security Group Tag: none | EasyVPN: 0 ||
Username: rosratho | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.4 | Public IP: 27.62.129.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:09:00 IST Mon Jun 15 2020 | Duration: 1h:51m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 716345678 | Bytes Rx: 82471193 | IP Addr: 10.149.235.4 | Public IP: 27.62.129.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:09:00 IST Mon Jun 15 2020 | Duration: 1h:51m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 716345678 | Bytes Rx: 82471193 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169069 | Audit Session ID: 0a95072b2946d0005ee6c324 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169069 | Audit Session ID: 0a95072b2946d0005ee6c324 | Security Group Tag: none | EasyVPN: 0 ||
