sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: aviral.bansal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.39 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:02:39 IST Mon Jun 8 2020 | Duration: 2d 19h:57m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 721307882 | Bytes Rx: 3555584631 | IP Addr: 10.150.249.39 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:02:39 IST Mon Jun 8 2020 | Duration: 2d 19h:57m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 721307882 | Bytes Rx: 3555584631 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5156 | Audit Session ID: 0a96cf6a014240005ede05b7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5156 | Audit Session ID: 0a96cf6a014240005ede05b7 | Security Group Tag: none | EasyVPN: 0 ||
Username: ABMALAVE | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.218 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:15 IST Tue Jun 9 2020 | Duration: 2d 0h:10m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1119094910 | Bytes Rx: 336302536 | IP Addr: 10.150.249.218 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:15 IST Tue Jun 9 2020 | Duration: 2d 0h:10m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1119094910 | Bytes Rx: 336302536 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7387 | Audit Session ID: 0a96cf6a01cdb0005edf1c0f | Security Group Tag: none | EasyVPN: 0 |Session ID: 7387 | Audit Session ID: 0a96cf6a01cdb0005edf1c0f | Security Group Tag: none | EasyVPN: 0 ||
Username: PBommina | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.245 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:10:58 IST Tue Jun 9 2020 | Duration: 1d 20h:49m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 681633465 | Bytes Rx: 268478880 | IP Addr: 10.150.238.245 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:10:58 IST Tue Jun 9 2020 | Duration: 1d 20h:49m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 681633465 | Bytes Rx: 268478880 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8250 | Audit Session ID: 0a96cf6a0203a0005edf4b1a | Security Group Tag: none | EasyVPN: 0 |Session ID: 8250 | Audit Session ID: 0a96cf6a0203a0005edf4b1a | Security Group Tag: none | EasyVPN: 0 ||
Username: RevanthK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.216 | Public IP: 103.83.212.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:18:17 IST Wed Jun 10 2020 | Duration: 1d 0h:42m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 3400399493 | Bytes Rx: 700196765 | IP Addr: 10.150.238.216 | Public IP: 103.83.212.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:18:17 IST Wed Jun 10 2020 | Duration: 1d 0h:42m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 3400399493 | Bytes Rx: 700196765 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10408 | Audit Session ID: 0a96cf6a028a80005ee06611 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10408 | Audit Session ID: 0a96cf6a028a80005ee06611 | Security Group Tag: none | EasyVPN: 0 ||
Username: Adeori | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.148 | Public IP: 116.75.161.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:02:27 IST Wed Jun 10 2020 | Duration: 16h:57m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 118010410 | Bytes Rx: 53574965 | IP Addr: 10.150.238.148 | Public IP: 116.75.161.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:02:27 IST Wed Jun 10 2020 | Duration: 16h:57m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 118010410 | Bytes Rx: 53574965 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 12368 | Audit Session ID: 0a96cf6a030500005ee0d2db | Security Group Tag: none | EasyVPN: 0 |Session ID: 12368 | Audit Session ID: 0a96cf6a030500005ee0d2db | Security Group Tag: none | EasyVPN: 0 ||
Username: kumabhin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.113 | Public IP: 45.251.35.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:27:12 IST Wed Jun 10 2020 | Duration: 16h:33m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 413348715 | Bytes Rx: 118181927 | IP Addr: 10.150.238.113 | Public IP: 45.251.35.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:27:12 IST Wed Jun 10 2020 | Duration: 16h:33m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 413348715 | Bytes Rx: 118181927 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 12437 | Audit Session ID: 0a96cf6a030950005ee0d8a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 12437 | Audit Session ID: 0a96cf6a030950005ee0d8a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: SuvratT | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.88 | Public IP: 103.110.242.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:45:39 IST Wed Jun 10 2020 | Duration: 16h:14m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 414383314 | Bytes Rx: 162449594 | IP Addr: 10.150.238.88 | Public IP: 103.110.242.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:45:39 IST Wed Jun 10 2020 | Duration: 16h:14m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 414383314 | Bytes Rx: 162449594 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 12478 | Audit Session ID: 0a96cf6a030be0005ee0dcfb | Security Group Tag: none | EasyVPN: 0 |Session ID: 12478 | Audit Session ID: 0a96cf6a030be0005ee0dcfb | Security Group Tag: none | EasyVPN: 0 ||
Username: devpawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.32 | Public IP: 103.208.74.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:19:49 IST Wed Jun 10 2020 | Duration: 13h:40m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 2374677472 | Bytes Rx: 154784097 | IP Addr: 10.150.239.32 | Public IP: 103.208.74.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:19:49 IST Wed Jun 10 2020 | Duration: 13h:40m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 2374677472 | Bytes Rx: 154784097 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 12823 | Audit Session ID: 0a96cf6a032170005ee1011d | Security Group Tag: none | EasyVPN: 0 |Session ID: 12823 | Audit Session ID: 0a96cf6a032170005ee1011d | Security Group Tag: none | EasyVPN: 0 ||
Username: dgusain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.29 | Public IP: 122.179.166.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:34:59 IST Thu Jun 11 2020 | Duration: 10h:25m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 138813921 | Bytes Rx: 78175082 | IP Addr: 10.150.239.29 | Public IP: 122.179.166.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:34:59 IST Thu Jun 11 2020 | Duration: 10h:25m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 138813921 | Bytes Rx: 78175082 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13056 | Audit Session ID: 0a96cf6a033000005ee12edb | Security Group Tag: none | EasyVPN: 0 |Session ID: 13056 | Audit Session ID: 0a96cf6a033000005ee12edb | Security Group Tag: none | EasyVPN: 0 ||
Username: absaashe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.198 | Public IP: 121.46.117.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:33:51 IST Thu Jun 11 2020 | Duration: 5h:26m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 106859868 | Bytes Rx: 14276637 | IP Addr: 10.150.239.198 | Public IP: 121.46.117.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:33:51 IST Thu Jun 11 2020 | Duration: 5h:26m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 106859868 | Bytes Rx: 14276637 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13113 | Audit Session ID: 0a96cf6a033390005ee174e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13113 | Audit Session ID: 0a96cf6a033390005ee174e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: usurana | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.151 | Public IP: 49.36.128.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:56:33 IST Thu Jun 11 2020 | Duration: 5h:03m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 325276117 | Bytes Rx: 160620458 | IP Addr: 10.150.239.151 | Public IP: 49.36.128.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:56:33 IST Thu Jun 11 2020 | Duration: 5h:03m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 325276117 | Bytes Rx: 160620458 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13119 | Audit Session ID: 0a96cf6a0333f0005ee17a39 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13119 | Audit Session ID: 0a96cf6a0333f0005ee17a39 | Security Group Tag: none | EasyVPN: 0 ||
